Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.31893,[ 5 29] ; [85 26],[21.10344828 12.89655172] ; [68.89655172 42.10344828],1
r3,1,0.0,33.946501,[13 21] ; [96 14],[25.73611111  8.26388889] ; [83.26388889 26.73611111],1
r2,1,9e-06,19.778927,[18 15] ; [98 12],[26.76923077  6.23076923] ; [89.23076923 20.76923077],1
p2,1,7.3e-05,15.731531,[ 7 27] ; [66 45],[17.11724138 16.88275862] ; [55.88275862 55.11724138],1
r1,1,0.00027,13.267578,[14 20] ; [83 28],[22.74482759 11.25517241] ; [74.25517241 36.74482759],1
n6,1,0.00029,13.130721,[11 22] ; [76 35],[19.9375 13.0625] ; [67.0625 43.9375],1
u3,1,0.00048,12.190476,[ 1 15] ; [27 21],[7. 9.] ; [21. 27.],1
p7,1,0.002881,8.881501,[ 7 27] ; [54 55],[14.5034965 19.4965035] ; [46.4965035 62.5034965],0
p11,1,0.003255,8.658719,[ 8 26] ; [58 53],[15.47586207 18.52413793] ; [50.52413793 60.47586207],0
n2,1,0.005165,7.820901,[ 6 14] ; [26 12],[11.03448276  8.96551724] ; [20.96551724 17.03448276],0
a7,1,0.00637,7.442517,[14 20] ; [74 36],[20.77777778 13.22222222] ; [67.22222222 42.77777778],0
d5,1,0.022402,5.214256,[17 17] ; [79 32],[22.51034483 11.48965517] ; [73.48965517 37.51034483],0
n3,1,0.037875,4.310625,[ 7 12] ; [25 13],[10.66666667  8.33333333] ; [21.33333333 16.66666667],0
u2,1,0.041131,4.170611,[ 3 13] ; [22 24],[6.4516129 9.5483871] ; [18.5483871 27.4516129],0
p8,1,0.053443,3.730026,[ 5 28] ; [36 75],[ 9.39583333 23.60416667] ; [31.60416667 79.39583333],0
v2,1,0.074769,3.175083,[ 8 26] ; [44 65],[12.36363636 21.63636364] ; [39.63636364 69.36363636],0
v3,1,0.083821,2.989205,[ 5 29] ; [32 76],[ 8.85915493 25.14084507] ; [28.14084507 79.85915493],0
p10,1,0.086093,2.945958,[ 3 31] ; [24 85],[ 6.41958042 27.58041958] ; [20.58041958 88.41958042],0
p4,1,0.090655,2.862705,[ 8 26] ; [43 66],[12.12587413 21.87412587] ; [38.87412587 70.12587413],0
a6,1,0.094577,2.794684,[15 19] ; [67 44],[19.22758621 14.77241379] ; [62.77241379 48.22758621],0
s6,1,0.104168,2.640535,[ 8 26] ; [43 68],[11.95862069 22.04137931] ; [39.04137931 71.95862069],0
s1,1,0.123991,2.366164,[ 5 29] ; [  7 103],[ 2.83333333 31.16666667] ; [  9.16666667 100.83333333],0
a1,1,0.124754,2.3566,[ 4 30] ; [  5 106],[ 2.11034483 31.88965517] ; [  6.88965517 104.11034483],0
p6,1,0.171783,1.867312,[ 3 30] ; [21 88],[ 5.57746479 27.42253521] ; [18.42253521 90.57746479],0
p3,1,0.197806,1.658501,[ 7 27] ; [35 74],[ 9.98601399 24.01398601] ; [32.01398601 76.98601399],0
a5,1,0.237397,1.395984,[16 18] ; [65 46],[18.99310345 15.00689655] ; [62.00689655 48.99310345],0
d3,1,0.276913,1.182178,[16 18] ; [64 47],[18.75862069 15.24137931] ; [61.24137931 49.75862069],0
v1,1,0.279639,1.168845,[ 8 26] ; [37 74],[10.55172414 23.44827586] ; [34.44827586 76.55172414],0
b2,1,0.327824,0.957473,[ 9 14] ; [18 46],[ 7.13793103 15.86206897] ; [19.86206897 44.13793103],0
b3,1,0.327824,0.957473,[ 9 14] ; [18 46],[ 7.13793103 15.86206897] ; [19.86206897 44.13793103],0
b5,1,0.368017,0.81035,[16 18] ; [62 49],[18.28965517 15.71034483] ; [59.71034483 51.28965517],0
p12,1,0.376204,0.783068,[ 1 33] ; [  1 109],[ 0.47222222 33.52777778] ; [  1.52777778 108.47222222],0
d4,1,0.428353,0.627284,[22 12] ; [79 31],[23.84722222 10.15277778] ; [77.15277778 32.84722222],0
s3,1,0.428838,0.625969,[10 23] ; [42 69],[11.91666667 21.08333333] ; [40.08333333 70.91666667],0
a2,1,0.454783,0.558703,[ 4 30] ; [19 92],[ 5.39310345 28.60689655] ; [17.60689655 93.39310345],0
a8,1,0.47634,0.50723,[ 2 32] ; [10 91],[ 3.02222222 30.97777778] ; [ 8.97777778 92.02222222],0
s2,1,0.563137,0.334302,[ 7 27] ; [28 82],[ 8.26388889 25.73611111] ; [26.73611111 83.26388889],0
s7,1,0.565586,0.330124,[ 5 27] ; [21 83],[ 6.11764706 25.88235294] ; [19.88235294 84.11764706],0
d2,1,0.603257,0.270111,[17 16] ; [51 59],[15.69230769 17.30769231] ; [52.30769231 57.69230769],0
p1,1,0.645553,0.211553,[ 4 30] ; [ 10 100],[ 3.30555556 30.69444444] ; [10.69444444 99.30555556],0
n4,1,0.655771,0.198701,[20 14] ; [70 41],[21.10344828 12.89655172] ; [68.89655172 42.10344828],0
b4,1,0.710982,0.137298,[19 15] ; [66 45],[19.93103448 14.06896552] ; [65.06896552 45.93103448],0
b1,1,0.818135,0.052874,[17 17] ; [58 53],[17.5862069 16.4137931] ; [57.4137931 53.5862069],0
a3,1,0.822119,0.050544,[18 15] ; [63 48],[18.5625 14.4375] ; [62.4375 48.5625],0
s5,1,0.832951,0.044486,[ 5 29] ; [18 93],[ 5.39310345 28.60689655] ; [17.60689655 93.39310345],0
n5,1,0.871059,0.026346,[18 16] ; [57 54],[17.5862069 16.4137931] ; [57.4137931 53.5862069],0
d1,1,0.904099,0.014517,[14 20] ; [47 64],[14.30344828 19.69655172] ; [46.69655172 64.30344828],0
p5,1,0.919914,0.010109,[ 1 32] ; [  3 108],[ 0.91666667 32.08333333] ; [  3.08333333 107.91666667],0
n1,1,0.952056,0.003615,[ 7 13] ; [13 25],[ 6.89655172 13.10344828] ; [13.10344828 24.89655172],0
s4,1,0.981519,0.000537,[ 5 29] ; [16 94],[ 4.95833333 29.04166667] ; [16.04166667 93.95833333],0
a4,1,1.0,0.0,[12 21] ; [40 70],[12. 21.] ; [40. 70.],0
