Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.824736,[ 29 111] ; [271 186],[70.35175879 69.64824121] ; [229.64824121 227.35175879],1
a3,1,0.0,61.435829,[68 70] ; [378  81],[103.09547739  34.90452261] ; [342.90452261 116.09547739],1
d1,1,0.0,55.410952,[47 93] ; [316 144],[84.7 55.3] ; [278.3 181.7],1
a4,1,0.0,49.741816,[ 31 108] ; [259 200],[67.40802676 71.59197324] ; [222.59197324 236.40802676],1
d4,1,0.0,32.372644,[92 48] ; [397  60],[114.67336683  25.32663317] ; [374.32663317  82.67336683],1
u1,1,0.0,27.762572,[  6 134] ; [113 347],[ 27.76666667 112.23333333] ; [ 91.23333333 368.76666667],1
d5,1,0.0,25.92465,[95 45] ; [396  61],[115.14237856  24.85762144] ; [375.85762144  81.14237856],1
r1,1,3.7e-05,16.994817,[94 45] ; [383  75],[111.06030151  27.93969849] ; [365.93969849  92.06030151],1
a6,1,5.3e-05,16.342448,[77 63] ; [334 123],[96.38190955 43.61809045] ; [314.61809045 142.38190955],1
d3,1,0.0006,11.775868,[78 61] ; [328 130],[94.52931323 44.47068677] ; [311.47068677 146.52931323],1
n4,1,0.000724,11.426618,[113  27] ; [418  41],[124.10684474  15.89315526] ; [406.89315526  52.10684474],1
s5,1,0.000832,11.167814,[ 33 102] ; [178 264],[49.36741768 85.63258232] ; [161.63258232 280.36741768],1
s8,1,0.00191,9.633952,[53 87] ; [241 215],[69.06040268 70.93959732] ; [224.93959732 231.06040268],0
v2,1,0.001981,9.567492,[62 70] ; [275 168],[77.36347826 54.63652174] ; [259.63652174 183.36347826],0
b3,1,0.004604,8.02873,[20 56] ; [130 164],[30.81081081 45.18918919] ; [119.18918919 174.81081081],0
b2,1,0.004604,8.02873,[20 56] ; [130 164],[30.81081081 45.18918919] ; [119.18918919 174.81081081],0
s7,1,0.004899,7.916213,[59 74] ; [255 183],[73.13835377 59.86164623] ; [240.86164623 197.13835377],0
n6,1,0.006073,7.52844,[118  21] ; [424  34],[126.19430486  12.80569514] ; [415.80569514  42.19430486],0
p3,1,0.010639,6.524692,[64 76] ; [265 192],[77.15242881 62.84757119] ; [251.84757119 205.15242881],0
