Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.871542,[2 5] ; [278  16],[6.51162791 0.48837209] ; [273.48837209  20.51162791],1
r2,1,4e-06,21.488636,[5 2] ; [286   5],[6.83557047 0.16442953] ; [284.16442953   6.83557047],1
r1,1,1.3e-05,19.027967,[2 5] ; [255  38],[5.99666667 1.00333333] ; [251.00333333  41.99666667],1
s8,1,0.002766,8.955704,[1 6] ; [199  93],[4.68227425 2.31772575] ; [195.31772575  96.68227425],0
d4,1,0.008585,6.907153,[6 1] ; [287   4],[6.88255034 0.11744966] ; [286.11744966   4.88255034],0
a5,1,0.036159,4.389583,[4 3] ; [252  42],[5.95348837 1.04651163] ; [250.04651163  43.95348837],0
p7,1,0.040439,4.199371,[2 5] ; [186  96],[4.55363322 2.44636678] ; [183.44636678  98.55363322],0
r3,1,0.053511,3.727884,[6 1] ; [286   7],[6.81333333 0.18666667] ; [285.18666667   7.81333333],0
d5,1,0.054644,3.692904,[6 1] ; [284   7],[6.81208054 0.18791946] ; [283.18791946   7.81208054],0
p8,1,0.063373,3.446829,[1 5] ; [159 131],[3.24324324 2.75675676] ; [156.75675676 133.24324324],0
s6,1,0.07266,3.221874,[4 2] ; [260  30],[5.35135135 0.64864865] ; [258.64864865  31.35135135],0
p4,1,0.089692,2.879886,[3 4] ; [210  81],[5.0033557 1.9966443] ; [207.9966443  83.0033557],0
p9,1,0.090837,2.859471,[5 2] ; [262  27],[6.31418919 0.68581081] ; [260.68581081  28.31418919],0
a6,1,0.110551,2.546323,[3 4] ; [206  85],[4.90939597 2.09060403] ; [204.09060403  86.90939597],0
s7,1,0.18921,1.723757,[3 3] ; [207  73],[4.40559441 1.59440559] ; [205.59440559  74.40559441],0
n6,1,0.189635,1.720453,[5 2] ; [256  35],[6.13087248 0.86912752] ; [254.86912752  36.13087248],0
a2,1,0.198549,1.653016,[1 6] ; [112 182],[2.62790698 4.37209302] ; [110.37209302 183.62790698],0
p10,1,0.204143,1.612487,[5 2] ; [255  36],[6.10738255 0.89261745] ; [253.89261745  37.10738255],0
a7,1,0.204254,1.611694,[4 3] ; [228  66],[5.39534884 1.60465116] ; [226.60465116  67.39534884],0
s1,1,0.223589,1.481186,[1 6] ; [ 13 279],[0.3277592 6.6722408] ; [ 13.6722408 278.3277592],0
s4,1,0.234158,1.415422,[3 4] ; [ 68 222],[1.67340067 5.32659933] ; [ 69.32659933 220.67340067],0
p2,1,0.29269,1.107207,[5 2] ; [251  42],[5.97333333 1.02666667] ; [250.02666667  42.97333333],0
b5,1,0.306134,1.047282,[3 4] ; [182 112],[4.30232558 2.69767442] ; [180.69767442 113.30232558],0
u1,1,0.319688,0.990223,[1 6] ; [ 94 200],[2.20930233 4.79069767] ; [ 92.79069767 201.20930233],0
b3,1,0.341349,0.905358,[1 4] ; [ 77 110],[2.03125 2.96875] ; [ 75.96875 111.03125],0
b2,1,0.341349,0.905358,[1 4] ; [ 77 110],[2.03125 2.96875] ; [ 75.96875 111.03125],0
p6,1,0.341521,0.904712,[2 5] ; [135 154],[3.23986486 3.76013514] ; [133.76013514 155.23986486],0
a4,1,0.344881,0.892204,[3 4] ; [178 116],[4.20930233 2.79069767] ; [176.79069767 117.20930233],0
v3,1,0.360144,0.837392,[2 5] ; [127 149],[3.19081272 3.80918728] ; [125.80918728 150.19081272],0
s5,1,0.414186,0.666752,[2 4] ; [139 138],[2.98939929 3.01060071] ; [138.01060071 138.98939929],0
n4,1,0.46133,0.542666,[5 2] ; [241  52],[5.74 1.26] ; [240.26  52.74],0
b4,1,0.481494,0.495477,[5 2] ; [171 123],[4.09302326 2.90697674] ; [171.90697674 122.09302326],0
d2,1,0.490797,0.474778,[6 1] ; [216  75],[5.2147651 1.7852349] ; [216.7852349  74.2147651],0
n5,1,0.566185,0.329108,[5 2] ; [235  58],[5.6 1.4] ; [234.4  58.6],0
p11,1,0.597633,0.27858,[5 2] ; [234  60],[5.55813953 1.44186047] ; [233.44186047  60.55813953],0
v2,1,0.669262,0.182466,[5 2] ; [178 102],[4.46341463 2.53658537] ; [178.53658537 101.46341463],0
a3,1,0.812402,0.056325,[6 1] ; [241  52],[5.76333333 1.23666667] ; [241.23666667  51.76333333],0
b1,1,0.826692,0.047938,[3 4] ; [114 180],[2.72093023 4.27906977] ; [114.27906977 179.72093023],0
v1,1,0.836633,0.042519,[4 3] ; [172 110],[4.26297578 2.73702422] ; [171.73702422 110.26297578],0
s3,1,0.853432,0.034129,[6 1] ; [257  35],[6.15719064 0.84280936] ; [256.84280936  35.15719064],0
a8,1,0.974197,0.001046,[1 6] ; [ 37 230],[0.97080292 6.02919708] ; [ 37.02919708 229.97080292],0
p3,1,0.975128,0.000972,[4 3] ; [168 123],[4.04026846 2.95973154] ; [167.95973154 123.04026846],0
