Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000181,14.019397,[21 22] ; [ 8 48],[12.5959596 30.4040404] ; [16.4040404 39.5959596],1
v1,1,0.000882,11.061203,[26 18] ; [15 42],[17.86138614 26.13861386] ; [23.13861386 33.86138614],1
d3,1,0.008423,6.941296,[35  9] ; [31 26],[28.75247525 15.24752475] ; [37.24752475 19.75247525],0
d1,1,0.008664,6.890854,[27 17] ; [20 37],[20.47524752 23.52475248] ; [26.52475248 30.47524752],0
a6,1,0.033003,4.545621,[33 11] ; [31 26],[27.88118812 16.11881188] ; [36.11881188 20.88118812],0
s8,1,0.045789,3.989322,[16 27] ; [11 46],[11.61 31.39] ; [15.39 41.61],0
a2,1,0.053892,3.716027,[11 33] ; [ 6 51],[ 7.40594059 36.59405941] ; [ 9.59405941 47.40594059],0
s4,1,0.056528,3.636418,[ 5 38] ; [15 40],[ 8.7755102 34.2244898] ; [11.2244898 43.7755102],0
d4,1,0.058613,3.576199,[34  9] ; [35 22],[29.67 13.33] ; [39.33 17.67],0
b4,1,0.059207,3.55947,[32 12] ; [31 26],[27.44554455 16.55445545] ; [35.55445545 21.44554455],0
n2,1,0.076656,3.134411,[11  1] ; [14  8],[8.82352941 3.17647059] ; [16.17647059  5.82352941],0
n3,1,0.090926,2.857898,[12  2] ; [13  9],[9.72222222 4.27777778] ; [15.27777778  6.72222222],0
s3,1,0.100068,2.704452,[17 26] ; [32 25],[21.07 21.93] ; [27.93 29.07],0
b5,1,0.114576,2.489935,[30 14] ; [30 27],[26.13861386 17.86138614] ; [33.86138614 23.13861386],0
a3,1,0.145637,2.117367,[28 16] ; [28 29],[24.3960396 19.6039604] ; [31.6039604 25.3960396],0
u1,1,0.161448,1.960613,[ 8 36] ; [ 5 52],[ 5.66336634 38.33663366] ; [ 7.33663366 49.66336634],0
u3,1,0.174862,1.840756,[ 6 10] ; [17 12],[8.17777778 7.82222222] ; [14.82222222 14.17777778],0
r3,1,0.186882,1.742031,[41  2] ; [50  7],[39.13  3.87] ; [51.87  5.13],0
a7,1,0.232044,1.428289,[32 11] ; [36 21],[29.24 13.76] ; [38.76 18.24],0
p8,1,0.251779,1.313404,[22 22] ; [22 35],[19.16831683 24.83168317] ; [24.83168317 32.16831683],0
n4,1,0.275756,1.187887,[33 11] ; [37 20],[30.4950495 13.5049505] ; [39.5049505 17.4950495],0
s5,1,0.288053,1.128701,[10 31] ; [ 9 48],[ 7.94897959 33.05102041] ; [11.05102041 45.94897959],0
p6,1,0.300153,1.073513,[14 27] ; [14 43],[11.71428571 29.28571429] ; [16.28571429 40.71428571],0
n6,1,0.309292,1.033698,[32 12] ; [36 21],[29.62376238 14.37623762] ; [38.37623762 18.62376238],0
r2,1,0.318878,0.993542,[40  4] ; [48  9],[38.33663366  5.66336634] ; [49.66336634  7.33663366],0
p10,1,0.33347,0.935374,[11 33] ; [19 37],[13.2 30.8] ; [16.8 39.2],0
p3,1,0.364644,0.821834,[18 26] ; [18 38],[15.84 28.16] ; [20.16 35.84],0
s2,1,0.366901,0.814134,[18 24] ; [19 37],[15.85714286 26.14285714] ; [21.14285714 34.85714286],0
v4,1,0.393808,0.727153,[42  2] ; [51  5],[40.92  3.08] ; [52.08  3.92],0
a4,1,0.407,0.687548,[16 28] ; [16 40],[14.08 29.92] ; [17.92 38.08],0
s1,1,0.409708,0.679649,[ 2 41] ; [ 1 55],[ 1.3030303 41.6969697] ; [ 1.6969697 54.3030303],0
p5,1,0.412639,0.671186,[ 2 42] ; [ 1 56],[ 1.30693069 42.69306931] ; [ 1.69306931 55.30693069],0
a1,1,0.412639,0.671186,[ 2 42] ; [ 1 56],[ 1.30693069 42.69306931] ; [ 1.69306931 55.30693069],0
r4,1,0.441193,0.593177,[36  8] ; [43 14],[34.41584158  9.58415842] ; [44.58415842 12.41584158],0
a5,1,0.481923,0.494508,[27 17] ; [31 26],[25.26732673 18.73267327] ; [32.73267327 24.26732673],0
