Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,47.890492,[141  28] ; [52 65],[114.04545455  54.95454545] ; [78.95454545 38.04545455],1
p8,1,1e-06,24.573811,[119  49] ; [48 68],[98.78873239 69.21126761] ; [68.21126761 47.78873239],1
p7,1,0.000159,14.267263,[136  31] ; [69 44],[122.26785714  44.73214286] ; [82.73214286 30.26785714],1
p5,1,0.000164,14.207314,[ 48 121] ; [ 12 107],[ 35.20833333 133.79166667] ; [24.79166667 94.20833333],1
p6,1,0.000201,13.821773,[93 74] ; [39 78],[77.61971831 89.38028169] ; [54.38028169 62.61971831],1
d1,1,0.009139,6.795427,[119  50] ; [66 53],[108.55902778  60.44097222] ; [76.44097222 42.55902778],0
u1,1,0.01507,5.908238,[ 46 123] ; [ 18 101],[ 37.55555556 131.44444444] ; [26.44444444 92.55555556],0
a5,1,0.015576,5.850159,[142  27] ; [86 33],[133.79166667  35.20833333] ; [94.20833333 24.79166667],0
p2,1,0.015625,5.844573,[152  17] ; [95 24],[144.94097222  24.05902778] ; [102.05902778  16.94097222],0
p10,1,0.022948,5.172444,[154  15] ; [96 21],[147.72727273  21.27272727] ; [102.27272727  14.72727273],0
a3,1,0.026769,4.905646,[137  31] ; [83 35],[129.23076923  38.76923077] ; [90.76923077 27.23076923],0
d3,1,0.031342,4.634115,[129  40] ; [77 42],[120.88194444  48.11805556] ; [85.11805556 33.88194444],0
p11,1,0.031612,4.619396,[140  29] ; [86 33],[132.61805556  36.38194444] ; [93.38194444 25.61805556],0
p9,1,0.037395,4.332318,[156  12] ; [98 17],[150.7844523  17.2155477] ; [103.2155477  11.7844523],0
v2,1,0.041238,4.166207,[106  62] ; [58 56],[97.70212766 70.29787234] ; [66.29787234 47.70212766],0
d4,1,0.05968,3.546245,[151  17] ; [97 21],[145.67832168  22.32167832] ; [102.32167832  15.67832168],0
v3,1,0.069703,3.289994,[82 86] ; [44 72],[74.53521127 93.46478873] ; [51.46478873 64.53521127],0
s7,1,0.110072,2.55319,[109  48] ; [71 47],[102.76363636  54.23636364] ; [77.23636364 40.76363636],0
n4,1,0.114155,2.495735,[137  31] ; [87 31],[131.58041958  36.41958042] ; [92.41958042 25.58041958],0
v1,1,0.130781,2.283209,[109  58] ; [66 51],[102.90492958  64.09507042] ; [72.09507042 44.90492958],0
d5,1,0.144036,2.134303,[145  23] ; [95 24],[140.48780488  27.51219512] ; [99.51219512 19.48780488],0
p1,1,0.162945,1.946684,[ 25 143] ; [ 11 107],[ 21.14685315 146.85314685] ; [ 14.85314685 103.14685315],0
u3,1,0.16359,1.940724,[23  9] ; [20 16],[20.23529412 11.76470588] ; [22.76470588 13.23529412],0
n5,1,0.168008,1.900632,[137  31] ; [89 30],[132.29268293  35.70731707] ; [93.70731707 25.29268293],0
u2,1,0.168689,1.89456,[20 12] ; [16 19],[17.19402985 14.80597015] ; [18.80597015 16.19402985],0
a1,1,0.16936,1.888597,[ 14 155] ; [  5 114],[ 11.14930556 157.85069444] ; [  7.85069444 111.14930556],0
r1,1,0.188637,1.728229,[145  23] ; [95 23],[140.97902098  27.02097902] ; [99.02097902 18.97902098],0
n1,1,0.224703,1.474081,[17 13] ; [15 21],[14.54545455 15.45454545] ; [17.45454545 18.54545455],0
s4,1,0.226131,1.465033,[ 39 127] ; [35 82],[ 43.40636042 122.59363958] ; [30.59363958 86.40636042],0
a4,1,0.23962,1.382826,[90 79] ; [55 64],[85.08680556 83.91319444] ; [59.91319444 59.08680556],0
a6,1,0.266879,1.232717,[111  57] ; [71 48],[106.53658537  61.46341463] ; [75.46341463 43.53658537],0
n2,1,0.308315,1.037881,[27  3] ; [30  7],[25.52238806  4.47761194] ; [31.47761194  5.52238806],0
a2,1,0.328599,0.954413,[ 50 119] ; [29 90],[ 46.35763889 122.64236111] ; [32.64236111 86.35763889],0
r3,1,0.345383,0.890349,[162   6] ; [111   7],[160.36363636   7.63636364] ; [112.63636364   5.36363636],0
r4,1,0.347899,0.881107,[163   6] ; [112   7],[161.37152778   7.62847222] ; [113.62847222   5.37152778],0
n3,1,0.415909,0.661846,[20 10] ; [28  9],[21.49253731  8.50746269] ; [26.50746269 10.49253731],0
s3,1,0.470555,0.520672,[113  55] ; [82 33],[115.75971731  52.24028269] ; [79.24028269 35.75971731],0
s8,1,0.479451,0.500112,[101  67] ; [66 52],[98.0979021 69.9020979] ; [68.9020979 49.0979021],0
b1,1,0.481218,0.496101,[ 68 101] ; [43 76],[ 65.13541667 103.86458333] ; [45.86458333 73.13541667],0
a8,1,0.558844,0.34171,[ 19 140] ; [15 89],[ 20.55513308 138.44486692] ; [13.44486692 90.55513308],0
n6,1,0.710623,0.137656,[151  16] ; [106  13],[150.06643357  16.93356643] ; [106.93356643  12.06643357],0
b5,1,0.711185,0.137096,[90 79] ; [66 53],[91.54166667 77.45833333] ; [64.45833333 54.54166667],0
a7,1,0.715337,0.133005,[114  55] ; [82 36],[115.41463415  53.58536585] ; [80.58536585 37.41463415],0
d2,1,0.742613,0.107843,[90 79] ; [60 57],[88.63636364 80.36363636] ; [61.36363636 55.63636364],0
s6,1,0.74313,0.107395,[145  22] ; [104  14],[145.90526316  21.09473684] ; [103.09473684  14.90526316],0
r2,1,0.836589,0.042542,[164   5] ; [114   4],[163.70034843   5.29965157] ; [114.29965157   3.70034843],0
b2,1,0.863294,0.029647,[43 59] ; [29 42],[42.45086705 59.54913295] ; [29.54913295 41.45086705],0
b3,1,0.863294,0.029647,[43 59] ; [29 42],[42.45086705 59.54913295] ; [29.54913295 41.45086705],0
p12,1,0.865689,0.028607,[ 21 148] ; [ 14 105],[ 20.53819444 148.46180556] ; [ 14.46180556 104.53819444],0
s2,1,0.873137,0.025496,[121  47] ; [86 32],[121.59440559  46.40559441] ; [85.40559441 32.59440559],0
u4,1,0.951802,0.003654,[  3 166] ; [  2 117],[  2.93402778 166.06597222] ; [  2.06597222 116.93402778],0
s1,1,0.96112,0.002376,[  7 160] ; [  5 111],[  7.08127208 159.91872792] ; [  4.91872792 111.08127208],0
b4,1,0.973438,0.001109,[104  65] ; [73 46],[103.86458333  65.13541667] ; [73.13541667 45.86458333],0
