Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,161.140827,[ 65 228] ; [316 137],[149.64209115 143.35790885] ; [231.35790885 221.64209115],1
p6,1,0.0,77.530444,[ 53 235] ; [228 222],[109.65853659 178.34146341] ; [171.34146341 278.65853659],1
p8,1,0.0,57.110784,[103 185] ; [289 161],[152.97560976 135.02439024] ; [239.02439024 210.97560976],1
p7,1,0.0,36.936723,[145 138] ; [329 120],[183.25409836  99.74590164] ; [290.74590164 158.25409836],1
p2,1,0.0,36.006281,[216  76] ; [409  43],[245.29569892  46.70430108] ; [379.70430108  72.29569892],1
p5,1,0.0,34.229599,[ 10 282] ; [ 80 370],[ 35.41778976 256.58221024] ; [ 54.58221024 395.41778976],1
n5,1,0.0,27.435682,[202  90] ; [386  67],[230.46442953  61.53557047] ; [357.53557047  95.46442953],1
s7,1,0.0,27.27079,[111 175] ; [252 177],[145.2 140.8] ; [217.8 211.2],1
v1,1,0.0,26.026669,[123 162] ; [276 166],[156.41678129 128.58321871] ; [242.58321871 199.41678129],1
n4,1,1e-06,24.503647,[209  84] ; [390  63],[235.26407507  57.73592493] ; [363.73592493  89.26407507],1
s6,1,2e-06,22.719377,[169 119] ; [334 109],[198.17236662  89.82763338] ; [304.82763338 138.17236662],1
d1,1,3.9e-05,16.937061,[148 145] ; [298 156],[174.93708166 118.06291834] ; [271.06291834 182.93708166],1
s8,1,4.7e-05,16.580095,[107 185] ; [234 217],[134.01345895 157.98654105] ; [206.98654105 244.01345895],1
p10,1,9.5e-05,15.234002,[222  67] ; [394  55],[241.22493225  47.77506775] ; [374.77506775  74.22493225],1
s2,1,0.00022,13.654279,[125 165] ; [256 193],[149.51285521 140.48714479] ; [231.48714479 217.51285521],1
d3,1,0.000323,12.931679,[179 113] ; [335 119],[201.19034853  90.80965147] ; [312.80965147 141.19034853],1
a5,1,0.000385,12.605792,[194  99] ; [354 100],[214.94511379  78.05488621] ; [333.05488621 120.94511379],1
s5,1,0.000543,11.962927,[ 77 205] ; [174 262],[ 98.5821727 183.4178273] ; [152.4178273 283.5821727],1
p9,1,0.001136,10.591443,[232  54] ; [404  47],[246.80597015  39.19402985] ; [389.19402985  61.80597015],0
r1,1,0.001279,10.372108,[216  75] ; [380  73],[233.11290323  57.88709677] ; [362.88709677  90.11290323],0
d2,1,0.001434,10.161409,[123 169] ; [245 208],[144.23624161 147.76375839] ; [223.76375839 229.23624161],0
d5,1,0.002295,9.297601,[223  69] ; [386  67],[238.69530201  53.30469799] ; [370.30469799  82.69530201],0
p1,1,0.002866,8.891088,[ 13 278] ; [ 48 404],[ 23.8909825 267.1090175] ; [ 37.1090175 414.8909825],0
r4,1,0.007174,7.228778,[263  30] ; [431  23],[272.21151272  20.78848728] ; [421.78848728  32.21151272],0
p12,1,0.012364,6.257932,[ 15 275] ; [ 47 406],[ 24.19919246 265.80080754] ; [ 37.80080754 415.19919246],0
s3,1,0.012467,6.243269,[146 144] ; [268 181],[162.46278755 127.53721245] ; [251.53721245 197.46278755],0
u1,1,0.015308,5.880687,[ 43 250] ; [ 99 355],[ 55.69745649 237.30254351] ; [ 86.30254351 367.69745649],0
a7,1,0.016211,5.779872,[199  93] ; [345 108],[213.21879195  78.78120805] ; [330.78120805 122.21879195],0
a4,1,0.020991,5.327562,[118 175] ; [221 231],[133.32483221 159.67516779] ; [205.67516779 246.32483221],0
v3,1,0.036448,4.376043,[103 182] ; [193 246],[116.51933702 168.48066298] ; [179.48066298 259.51933702],0
v4,1,0.043633,4.070705,[274  17] ; [441  13],[279.28187919  11.71812081] ; [435.71812081  18.28187919],0
p11,1,0.050361,3.829385,[230  63] ; [382  72],[240.04819277  52.95180723] ; [371.95180723  82.04819277],0
a2,1,0.054495,3.697479,[ 60 233] ; [121 333],[ 70.99464525 222.00535475] ; [110.00535475 343.99464525],0
d4,1,0.05992,3.539586,[232  61] ; [383  70],[241.54825737  51.45174263] ; [373.45174263  79.54825737],0
a3,1,0.070649,3.267869,[196  95] ; [333 120],[206.90725806  84.09274194] ; [322.09274194 130.90725806],0
u3,1,0.09975,2.70954,[47 50] ; [71 48],[52.99074074 44.00925926] ; [65.00925926 53.99074074],0
u4,1,0.100328,2.700318,[  4 289] ; [ 15 439],[  7.45247657 285.54752343] ; [ 11.54752343 442.45247657],0
b5,1,0.218002,1.517475,[183 110] ; [263 191],[174.93708166 118.06291834] ; [271.06291834 182.93708166],0
v2,1,0.221672,1.493517,[151 126] ; [262 181],[158.89027778 118.10972222] ; [254.10972222 188.89027778],0
a1,1,0.230374,1.438549,[ 10 283] ; [ 24 430],[ 13.33601071 279.66398929] ; [ 20.66398929 433.33601071],0
u2,1,0.392412,0.731455,[46 50] ; [64 55],[49.11627907 46.88372093] ; [60.88372093 58.11627907],0
b1,1,0.403797,0.696991,[ 99 194] ; [167 287],[104.33467202 188.66532798] ; [161.66532798 292.33467202],0
n3,1,0.40677,0.688222,[59 23] ; [56 16],[61.23376623 20.76623377] ; [53.76623377 18.23376623],0
s1,1,0.476937,0.505858,[  7 282] ; [ 15 435],[  8.60351827 280.39648173] ; [ 13.39648173 436.60351827],0
a6,1,0.553812,0.350532,[192 100] ; [308 146],[195.71045576  96.28954424] ; [304.28954424 149.71045576],0
n1,1,0.625568,0.238119,[28 53] ; [28 45],[29.45454545 51.54545455] ; [26.54545455 46.45454545],0
n2,1,0.63241,0.228807,[62 20] ; [52 20],[60.7012987 21.2987013] ; [53.2987013 18.7012987],0
s4,1,0.717891,0.130523,[ 47 243] ; [ 77 370],[ 48.79240163 241.20759837] ; [ 75.20759837 371.79240163],0
b4,1,0.855021,0.033385,[173 120] ; [265 189],[171.79919679 121.20080321] ; [266.20080321 187.79919679],0
r2,1,0.915083,0.01137,[276  13] ; [429  21],[275.70365359  13.29634641] ; [429.29634641  20.70365359],0
a8,1,0.919617,0.010184,[ 39 232] ; [ 60 349],[ 39.45441176 231.54558824] ; [ 59.54558824 349.45441176],0
b2,1,0.937638,0.006121,[ 63 100] ; [112 175],[63.38888889 99.61111111] ; [111.61111111 175.38888889],0
b3,1,0.937638,0.006121,[ 63 100] ; [112 175],[63.38888889 99.61111111] ; [111.61111111 175.38888889],0
