Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.756574,[109 172] ; [42 14],[125.90801187 155.09198813] ; [25.09198813 30.90801187],1
s2,1,0.003788,8.382865,[ 92 197] ; [30 28],[101.60806916 187.39193084] ; [20.39193084 37.60806916],0
p8,1,0.008588,6.906609,[ 83 204] ; [27 31],[ 91.50724638 195.49275362] ; [18.49275362 39.50724638],0
s7,1,0.009693,6.690372,[ 82 194] ; [27 30],[ 90.34234234 185.65765766] ; [18.65765766 38.34234234],0
n6,1,0.018289,5.568248,[205  81] ; [51  8],[212.22028986  73.77971014] ; [43.77971014 15.22028986],0
b5,1,0.019267,5.477141,[169 121] ; [44 15],[176.99140401 113.00859599] ; [36.00859599 22.99140401],0
p1,1,0.019279,5.476031,[ 15 272] ; [ 8 51],[ 19.07803468 267.92196532] ; [ 3.92196532 55.07803468],0
v1,1,0.025677,4.977665,[110 170] ; [32 26],[117.63313609 162.36686391] ; [24.36686391 33.63313609],0
s8,1,0.026637,4.914177,[ 82 207] ; [25 33],[ 89.11527378 199.88472622] ; [17.88472622 40.11527378],0
r4,1,0.04831,3.899159,[222  68] ; [52  7],[227.67908309  62.32091691] ; [46.32091691 12.67908309],0
b4,1,0.051361,3.796469,[182 108] ; [29 30],[175.32951289 114.67048711] ; [35.67048711 23.32951289],0
s3,1,0.059073,3.56322,[124 162] ; [33 25],[130.52906977 155.47093023] ; [26.47093023 31.52906977],0
p2,1,0.064728,3.411897,[189  99] ; [46 13],[195.04322767  92.95677233] ; [39.95677233 19.04322767],0
p3,1,0.06635,3.371079,[ 57 232] ; [18 41],[ 62.28448276 226.71551724] ; [12.71551724 46.28448276],0
n5,1,0.069548,3.293661,[183 103] ; [45 14],[189.00869565  96.99130435] ; [38.99130435 20.00869565],0
b2,1,0.075801,3.152712,[ 58 106] ; [18 17],[ 62.63316583 101.36683417] ; [13.36683417 21.63316583],0
b3,1,0.075801,3.152712,[ 58 106] ; [18 17],[ 62.63316583 101.36683417] ; [13.36683417 21.63316583],0
r3,1,0.076297,3.14207,[248  38] ; [56  3],[252.0115942  33.9884058] ; [51.9884058  7.0115942],0
s6,1,0.080669,3.051378,[133 155] ; [33 23],[138.97674419 149.02325581] ; [27.02325581 28.97674419],0
v2,1,0.084443,2.977252,[126 147] ; [34 24],[131.96374622 141.03625378] ; [28.03625378 29.96374622],0
s5,1,0.088203,2.906871,[ 57 227] ; [17 39],[ 61.81176471 222.18823529] ; [12.18823529 43.81176471],0
v4,1,0.144389,2.130547,[246  39] ; [55  4],[249.375  35.625] ; [51.625  7.375],0
n4,1,0.211976,1.557876,[196  92] ; [45 14],[200.02305476  87.97694524] ; [40.97694524 18.02305476],0
r2,1,0.217961,1.517748,[255  29] ; [56  3],[257.50437318  26.49562682] ; [53.49562682  5.50437318],0
v3,1,0.245938,1.34623,[ 88 189] ; [23 35],[ 91.78208955 185.21791045] ; [19.21791045 38.78208955],0
d3,1,0.297343,1.086071,[166 123] ; [29 29],[162.40634006 126.59365994] ; [32.59365994 25.40634006],0
a4,1,0.335556,0.927337,[117 171] ; [20 39],[113.70605187 174.29394813] ; [23.29394813 35.70605187],0
p9,1,0.437639,0.602465,[199  82] ; [44 14],[201.42477876  79.57522124] ; [41.57522124 16.42477876],0
d5,1,0.471023,0.519575,[214  75] ; [41 18],[211.76724138  77.23275862] ; [43.23275862 15.76724138],0
n2,1,0.486871,0.483435,[63 29] ; [16  5],[64.31858407 27.68141593] ; [14.68141593  6.31858407],0
a7,1,0.490408,0.47563,[194  94] ; [37 22],[191.72334294  96.27665706] ; [39.27665706 19.72334294],0
s1,1,0.520035,0.413825,[ 10 277] ; [ 3 54],[ 10.84593023 276.15406977] ; [ 2.15406977 54.84593023],0
n3,1,0.522141,0.409662,[57 32] ; [15  6],[58.25454545 30.74545455] ; [13.74545455  7.25454545],0
d2,1,0.536221,0.382588,[124 162] ; [23 36],[121.86086957 164.13913043] ; [25.13913043 33.86086957],0
a5,1,0.577877,0.30968,[188 102] ; [36 23],[186.13180516 103.86819484] ; [37.86819484 21.13180516],0
p10,1,0.611656,0.257771,[188  99] ; [40 18],[189.66956522  97.33043478] ; [38.33043478 19.66956522],0
a1,1,0.61989,0.246022,[ 15 275] ; [ 4 55],[ 15.78796562 274.21203438] ; [ 3.21203438 55.78796562],0
r1,1,0.622259,0.242705,[210  77] ; [45 14],[211.51734104  75.48265896] ; [43.48265896 15.51734104],0
a3,1,0.647276,0.209351,[189  98] ; [40 18],[190.50144928  96.49855072] ; [38.49855072 19.50144928],0
p5,1,0.65668,0.197582,[ 11 276] ; [ 3 56],[ 11.61271676 275.38728324] ; [ 2.38728324 56.61271676],0
u4,1,0.663971,0.188735,[  3 287] ; [ 1 58],[  3.32378223 286.67621777] ; [ 0.67621777 58.32378223],0
u1,1,0.692892,0.155972,[ 34 256] ; [ 8 51],[ 34.89971347 255.10028653] ; [ 7.10028653 51.89971347],0
u2,1,0.709212,0.139065,[47 51] ; [10  9],[47.74358974 50.25641026] ; [9.25641026 9.74358974],0
b1,1,0.810601,0.057432,[118 172] ; [25 34],[118.8252149 171.1747851] ; [24.1747851 34.8252149],0
p12,1,0.818094,0.052898,[ 12 276] ; [ 2 55],[ 11.68695652 276.31304348] ; [ 2.31304348 54.68695652],0
