Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.140213,2.17562,[1 1] ; [10  1],[1.69230769 0.30769231] ; [9.30769231 1.69230769],0
r4,1,0.140213,2.17562,[1 1] ; [ 1 10],[0.30769231 1.69230769] ; [1.69230769 9.30769231],0
r1,1,0.325892,0.965152,[1 1] ; [2 9],[0.46153846 1.53846154] ; [2.53846154 8.46153846],0
a5,1,0.325892,0.965152,[1 1] ; [2 9],[0.46153846 1.53846154] ; [2.53846154 8.46153846],0
s8,1,0.325892,0.965152,[1 1] ; [2 9],[0.46153846 1.53846154] ; [2.53846154 8.46153846],0
a4,1,0.325892,0.965152,[1 1] ; [2 9],[0.46153846 1.53846154] ; [2.53846154 8.46153846],0
v1,1,0.52179,0.410354,[1 1] ; [3 8],[0.61538462 1.38461538] ; [3.38461538 7.61538462],0
p11,1,0.52179,0.410354,[1 1] ; [8 3],[1.38461538 0.61538462] ; [7.61538462 3.38461538],0
d2,1,0.52179,0.410354,[1 1] ; [3 8],[0.61538462 1.38461538] ; [3.38461538 7.61538462],0
a6,1,0.52179,0.410354,[1 1] ; [3 8],[0.61538462 1.38461538] ; [3.38461538 7.61538462],0
u2,1,0.57075,0.321429,[1 1] ; [5 2],[1.33333333 0.66666667] ; [4.66666667 2.33333333],0
r3,1,0.715388,0.132955,[1 1] ; [7 4],[1.23076923 0.76923077] ; [6.76923077 4.23076923],0
a7,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
s3,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
s6,1,0.715388,0.132955,[1 1] ; [7 4],[1.23076923 0.76923077] ; [6.76923077 4.23076923],0
b5,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
u3,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
n6,1,0.905581,0.014069,[1 1] ; [6 5],[1.07692308 0.92307692] ; [5.92307692 5.07692308],0
p9,1,0.905581,0.014069,[1 1] ; [6 5],[1.07692308 0.92307692] ; [5.92307692 5.07692308],0
