Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.09139,[14 15] ; [189  23],[24.42738589  4.57261411] ; [178.57261411  33.42738589],1
n4,1,0.0,30.233199,[15 15] ; [188  23],[25.26970954  4.73029046] ; [177.73029046  33.26970954],1
r2,1,9e-06,19.693877,[24  5] ; [207   3],[28.0292887  0.9707113] ; [202.9707113   7.0292887],1
p4,1,1.4e-05,18.918366,[11 19] ; [159  52],[21.16182573  8.83817427] ; [148.83817427  62.16182573],1
r4,1,3.2e-05,17.29346,[23  7] ; [204   8],[28.14049587  1.85950413] ; [198.85950413  13.14049587],1
p7,1,7.7e-05,15.63757,[12 16] ; [159  45],[20.63793103  7.36206897] ; [150.36206897  53.63793103],1
p11,1,0.000404,12.511956,[17 13] ; [178  34],[24.17355372  5.82644628] ; [170.82644628  41.17355372],1
p10,1,0.001418,10.181747,[20  9] ; [188  21],[25.34453782  3.65546218] ; [182.65546218  26.34453782],0
a4,1,0.001654,9.899023,[ 7 23] ; [114  97],[15.06224066 14.93775934] ; [105.93775934 105.06224066],0
a5,1,0.001743,9.801991,[18 12] ; [178  34],[24.29752066  5.70247934] ; [171.70247934  40.29752066],0
r3,1,0.002319,9.278192,[25  4] ; [207   5],[27.91701245  1.08298755] ; [204.08298755   7.91701245],0
p3,1,0.002735,8.976063,[11 19] ; [138  74],[18.47107438 11.52892562] ; [130.52892562  81.47107438],0
d2,1,0.003329,8.617802,[ 9 21] ; [124  88],[16.48760331 13.51239669] ; [116.51239669  95.48760331],0
p2,1,0.003919,8.320888,[21  9] ; [188  23],[26.01659751  3.98340249] ; [182.98340249  28.01659751],0
d1,1,0.004035,8.26779,[12 18] ; [142  70],[19.09090909 10.90909091] ; [134.90909091  77.09090909],0
p9,1,0.004515,8.064215,[22  7] ; [195  16],[26.22083333  2.77916667] ; [190.77916667  20.22083333],0
p8,1,0.005481,7.713409,[11 18] ; [134  73],[17.81779661 11.18220339] ; [127.18220339  79.81779661],0
