Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,31.040498,[203  60] ; [35 44],[183.02339181  79.97660819] ; [54.97660819 24.02339181],1
v4,1,0.0,28.559285,[247  16] ; [58 22],[233.86297376  29.13702624] ; [71.13702624  8.86297376],1
r3,1,0.0,27.167608,[241  22] ; [55 25],[226.96209913  36.03790087] ; [69.03790087 10.96209913],1
r4,1,0.0,25.853,[227  37] ; [48 32],[211.04651163  52.95348837] ; [63.95348837 16.04651163],1
p11,1,1e-06,24.185854,[199  65] ; [37 43],[181.11627907  82.88372093] ; [54.88372093 25.11627907],1
p10,1,6e-06,20.637815,[195  63] ; [39 41],[178.61538462  79.38461538] ; [55.38461538 24.61538462],1
p2,1,1.8e-05,18.374037,[209  53] ; [44 35],[194.38709677  67.61290323] ; [58.61290323 20.38709677],1
n4,1,2.3e-05,17.934088,[205  58] ; [43 37],[190.1574344  72.8425656] ; [57.8425656 22.1574344],1
s6,1,4.3e-05,16.739853,[155 104] ; [27 53],[139.05014749 119.94985251] ; [42.94985251 37.05014749],1
s7,1,5.3e-05,16.33818,[107 146] ; [12 61],[ 92.35276074 160.64723926] ; [26.64723926 46.35276074],1
p9,1,0.000145,14.435918,[206  52] ; [47 33],[193.1183432  64.8816568] ; [59.8816568 20.1183432],1
p4,1,0.000315,12.976987,[144 119] ; [25 54],[129.9619883 133.0380117] ; [39.0380117 39.9619883],1
p6,1,0.000571,11.869809,[ 86 176] ; [10 68],[ 73.97647059 188.02352941] ; [22.02352941 55.97647059],1
p8,1,0.001462,10.125932,[126 136] ; [22 57],[113.71260997 148.28739003] ; [34.28739003 44.71260997],0
a1,1,0.001819,9.723666,[  9 255] ; [10 70],[ 14.58139535 249.41860465] ; [ 4.41860465 75.58139535],0
d5,1,0.003278,8.645991,[198  65] ; [46 33],[187.6374269  75.3625731] ; [56.3625731 22.6374269],0
p3,1,0.004316,8.145683,[112 150] ; [20 60],[101.12280702 160.87719298] ; [30.87719298 49.12280702],0
b1,1,0.00496,7.893922,[108 156] ; [47 33],[118.95348837 145.04651163] ; [36.04651163 43.95348837],0
s2,1,0.005086,7.848665,[109 154] ; [19 60],[ 98.43274854 164.56725146] ; [29.56725146 49.43274854],0
s8,1,0.008809,6.861212,[ 97 165] ; [17 63],[ 87.33333333 174.66666667] ; [26.66666667 53.33333333],0
d1,1,0.015737,5.832028,[133 131] ; [28 52],[123.55813953 140.44186047] ; [37.44186047 42.55813953],0
p5,1,0.016707,5.726876,[ 35 224] ; [ 3 76],[ 29.1183432 229.8816568] ; [ 8.8816568 70.1183432],0
r2,1,0.018814,5.518717,[237  24] ; [65 15],[231.14956012  29.85043988] ; [70.85043988  9.14956012],0
s5,1,0.02345,5.134834,[ 73 187] ; [12 66],[ 65.38461538 194.61538462] ; [19.61538462 58.38461538],0
s1,1,0.029241,4.753365,[ 10 250] ; [ 8 71],[ 13.80530973 246.19469027] ; [ 4.19469027 74.80530973],0
