Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.00071,11.461919,[43 39] ; [94 31],[54.2705314 27.7294686] ; [82.7294686 42.2705314],1
p6,1,0.001363,10.255047,[27 55] ; [68 54],[38.18627451 43.81372549] ; [56.81372549 65.18627451],0
s8,1,0.002484,9.152013,[36 45] ; [81 42],[46.45588235 34.54411765] ; [70.54411765 52.45588235],0
d4,1,0.004366,8.125067,[65 17] ; [115   9],[71.65048544 10.34951456] ; [108.34951456  15.65048544],0
a3,1,0.005337,7.761458,[56 26] ; [105  19],[64.08737864 17.91262136] ; [96.91262136 27.08737864],0
n5,1,0.006719,7.34672,[54 27] ; [103  21],[62.03414634 18.96585366] ; [94.96585366 29.03414634],0
a5,1,0.010771,6.502703,[60 22] ; [109  16],[66.9468599 15.0531401] ; [102.0531401  22.9468599],0
p10,1,0.013634,6.084865,[67 13] ; [116   7],[72.1182266  7.8817734] ; [110.8817734  12.1182266],0
d5,1,0.013867,6.054968,[63 19] ; [111  13],[69.26213592 12.73786408] ; [104.73786408  19.26213592],0
v2,1,0.016336,5.766302,[42 39] ; [83 38],[50.12376238 30.87623762] ; [74.87623762 46.12376238],0
v3,1,0.020867,5.337879,[28 51] ; [64 59],[35.98019802 43.01980198] ; [56.01980198 66.98019802],0
p4,1,0.023851,5.105466,[49 32] ; [92 30],[56.26108374 24.73891626] ; [84.73891626 37.26108374],0
u1,1,0.025537,4.987077,[17 65] ; [44 81],[24.16425121 57.83574879] ; [36.83574879 88.16425121],0
d3,1,0.026471,4.92501,[59 23] ; [105  19],[65.2815534 16.7184466] ; [98.7184466 25.2815534],0
b5,1,0.032915,4.550201,[43 39] ; [84 41],[50.30917874 31.69082126] ; [76.69082126 48.30917874],0
a4,1,0.035283,4.431404,[33 49] ; [69 56],[40.4057971 41.5942029] ; [61.5942029 63.4057971],0
p8,1,0.041862,4.140761,[40 39] ; [80 43],[46.93069307 32.06930693] ; [73.06930693 49.93069307],0
s2,1,0.042205,4.126969,[55 27] ; [98 25],[61.2 20.8] ; [91.8 31.2],0
n4,1,0.047234,3.937048,[57 25] ; [101  23],[62.89320388 19.10679612] ; [95.10679612 28.89320388],0
v4,1,0.077673,3.112932,[75  5] ; [121   2],[77.24137931  2.75862069] ; [118.75862069   4.24137931],0
p3,1,0.084769,2.971014,[40 42] ; [75 48],[46. 36.] ; [69. 54.],0
p7,1,0.09242,2.831709,[50 28] ; [91 30],[55.26633166 22.73366834] ; [85.73366834 35.26633166],0
a2,1,0.107882,2.584976,[22 60] ; [47 78],[27.33333333 54.66666667] ; [41.66666667 83.33333333],0
p1,1,0.1289,2.305704,[ 7 73] ; [ 20 104],[10.58823529 69.41176471] ; [ 16.41176471 107.58823529],0
p9,1,0.135567,2.227565,[69  9] ; [116   7],[71.79104478  6.20895522] ; [113.20895522   9.79104478],0
u3,1,0.221784,1.492788,[15 11] ; [15  5],[16.95652174  9.04347826] ; [13.04347826  6.95652174],0
n2,1,0.264847,1.243243,[17  6] ; [20  3],[18.5  4.5] ; [18.5  4.5],0
p5,1,0.276818,1.182644,[15 66] ; [31 93],[18.17560976 62.82439024] ; [27.82439024 96.17560976],0
d2,1,0.278121,1.176251,[39 43] ; [68 55],[42.8 39.2] ; [64.2 58.8],0
