Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,89.975131,[601  29] ; [10 12],[590.38343558  39.61656442] ; [20.61656442  1.38343558],1
r3,1,0.0,35.258599,[604  25] ; [15  7],[598.08141321  30.91858679] ; [20.91858679  1.08141321],1
n6,1,2.1e-05,18.12891,[539  87] ; [11 10],[532.14837713  93.85162287] ; [17.85162287  3.14837713],1
r1,1,2.7e-05,17.634823,[543  84] ; [12 10],[536.18644068  90.81355932] ; [18.81355932  3.18644068],1
p10,1,6.3e-05,15.997437,[517 104] ; [11 11],[509.93468118 111.06531882] ; [18.06531882  3.93468118],1
p11,1,0.000169,14.143307,[499 131] ; [10 12],[491.82515337 138.17484663] ; [17.17484663  4.82515337],1
p2,1,0.000178,14.047551,[522 101] ; [11 10],[515.61956522 107.38043478] ; [17.38043478  3.61956522],1
p9,1,0.000513,12.068178,[533  87] ; [13  9],[527.28971963  92.71028037] ; [18.71028037  3.28971963],1
s8,1,0.001266,10.391196,[302 320] ; [ 3 19],[294.58074534 327.41925466] ; [10.41925466 11.58074534],0
b1,1,0.00129,10.357348,[243 387] ; [16  6],[250.2607362 379.7392638] ; [ 8.7392638 13.2607362],0
n2,1,0.009593,6.708938,[110  33] ; [4 6],[106.54901961  36.45098039] ; [7.45098039 2.54901961],0
u3,1,0.009828,6.66589,[76 44] ; [1 6],[72.75590551 47.24409449] ; [4.24409449 2.75590551],0
s6,1,0.019162,5.486693,[429 187] ; [ 9 11],[424.22641509 191.77358491] ; [13.77358491  6.22641509],0
p8,1,0.038348,4.289505,[333 281] ; [ 7 15],[328.23899371 285.76100629] ; [11.76100629 10.23899371],0
a7,1,0.038899,4.265273,[468 162] ; [12 10],[463.80368098 166.19631902] ; [16.19631902  5.80368098],0
s2,1,0.044162,4.05034,[334 289] ; [ 7 15],[329.36899225 293.63100775] ; [11.63100775 10.36899225],0
n3,1,0.052006,3.775581,[104  36] ; [4 5],[101.47651007  38.52348993] ; [6.52348993 2.47651007],0
d4,1,0.068575,3.316814,[542  85] ; [16  6],[539.08474576  87.91525424] ; [18.91525424  3.08474576],0
p7,1,0.078067,3.104691,[391 221] ; [10 12],[387.0851735 224.9148265] ; [13.9148265  8.0851735],0
v3,1,0.091314,2.851051,[255 348] ; [ 5 16],[251.25 351.75] ; [ 8.75 12.25],0
