Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,45.41115,[53 73] ; [173  49],[81.82758621 44.17241379] ; [144.17241379  77.82758621],1
a4,1,0.0,34.698781,[ 24 103] ; [113 109],[49.85386819 77.14613181] ; [ 87.14613181 134.85386819],1
a6,1,0.0,31.023042,[55 73] ; [162  60],[79.36 48.64] ; [137.64  84.36],1
d5,1,0.0,25.558407,[73 55] ; [182  40],[93.25714286 34.74285714] ; [161.74285714  60.25714286],1
d1,1,1e-06,23.490039,[38 90] ; [126  97],[59.80626781 68.19373219] ; [104.19373219 118.80626781],1
d2,1,4e-06,21.279878,[33 94] ; [113 107],[53.4351585 73.5648415] ; [ 92.5648415 127.4351585],1
d4,1,8e-06,19.994683,[78 48] ; [185  37],[95.22413793 30.77586207] ; [167.77586207  54.22413793],1
n4,1,4.8e-05,16.537259,[67 61] ; [163  58],[84.35530086 43.64469914] ; [145.64469914  75.35530086],1
r1,1,0.000162,14.226452,[76 51] ; [174  47],[91.23563218 35.76436782] ; [158.76436782  62.23563218],1
r4,1,0.000396,12.552988,[85 43] ; [185  38],[98.46153846 29.53846154] ; [171.53846154  51.46153846],1
s7,1,0.000515,12.062313,[25 98] ; [ 82 130],[39.28656716 83.71343284] ; [ 67.71343284 144.28656716],1
u1,1,0.000821,11.192885,[  5 123] ; [ 35 188],[ 14.58689459 113.41310541] ; [ 25.41310541 197.58689459],1
d3,1,0.008238,6.981016,[64 64] ; [143  79],[75.70285714 52.29714286] ; [131.29714286  90.70285714],0
v4,1,0.012014,6.308871,[102  24] ; [198  21],[109.56521739  16.43478261] ; [190.43478261  28.56521739],0
s8,1,0.018703,5.529103,[ 27 101] ; [ 73 149],[36.57142857 91.42857143] ; [ 63.42857143 158.57142857],0
p3,1,0.020962,5.329946,[ 16 112] ; [ 50 172],[ 24.13714286 103.86285714] ; [ 41.86285714 180.13714286],0
v1,1,0.024958,5.026767,[39 85] ; [ 95 122],[48.72727273 75.27272727] ; [ 85.27272727 131.72727273],0
r2,1,0.027437,4.863114,[109  19] ; [200  16],[114.97674419  13.02325581] ; [194.02325581  21.97674419],0
p10,1,0.034076,4.490907,[74 50] ; [158  65],[82.90489914 41.09510086] ; [149.09510086  73.90489914],0
r3,1,0.042784,4.103934,[104  23] ; [197  23],[110.16426513  16.83573487] ; [190.83573487  29.16426513],0
n5,1,0.042819,4.102525,[72 56] ; [147  72],[80.78386167 47.21613833] ; [138.21613833  80.78386167],0
p9,1,0.068311,3.32315,[81 42] ; [163  54],[88.27058824 34.72941176] ; [155.72941176  61.27058824],0
v2,1,0.068496,3.318691,[46 71] ; [106 107],[53.89090909 63.10909091] ; [ 98.10909091 114.89090909],0
s5,1,0.072653,3.222044,[ 22 102] ; [ 57 160],[28.72727273 95.27272727] ; [ 50.27272727 166.72727273],0
p12,1,0.078086,3.104297,[  2 125] ; [ 12 209],[  5.1091954 121.8908046] ; [  8.8908046 212.1091954],0
s6,1,0.082808,3.008905,[57 70] ; [120 100],[64.78097983 62.21902017] ; [112.21902017 107.78097983],0
a8,1,0.083547,2.994507,[ 11 109] ; [ 33 174],[ 16.14678899 103.85321101] ; [ 27.85321101 179.14678899],0
p8,1,0.089121,2.890186,[29 98] ; [ 69 151],[35.86743516 91.13256484] ; [ 62.13256484 157.86743516],0
n6,1,0.092642,2.827855,[87 41] ; [167  52],[93.6945245 34.3054755] ; [160.3054755  58.6945245],0
b3,1,0.168204,1.898876,[19 50] ; [47 79],[23.35384615 45.64615385] ; [42.64615385 83.35384615],0
b2,1,0.168204,1.898876,[19 50] ; [47 79],[23.35384615 45.64615385] ; [42.64615385 83.35384615],0
v3,1,0.16933,1.888866,[33 91] ; [ 72 141],[38.63501484 85.36498516] ; [ 66.36498516 146.63501484],0
s4,1,0.196214,1.670331,[ 26 102] ; [ 33 188],[ 21.63896848 106.36103152] ; [ 37.36103152 183.63896848],0
b4,1,0.197041,1.66417,[83 45] ; [129  94],[77.31054131 50.68945869] ; [134.68945869  88.31054131],0
a7,1,0.201128,1.634166,[79 48] ; [153  69],[84.42406877 42.57593123] ; [147.57593123  74.42406877],0
p11,1,0.219905,1.50499,[82 46] ; [157  66],[87.15669516 40.84330484] ; [151.84330484  71.15669516],0
p1,1,0.239862,1.381402,[  8 118] ; [  8 214],[  5.79310345 120.20689655] ; [ 10.20689655 211.79310345],0
a1,1,0.255916,1.290718,[  4 124] ; [ 13 210],[  6.1994302 121.8005698] ; [ 10.8005698 212.1994302],0
p2,1,0.282653,1.15429,[78 49] ; [149  73],[82.60458453 44.39541547] ; [144.39541547  77.60458453],0
p7,1,0.311442,1.024551,[44 81] ; [ 88 128],[48.38709677 76.61290323] ; [ 83.61290323 132.38709677],0
s1,1,0.3267,0.961934,[  6 121] ; [  6 214],[  4.39193084 122.60806916] ; [  7.60806916 212.39193084],0
s2,1,0.408679,0.682639,[43 84] ; [ 85 137],[46.57879656 80.42120344] ; [ 81.42120344 140.57879656],0
