Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.010355,6.572844,[11  2] ; [39 45],[6.70103093 6.29896907] ; [43.29896907 40.70103093],0
s8,1,0.065038,3.404017,[11  2] ; [48 35],[7.98958333 5.01041667] ; [51.01041667 31.98958333],0
d1,1,0.074013,3.191699,[11  2] ; [50 35],[8.09183673 4.90816327] ; [52.90816327 32.09183673],0
s5,1,0.106342,2.607759,[8 1] ; [50 31],[5.8 3.2] ; [52.2 28.8],0
s2,1,0.113814,2.500446,[10  3] ; [45 39],[7.37113402 5.62886598] ; [47.62886598 36.37113402],0
p11,1,0.200793,1.636599,[10  3] ; [76  9],[11.40816327  1.59183673] ; [74.59183673 10.40816327],0
s1,1,0.215366,1.534981,[ 2 11] ; [ 5 80],[ 0.92857143 12.07142857] ; [ 6.07142857 78.92857143],0
s3,1,0.217902,1.518136,[10  3] ; [49 34],[7.98958333 5.01041667] ; [51.01041667 31.98958333],0
r1,1,0.221906,1.492001,[12  1] ; [66 19],[10.34693878  2.65306122] ; [67.65306122 17.34693878],0
p7,1,0.238976,1.386626,[12  1] ; [65 18],[10.42708333  2.57291667] ; [66.57291667 16.42708333],0
p6,1,0.247994,1.334569,[10  3] ; [50 33],[8.125 4.875] ; [51.875 31.125],0
a6,1,0.260283,1.267253,[10  3] ; [51 33],[8.17525773 4.82474227] ; [52.82474227 31.17525773],0
b3,1,0.284065,1.147541,[3 6] ; [32 29],[4.5 4.5] ; [30.5 30.5],0
b2,1,0.284065,1.147541,[3 6] ; [32 29],[4.5 4.5] ; [30.5 30.5],0
p12,1,0.35828,0.843911,[5 8] ; [22 62],[3.6185567 9.3814433] ; [23.3814433 60.6185567],0
a5,1,0.440112,0.59599,[9 4] ; [67 18],[10.08163265  2.91836735] ; [65.91836735 19.08163265],0
p3,1,0.448122,0.575398,[11  2] ; [63 21],[9.91752577 3.08247423] ; [64.08247423 19.91752577],0
a3,1,0.460186,0.545443,[11  2] ; [64 21],[9.94897959 3.05102041] ; [65.05102041 19.94897959],0
v1,1,0.477809,0.503861,[10  3] ; [55 27],[8.89473684 4.10526316] ; [56.10526316 25.89473684],0
b5,1,0.486123,0.485095,[7 6] ; [37 48],[5.83673469 7.16326531] ; [38.16326531 46.83673469],0
v3,1,0.503371,0.447823,[6 7] ; [46 36],[7.11578947 5.88421053] ; [44.88421053 37.11578947],0
u1,1,0.557975,0.343222,[ 3 10] ; [14 71],[ 2.25510204 10.74489796] ; [14.74489796 70.25510204],0
a8,1,0.584161,0.299556,[ 1 11] ; [11 67],[ 1.6 10.4] ; [10.4 67.6],0
n4,1,0.590801,0.289095,[12  1] ; [74 11],[11.40816327  1.59183673] ; [74.59183673 10.40816327],0
n5,1,0.590801,0.289095,[12  1] ; [74 11],[11.40816327  1.59183673] ; [74.59183673 10.40816327],0
a1,1,0.609902,0.260318,[ 2 11] ; [ 9 76],[ 1.45918367 11.54081633] ; [ 9.54081633 75.45918367],0
u2,1,0.636302,0.223611,[1 1] ; [14  7],[1.30434783 0.69565217] ; [13.69565217  7.30434783],0
u3,1,0.636302,0.223611,[1 1] ; [14  7],[1.30434783 0.69565217] ; [13.69565217  7.30434783],0
u4,1,0.648575,0.207701,[ 1 12] ; [ 4 81],[ 0.66326531 12.33673469] ; [ 4.33673469 80.66326531],0
b4,1,0.674169,0.176764,[7 6] ; [51 34],[7.69387755 5.30612245] ; [50.30612245 34.69387755],0
v2,1,0.687363,0.161955,[7 6] ; [49 33],[7.66315789 5.33684211] ; [48.33684211 33.66315789],0
a2,1,0.695041,0.153682,[ 2 11] ; [17 68],[ 2.52040816 10.47959184] ; [16.47959184 68.52040816],0
p8,1,0.695041,0.153682,[11  2] ; [68 17],[10.47959184  2.52040816] ; [68.52040816 16.47959184],0
a4,1,0.73094,0.11825,[5 8] ; [37 48],[5.57142857 7.42857143] ; [36.42857143 48.57142857],0
b1,1,0.791092,0.070168,[5 8] ; [36 49],[5.43877551 7.56122449] ; [35.56122449 49.43877551],0
d5,1,0.813869,0.055431,[10  3] ; [67 17],[10.31958763  2.68041237] ; [66.68041237 17.31958763],0
s7,1,0.828398,0.046983,[9 4] ; [57 22],[9.32608696 3.67391304] ; [56.67391304 22.32608696],0
p2,1,0.832257,0.044863,[12  1] ; [76  8],[11.79381443  1.20618557] ; [76.20618557  7.79381443],0
p1,1,0.850604,0.035475,[4 9] ; [24 61],[3.71428571 9.28571429] ; [24.28571429 60.71428571],0
d3,1,0.854815,0.033481,[9 4] ; [56 28],[8.71134021 4.28865979] ; [56.28865979 27.71134021],0
d4,1,0.91644,0.011008,[11  2] ; [72 12],[11.12371134  1.87628866] ; [71.87628866 12.12371134],0
a7,1,0.920454,0.009972,[9 4] ; [60 25],[9.15306122 3.84693878] ; [59.84693878 25.15306122],0
n6,1,0.93768,0.006113,[12  1] ; [77  7],[11.92783505  1.07216495] ; [77.07216495  6.92783505],0
