Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,25.39781,[72 22] ; [10 25],[59.75193798 34.24806202] ; [22.24806202 12.75193798],1
p2,1,0.00042,12.443044,[85 10] ; [22 13],[78.19230769 16.80769231] ; [28.80769231  6.19230769],1
p6,1,0.00128,10.370607,[48 45] ; [ 7 28],[39.9609375 53.0390625] ; [15.0390625 19.9609375],0
p10,1,0.005745,7.628726,[80 14] ; [22 13],[74.3255814 19.6744186] ; [27.6744186  7.3255814],0
v2,1,0.012755,6.202835,[55 39] ; [11 22],[48.8503937 45.1496063] ; [17.1496063 15.8503937],0
b4,1,0.031658,4.616906,[45 50] ; [24 11],[50.42307692 44.57692308] ; [18.57692308 16.42307692],0
s4,1,0.034128,4.488261,[28 67] ; [ 4 31],[23.38461538 71.61538462] ; [ 8.61538462 26.38461538],0
s1,1,0.063863,3.434108,[ 3 92] ; [ 4 31],[ 5.11538462 89.88461538] ; [ 1.88461538 33.11538462],0
b5,1,0.081142,3.041872,[38 57] ; [20 15],[42.38461538 52.61538462] ; [15.61538462 19.38461538],0
n3,1,0.083265,3.0,[14  4] ; [4 5],[12.  6.] ; [6. 3.],0
r3,1,0.086822,2.932331,[90  5] ; [30  5],[87.69230769  7.30769231] ; [32.30769231  2.69230769],0
p9,1,0.11054,2.546484,[81 13] ; [26  9],[77.96899225 16.03100775] ; [29.03100775  5.96899225],0
n6,1,0.11054,2.546484,[81 13] ; [26  9],[77.96899225 16.03100775] ; [29.03100775  5.96899225],0
d3,1,0.122877,2.380258,[47 48] ; [12 23],[43.11538462 51.88461538] ; [15.88461538 19.11538462],0
p1,1,0.15529,2.019507,[10 85] ; [ 7 28],[12.42307692 82.57692308] ; [ 4.57692308 30.42307692],0
a2,1,0.163431,1.942193,[10 85] ; [ 1 34],[ 8.03846154 86.96153846] ; [ 2.96153846 32.03846154],0
a8,1,0.227562,1.456036,[13 80] ; [ 2 31],[11.07142857 81.92857143] ; [ 3.92857143 29.07142857],0
s5,1,0.232874,1.423223,[47 45] ; [12 19],[44.1300813 47.8699187] ; [14.8699187 16.1300813],0
p11,1,0.236418,1.401824,[77 18] ; [25 10],[74.53846154 20.46153846] ; [27.46153846  7.53846154],0
r2,1,0.252246,1.310823,[82 12] ; [33  2],[83.79844961 10.20155039] ; [31.20155039  3.79844961],0
v3,1,0.262254,1.256819,[46 48] ; [12 20],[43.26984127 50.73015873] ; [14.73015873 17.26984127],0
d4,1,0.26672,1.233538,[78 16] ; [26  9],[75.78294574 18.21705426] ; [28.21705426  6.78294574],0
a1,1,0.267648,1.228761,[ 8 87] ; [ 1 34],[ 6.57692308 88.42307692] ; [ 2.42307692 32.57692308],0
s3,1,0.269692,1.218312,[61 33] ; [19 16],[58.29457364 35.70542636] ; [21.70542636 13.29457364],0
