Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.00055,11.936842,[4 2] ; [56  1],[5.71428571 0.28571429] ; [54.28571429  2.71428571],1
p9,1,0.004376,8.120874,[4 2] ; [55  2],[5.61904762 0.38095238] ; [53.38095238  3.61904762],0
p10,1,0.005704,7.641653,[3 2] ; [55  3],[4.6031746 0.3968254] ; [53.3968254  4.6031746],0
b5,1,0.025253,5.006468,[5 1] ; [21 37],[2.4375 3.5625] ; [23.5625 34.4375],0
d5,1,0.04237,4.120356,[3 3] ; [48  9],[4.85714286 1.14285714] ; [46.14285714 10.85714286],0
p7,1,0.045587,3.996786,[3 3] ; [47  9],[4.83870968 1.16129032] ; [45.16129032 10.83870968],0
p3,1,0.061674,3.491781,[3 3] ; [47 10],[4.76190476 1.23809524] ; [45.23809524 11.76190476],0
a3,1,0.080023,3.064433,[3 3] ; [47 11],[4.6875 1.3125] ; [45.3125 12.6875],0
u3,1,0.0994,2.715152,[1 2] ; [9 2],[2.14285714 0.85714286] ; [7.85714286 3.14285714],0
u1,1,0.105043,2.627258,[2 4] ; [ 6 52],[0.75 5.25] ; [ 7.25 50.75],0
d1,1,0.121098,2.403065,[2 4] ; [38 20],[3.75 2.25] ; [36.25 21.75],0
p6,1,0.129746,2.295547,[2 4] ; [37 20],[3.71428571 2.28571429] ; [35.28571429 21.71428571],0
a8,1,0.135509,2.228234,[2 4] ; [ 6 47],[0.81355932 5.18644068] ; [ 7.18644068 45.81355932],0
a5,1,0.209512,1.574798,[4 2] ; [50  8],[5.0625 0.9375] ; [48.9375  9.0625],0
a2,1,0.209512,1.574798,[2 4] ; [ 8 50],[0.9375 5.0625] ; [ 9.0625 48.9375],0
r1,1,0.209512,1.574798,[4 2] ; [50  8],[5.0625 0.9375] ; [48.9375  9.0625],0
s7,1,0.226665,1.46167,[3 3] ; [39 14],[4.27118644 1.72881356] ; [37.72881356 15.27118644],0
r3,1,0.268176,1.226054,[5 1] ; [55  3],[5.625 0.375] ; [54.375  3.625],0
v3,1,0.337387,0.920336,[5 1] ; [37 21],[3.9375 2.0625] ; [38.0625 19.9375],0
b4,1,0.337387,0.920336,[5 1] ; [37 21],[3.9375 2.0625] ; [38.0625 19.9375],0
p8,1,0.34883,0.877709,[4 2] ; [47 10],[4.85714286 1.14285714] ; [46.14285714 10.85714286],0
d3,1,0.404155,0.69593,[5 1] ; [38 19],[4.0952381 1.9047619] ; [38.9047619 18.0952381],0
v2,1,0.450779,0.568691,[3 3] ; [38 20],[3.84375 2.15625] ; [37.15625 20.84375],0
v1,1,0.46337,0.537743,[5 1] ; [40 18],[4.21875 1.78125] ; [40.78125 17.21875],0
s3,1,0.470503,0.520795,[3 3] ; [37 20],[3.80952381 2.19047619] ; [36.19047619 20.80952381],0
p12,1,0.511985,0.430007,[1 5] ; [17 41],[1.6875 4.3125] ; [16.3125 41.6875],0
n3,1,0.52179,0.410354,[1 1] ; [8 3],[1.38461538 0.61538462] ; [7.61538462 3.38461538],0
a6,1,0.587078,0.294931,[3 3] ; [35 22],[3.61904762 2.38095238] ; [34.38095238 22.61904762],0
s8,1,0.61113,0.258533,[3 3] ; [34 22],[3.58064516 2.41935484] ; [33.41935484 22.58064516],0
p4,1,0.621525,0.24373,[4 1] ; [50  7],[4.35483871 0.64516129] ; [49.64516129  7.35483871],0
b1,1,0.623312,0.24124,[3 3] ; [23 35],[2.4375 3.5625] ; [23.5625 34.4375],0
n5,1,0.636698,0.223086,[5 1] ; [52  6],[5.34375 0.65625] ; [51.65625  6.34375],0
p1,1,0.693243,0.155597,[2 4] ; [15 43],[1.59375 4.40625] ; [15.40625 42.59375],0
p2,1,0.745805,0.10509,[5 1] ; [51  7],[5.25 0.75] ; [50.75  7.25],0
a4,1,0.745805,0.10509,[3 3] ; [25 33],[2.625 3.375] ; [25.375 32.625],0
b2,1,0.756156,0.09643,[2 3] ; [18 20],[2.3255814 2.6744186] ; [17.6744186 20.3255814],0
b3,1,0.756156,0.09643,[2 3] ; [18 20],[2.3255814 2.6744186] ; [17.6744186 20.3255814],0
s4,1,0.758906,0.094199,[1 5] ; [ 7 50],[0.76190476 5.23809524] ; [ 7.23809524 49.76190476],0
a7,1,0.765651,0.088844,[4 2] ; [42 16],[4.3125 1.6875] ; [41.6875 16.3125],0
d4,1,0.957065,0.002898,[5 1] ; [47 10],[4.95238095 1.04761905] ; [47.04761905  9.95238095],0
d2,1,0.967391,0.001671,[3 3] ; [28 29],[2.95238095 3.04761905] ; [28.04761905 28.95238095],0
s2,1,0.97723,0.000815,[4 2] ; [39 19],[4.03125 1.96875] ; [38.96875 19.03125],0
