Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.5437,[128  39] ; [25 58],[102.204  64.796] ; [50.796 32.204],1
r4,1,0.0,27.111005,[148  19] ; [50 33],[132.264  34.736] ; [65.736 17.264],1
a6,1,1.7e-05,18.462137,[126  41] ; [40 43],[110.888  56.112] ; [55.112 27.888],1
r3,1,5.5e-05,16.252932,[152  14] ; [60 23],[141.33333333  24.66666667] ; [70.66666667 12.33333333],1
d5,1,0.00011,14.959897,[135  32] ; [48 35],[122.244  44.756] ; [60.756 22.244],1
d4,1,0.000186,13.972198,[137  30] ; [50 33],[124.916  42.084] ; [62.084 20.916],1
r1,1,0.000193,13.896594,[129  38] ; [45 38],[116.232  50.768] ; [57.768 25.232],1
v2,1,0.00027,13.269711,[83 77] ; [21 57],[69.91596639 90.08403361] ; [34.08403361 43.91596639],1
a2,1,0.000471,12.228035,[ 49 118] ; [ 8 75],[ 38.076 128.924] ; [18.924 64.076],1
d1,1,0.000551,11.933557,[103  64] ; [32 51],[90.18 76.82] ; [44.82 38.18],1
u1,1,0.001314,10.322299,[ 37 130] ; [ 5 78],[ 28.056 138.944] ; [13.944 69.056],0
u3,1,0.001714,9.832727,[34 21] ; [ 6 19],[27.5 27.5] ; [12.5 12.5],0
r2,1,0.002863,8.892857,[156  10] ; [68 15],[149.33333333  16.66666667] ; [74.66666667  8.33333333],0
v4,1,0.006268,7.471465,[153  14] ; [66 17],[146.292  20.708] ; [72.708 10.292],0
a5,1,0.008788,6.865357,[129  38] ; [51 32],[120.24  46.76] ; [59.76 23.24],0
s3,1,0.023969,5.096892,[88 74] ; [32 50],[79.67213115 82.32786885] ; [40.32786885 41.67213115],0
p10,1,0.024701,5.044706,[127  38] ; [52 30],[119.57489879  45.42510121] ; [59.42510121 22.57489879],0
b5,1,0.037864,4.311142,[113  54] ; [45 38],[105.544  61.456] ; [52.456 30.544],0
u2,1,0.039341,4.246097,[29 26] ; [ 7 18],[24.75 30.25] ; [11.25 13.75],0
s2,1,0.039364,4.245071,[79 84] ; [28 53],[71.4795082 91.5204918] ; [35.5204918 45.4795082],0
p4,1,0.047513,3.927138,[82 84] ; [30 53],[74.66666667 91.33333333] ; [37.33333333 45.66666667],0
v3,1,0.052808,3.75,[ 60 100] ; [20 60],[ 53.33333333 106.66666667] ; [26.66666667 53.33333333],0
b1,1,0.062304,3.474978,[ 60 107] ; [40 43],[ 66.8 100.2] ; [33.2 49.8],0
p2,1,0.079641,3.072216,[119  48] ; [50 33],[112.892  54.108] ; [56.108 26.892],0
v1,1,0.088206,2.906811,[77 84] ; [29 51],[70.81327801 90.18672199] ; [35.18672199 44.81327801],0
n4,1,0.090028,2.87387,[148  19] ; [67 16],[143.62  23.38] ; [71.38 11.62],0
n6,1,0.100282,2.701047,[149  18] ; [67 15],[144.86746988  22.13253012] ; [71.13253012 10.86746988],0
p11,1,0.135011,2.233914,[122  45] ; [53 30],[116.9  50.1] ; [58.1 24.9],0
a4,1,0.17386,1.849338,[82 84] ; [33 49],[76.97580645 89.02419355] ; [38.02419355 43.97580645],0
d2,1,0.178024,1.814039,[93 73] ; [38 43],[88.04048583 77.95951417] ; [42.95951417 38.04048583],0
b4,1,0.217198,1.52279,[108  59] ; [47 36],[103.54  63.46] ; [51.46 31.54],0
n1,1,0.248384,1.332373,[24 21] ; [15 22],[21.40243902 23.59756098] ; [17.59756098 19.40243902],0
p9,1,0.268416,1.224822,[132  33] ; [59 21],[128.63265306  36.36734694] ; [62.36734694 17.63265306],0
u4,1,0.281112,1.161708,[  6 161] ; [ 1 82],[  4.676 162.324] ; [ 2.324 80.676],0
s8,1,0.288133,1.128324,[ 63 102] ; [26 57],[ 59.21370968 105.78629032] ; [29.78629032 53.21370968],0
n3,1,0.291092,1.114565,[32 14] ; [21 15],[29.73170732 16.26829268] ; [23.26829268 12.73170732],0
s4,1,0.301863,1.065944,[ 26 138] ; [ 9 73],[ 23.33333333 140.66666667] ; [11.66666667 70.33333333],0
p8,1,0.305157,1.05152,[ 46 120] ; [18 65],[ 42.66666667 123.33333333] ; [21.33333333 61.66666667],0
n2,1,0.356939,0.848636,[36 11] ; [25 12],[34.13095238 12.86904762] ; [26.86904762 10.13095238],0
a8,1,0.44099,0.593704,[ 18 131] ; [ 7 73],[ 16.26637555 132.73362445] ; [ 8.73362445 71.26637555],0
s6,1,0.441991,0.591107,[99 66] ; [45 37],[96.19433198 68.80566802] ; [47.80566802 34.19433198],0
p3,1,0.446974,0.578313,[ 58 108] ; [25 58],[ 55.33333333 110.66666667] ; [27.66666667 55.33333333],0
p6,1,0.470557,0.520669,[ 28 137] ; [11 71],[ 26.05263158 138.94736842] ; [12.94736842 69.05263158],0
s1,1,0.686929,0.16243,[  8 156] ; [ 5 77],[  8.66666667 155.33333333] ; [ 4.33333333 77.66666667],0
a3,1,0.748815,0.102529,[112  53] ; [58 25],[113.10483871  51.89516129] ; [56.89516129 26.10483871],0
p1,1,0.754004,0.098197,[ 16 151] ; [ 9 74],[ 16.7 150.3] ; [ 8.3 74.7],0
b3,1,0.81375,0.055503,[35 57] ; [22 33],[35.67346939 56.32653061] ; [21.32653061 33.67346939],0
b2,1,0.81375,0.055503,[35 57] ; [22 33],[35.67346939 56.32653061] ; [21.32653061 33.67346939],0
s5,1,0.825508,0.048605,[ 36 122] ; [17 62],[ 35.33333333 122.66666667] ; [17.66666667 61.33333333],0
s7,1,0.865829,0.028547,[65 93] ; [32 48],[64.39495798 93.60504202] ; [32.60504202 47.39495798],0
p12,1,0.874542,0.02493,[ 15 151] ; [ 7 76],[ 14.66666667 151.33333333] ; [ 7.33333333 75.66666667],0
p5,1,0.989988,0.000157,[ 12 153] ; [ 6 77],[ 11.97580645 153.02419355] ; [ 6.02419355 76.97580645],0
a1,1,0.990976,0.000128,[ 10 157] ; [ 5 78],[ 10.02 156.98] ; [ 4.98 78.02],0
