Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000154,14.316962,[38 13] ; [26 40],[27.8974359 23.1025641] ; [36.1025641 29.8974359],1
d4,1,0.001153,10.564183,[25 25] ; [52 14],[33.18965517 16.81034483] ; [43.81034483 22.18965517],0
r1,1,0.016633,5.734725,[27 24] ; [49 17],[33.12820513 17.87179487] ; [42.87179487 23.12820513],0
d3,1,0.020522,5.366907,[21 29] ; [42 24],[27.15517241 22.84482759] ; [35.84482759 30.15517241],0
n1,1,0.023268,5.148387,[12 10] ; [ 5 18],[ 8.31111111 13.68888889] ; [ 8.68888889 14.31111111],0
a8,1,0.031136,4.645466,[ 7 41] ; [ 2 60],[ 3.92727273 44.07272727] ; [ 5.07272727 56.92727273],0
a1,1,0.031334,4.634581,[ 7 44] ; [ 2 64],[ 3.92307692 47.07692308] ; [ 5.07692308 60.92307692],0
r3,1,0.034626,4.463523,[32 19] ; [53 13],[37.05128205 13.94871795] ; [47.94871795 18.05128205],0
u3,1,0.048969,3.87643,[ 5 13] ; [14 10],[8.14285714 9.85714286] ; [10.85714286 13.14285714],0
d1,1,0.053851,3.717325,[15 36] ; [31 35],[20.05128205 30.94871795] ; [25.94871795 40.05128205],0
r4,1,0.063545,3.442345,[27 24] ; [46 20],[31.82051282 19.17948718] ; [41.17948718 24.82051282],0
a6,1,0.066604,3.364787,[37 14] ; [37 29],[32.25641026 18.74358974] ; [41.74358974 24.25641026],0
b4,1,0.103978,2.643449,[24 27] ; [41 25],[28.33333333 22.66666667] ; [36.66666667 29.33333333],0
s1,1,0.112224,2.522616,[ 1 49] ; [ 6 60],[ 3.01724138 46.98275862] ; [ 3.98275862 62.01724138],0
d5,1,0.127435,2.323475,[32 19] ; [50 16],[35.74358974 15.25641026] ; [46.25641026 19.74358974],0
b5,1,0.227071,1.459115,[26 25] ; [41 25],[29.20512821 21.79487179] ; [37.79487179 28.20512821],0
d2,1,0.227071,1.459115,[25 26] ; [25 41],[21.79487179 29.20512821] ; [28.20512821 37.79487179],0
p3,1,0.251369,1.315681,[12 38] ; [22 43],[14.7826087 35.2173913] ; [19.2173913 45.7826087],0
p8,1,0.258607,1.276198,[14 34] ; [26 40],[16.84210526 31.15789474] ; [23.15789474 42.84210526],0
u1,1,0.263777,1.248826,[ 5 46] ; [ 3 63],[ 3.48717949 47.51282051] ; [ 4.51282051 61.48717949],0
u2,1,0.276162,1.185882,[9 9] ; [16  8],[10.71428571  7.28571429] ; [14.28571429  9.71428571],0
p7,1,0.307307,1.042214,[25 23] ; [28 38],[22.31578947 25.68421053] ; [30.68421053 35.31578947],0
a4,1,0.339264,0.91321,[23 28] ; [24 42],[20.48717949 30.51282051] ; [26.51282051 39.48717949],0
p6,1,0.364233,0.823247,[10 38] ; [ 9 54],[ 8.21621622 39.78378378] ; [10.78378378 52.21621622],0
n2,1,0.369003,0.807018,[15  8] ; [12 11],[13.5  9.5] ; [13.5  9.5],0
p4,1,0.376634,0.781659,[15 35] ; [25 41],[17.24137931 32.75862069] ; [22.75862069 43.24137931],0
p9,1,0.380724,0.768363,[30 19] ; [35 31],[27.69565217 21.30434783] ; [37.30434783 28.69565217],0
a2,1,0.385151,0.754196,[10 41] ; [ 9 57],[ 8.28205128 42.71794872] ; [10.71794872 55.28205128],0
v4,1,0.401949,0.702489,[35 15] ; [50 15],[36.95652174 13.04347826] ; [48.04347826 16.95652174],0
p2,1,0.409852,0.679229,[29 20] ; [44 22],[31.10434783 17.89565217] ; [41.89565217 24.10434783],0
p5,1,0.422308,0.643884,[ 4 45] ; [ 3 63],[ 2.9826087 46.0173913] ; [ 4.0173913 61.9826087],0
s4,1,0.441389,0.592668,[ 6 45] ; [ 5 61],[ 4.79487179 46.20512821] ; [ 6.20512821 59.79487179],0
p10,1,0.52181,0.410314,[24 24] ; [29 37],[22.31578947 25.68421053] ; [30.68421053 35.31578947],0
v2,1,0.580678,0.30514,[17 29] ; [27 37],[18.4 27.6] ; [25.6 38.4],0
b1,1,0.584658,0.298765,[26 25] ; [37 29],[27.46153846 23.53846154] ; [35.53846154 30.46153846],0
p1,1,0.593404,0.28506,[ 4 47] ; [ 7 58],[ 4.8362069 46.1637931] ; [ 6.1637931 58.8362069],0
v1,1,0.666855,0.185303,[17 33] ; [25 41],[18.10344828 31.89655172] ; [23.89655172 42.10344828],0
n3,1,0.756855,0.095861,[13  9] ; [14  8],[13.5  8.5] ; [13.5  8.5],0
a3,1,0.791995,0.069549,[33 17] ; [42 24],[32.32758621 17.67241379] ; [42.67241379 23.32758621],0
v3,1,0.792769,0.06902,[11 38] ; [15 46],[11.58181818 37.41818182] ; [14.41818182 46.58181818],0
p11,1,0.825791,0.048445,[26 25] ; [35 31],[26.58974359 24.41025641] ; [34.41025641 31.58974359],0
a5,1,0.845374,0.038035,[30 21] ; [40 26],[30.51282051 20.48717949] ; [39.48717949 26.51282051],0
s7,1,0.860091,0.031067,[ 8 39] ; [11 49],[ 8.34579439 38.65420561] ; [10.65420561 49.34579439],0
s6,1,0.862227,0.030116,[17 34] ; [21 45],[16.56410256 34.43589744] ; [21.43589744 44.56410256],0
s8,1,0.886622,0.020329,[ 8 43] ; [11 55],[ 8.28205128 42.71794872] ; [10.71794872 55.28205128],0
b2,1,0.888473,0.019666,[ 9 18] ; [13 28],[ 8.73529412 18.26470588] ; [13.26470588 27.73529412],0
b3,1,0.888473,0.019666,[ 9 18] ; [13 28],[ 8.73529412 18.26470588] ; [13.26470588 27.73529412],0
a7,1,0.921017,0.009831,[32 19] ; [42 24],[32.25641026 18.74358974] ; [41.74358974 24.25641026],0
s5,1,0.967463,0.001664,[ 6 43] ; [ 8 56],[ 6.07079646 42.92920354] ; [ 7.92920354 56.07079646],0
s3,1,0.98514,0.000347,[13 37] ; [17 48],[13.04347826 36.95652174] ; [16.95652174 48.04347826],0
r2,1,0.996871,1.5e-05,[40 11] ; [51 14],[40.00862069 10.99137931] ; [50.99137931 14.00862069],0
