Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,50.734537,[43  9] ; [ 34 100],[21.52688172 30.47311828] ; [55.47311828 78.52688172],1
s3,1,0.0,44.282973,[40 11] ; [ 33 100],[20.23369565 30.76630435] ; [52.76630435 80.23369565],1
s7,1,0.0,30.468988,[29 22] ; [ 20 106],[14.11864407 36.88135593] ; [34.88135593 91.11864407],1
s8,1,0.0,26.839793,[25 27] ; [ 17 117],[11.74193548 40.25806452] ; [ 30.25806452 103.74193548],1
s5,1,0.000857,11.114009,[16 36] ; [ 14 118],[ 8.47826087 43.52173913] ; [ 21.52173913 110.47826087],1
v1,1,0.003153,8.716711,[28 23] ; [42 92],[19.2972973 31.7027027] ; [50.7027027 83.2972973],0
p3,1,0.004036,8.267586,[23 29] ; [ 31 104],[15.01604278 36.98395722] ; [38.98395722 96.01604278],0
p4,1,0.004391,8.114787,[27 25] ; [40 95],[18.63101604 33.36898396] ; [48.36898396 86.63101604],0
u4,1,0.008003,7.032742,[ 4 48] ; [  1 135],[ 1.38297872 50.61702128] ; [  3.61702128 132.38297872],0
r3,1,0.010051,6.625892,[49  3] ; [105  29],[43.05376344  8.94623656] ; [110.94623656  23.05376344],0
p5,1,0.019522,5.454114,[ 6 46] ; [  4 131],[ 2.78074866 49.21925134] ; [  7.21925134 127.78074866],0
d4,1,0.02041,5.376467,[43  8] ; [90 44],[36.66486486 14.33513514] ; [96.33513514 37.66486486],0
u1,1,0.023142,5.157795,[12 40] ; [ 14 122],[ 7.19148936 44.80851064] ; [ 18.80851064 117.19148936],0
r4,1,0.025974,4.957777,[43  9] ; [90 46],[36.78723404 15.21276596] ; [96.21276596 39.78723404],0
v2,1,0.027446,4.862525,[28 22] ; [50 82],[21.42857143 28.57142857] ; [56.57142857 75.42857143],0
r1,1,0.043579,4.072786,[41 11] ; [85 49],[35.22580645 16.77419355] ; [90.77419355 43.22580645],0
v3,1,0.046581,3.960465,[19 29] ; [32 99],[13.67597765 34.32402235] ; [37.32402235 93.67597765],0
p8,1,0.049889,3.845201,[21 30] ; [35 98],[15.52173913 35.47826087] ; [40.47826087 92.52173913],0
p7,1,0.07229,3.23024,[27 23] ; [53 82],[21.62162162 28.37837838] ; [58.37837838 76.62162162],0
u3,1,0.0794,3.077141,[13  8] ; [23 35],[ 9.56962025 11.43037975] ; [26.43037975 31.56962025],0
r2,1,0.080301,3.05879,[48  4] ; [110  24],[44.17204301  7.82795699] ; [113.82795699  20.17204301],0
n6,1,0.087547,2.918913,[37 14] ; [79 55],[31.97837838 19.02162162] ; [84.02162162 49.97837838],0
a5,1,0.095264,2.783095,[36 16] ; [76 60],[30.9787234 21.0212766] ; [81.0212766 54.9787234],0
d1,1,0.106502,2.605379,[29 23] ; [58 78],[24.06382979 27.93617021] ; [62.93617021 73.06382979],0
n5,1,0.109766,2.557585,[32 19] ; [67 68],[27.14516129 23.85483871] ; [71.85483871 63.14516129],0
p6,1,0.113051,2.511042,[16 36] ; [ 26 105],[11.93442623 40.06557377] ; [ 30.06557377 100.93442623],0
v4,1,0.113611,2.503255,[46  6] ; [105  29],[42.21505376  9.78494624] ; [108.78494624  25.21505376],0
a8,1,0.123081,2.377673,[10 39] ; [ 14 109],[ 6.8372093 42.1627907] ; [ 17.1627907 105.8372093],0
p2,1,0.203339,1.618226,[34 18] ; [75 61],[30.14893617 21.85106383] ; [78.85106383 57.14893617],0
d5,1,0.23675,1.399841,[38 13] ; [89 47],[34.63636364 16.36363636] ; [92.36363636 43.63636364],0
