Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.260177,[ 2 78] ; [197  94],[42.91105121 37.08894879] ; [156.08894879 134.91105121],1
d4,1,0.0,67.69192,[38 42] ; [259  32],[64.04312668 15.95687332] ; [232.95687332  58.04312668],1
a5,1,0.0,38.941197,[31 49] ; [220  71],[54.12398922 25.87601078] ; [196.87601078  94.12398922],1
d3,1,0.0,36.076196,[31 49] ; [216  74],[53.40540541 26.59459459] ; [193.59459459  96.40540541],1
d2,1,4e-06,21.06412,[14 66] ; [133 157],[31.78378378 48.21621622] ; [115.21621622 174.78378378],1
p2,1,7e-06,20.313887,[54 26] ; [253  33],[67.10382514 12.89617486] ; [239.89617486  46.10382514],1
a4,1,5.4e-05,16.2906,[17 62] ; [136 155],[32.66756757 46.33243243] ; [120.33243243 170.66756757],1
a7,1,5.6e-05,16.222361,[45 35] ; [228  62],[59.02702703 20.97297297] ; [213.97297297  76.02702703],1
a3,1,0.000141,14.485298,[33 45] ; [192  99],[47.56097561 30.43902439] ; [177.43902439 113.56097561],1
a2,1,0.000142,14.481488,[ 3 77] ; [ 65 226],[14.66307278 65.33692722] ; [ 53.33692722 237.66307278],1
p7,1,0.000162,14.231409,[30 48] ; [177 107],[44.60220994 33.39779006] ; [162.39779006 121.60220994],1
r1,1,0.000826,11.182014,[47 33] ; [223  65],[58.69565217 21.30434783] ; [211.30434783  76.69565217],1
r2,1,0.001103,10.645978,[67 13] ; [270  15],[73.8630137  6.1369863] ; [263.1369863  21.8630137],0
u1,1,0.001105,10.642469,[ 1 79] ; [ 42 249],[ 9.2722372 70.7277628] ; [ 33.7277628 257.2722372],0
r4,1,0.004011,8.278887,[62 18] ; [261  30],[69.64959569 10.35040431] ; [253.35040431  37.64959569],0
v2,1,0.004035,8.267931,[29 47] ; [155 118],[40.06876791 35.93123209] ; [143.93123209 129.06876791],0
p10,1,0.004419,8.103057,[64 16] ; [263  25],[71.08695652  8.91304348] ; [255.91304348  32.08695652],0
p4,1,0.007237,7.213242,[30 49] ; [159 130],[40.57336957 38.42663043] ; [148.42663043 140.57336957],0
n4,1,0.008232,6.982354,[46 34] ; [212  79],[55.63342318 24.36657682] ; [202.36657682  88.63342318],0
r3,1,0.013611,6.087862,[70  9] ; [278  12],[74.50406504  4.49593496] ; [273.49593496  16.50406504],0
p3,1,0.016172,5.784091,[24 56] ; [130 159],[33.38753388 46.61246612] ; [120.61246612 168.38753388],0
a6,1,0.017879,5.607983,[47 33] ; [211  80],[55.63342318 24.36657682] ; [202.36657682  88.63342318],0
p6,1,0.034467,4.471405,[15 64] ; [ 89 197],[22.50958904 56.49041096] ; [ 81.49041096 204.50958904],0
s8,1,0.039819,4.225568,[10 70] ; [ 67 224],[16.60377358 63.39622642] ; [ 60.39622642 230.60377358],0
a1,1,0.044117,4.052081,[ 7 73] ; [ 10 281],[ 3.66576819 76.33423181] ; [ 13.33423181 277.66576819],0
p8,1,0.046689,3.956578,[32 47] ; [152 134],[39.82465753 39.17534247] ; [144.17534247 141.82465753],0
n5,1,0.047291,3.935007,[48 31] ; [209  80],[55.17119565 23.82880435] ; [201.82880435  87.17119565],0
n6,1,0.048649,3.887435,[59 21] ; [242  48],[65.08108108 14.91891892] ; [235.91891892  54.08108108],0
v1,1,0.071288,3.253117,[33 44] ; [153 128],[40.00558659 36.99441341] ; [145.99441341 135.00558659],0
s1,1,0.084518,2.975814,[ 3 75] ; [  3 284],[ 1.28219178 76.71780822] ; [  4.71780822 282.28219178],0
s6,1,0.128422,2.311482,[35 43] ; [155 129],[40.93922652 37.06077348] ; [149.06077348 134.93922652],0
