Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2e-06,22.971286,[64 48] ; [ 8 41],[50.08695652 61.91304348] ; [21.91304348 27.08695652],1
p11,1,0.685764,0.163709,[79 33] ; [33 16],[77.91304348 34.08695652] ; [34.08695652 14.91304348],0
a8,1,0.693681,0.155129,[10 93] ; [ 5 37],[10.65517241 92.34482759] ; [ 4.34482759 37.65517241],0
n4,1,0.704793,0.143534,[89 22] ; [38 11],[88.10625 22.89375] ; [38.89375 10.10625],0
s1,1,0.714603,0.133723,[  6 104] ; [ 2 47],[  5.53459119 104.46540881] ; [ 2.46540881 46.53459119],0
a5,1,0.723739,0.124938,[83 29] ; [35 14],[82.08695652 29.91304348] ; [35.91304348 13.08695652],0
n2,1,0.842342,0.03956,[20  6] ; [8 2],[20.22222222  5.77777778] ; [7.77777778 2.22222222],0
p5,1,0.877524,0.023749,[ 10 100] ; [ 4 44],[  9.74683544 100.25316456] ; [ 4.25316456 43.74683544],0
d3,1,0.877995,0.023566,[70 42] ; [30 19],[69.56521739 42.43478261] ; [30.43478261 18.56521739],0
a7,1,0.908717,0.013146,[79 33] ; [35 14],[79.30434783 32.69565217] ; [34.69565217 14.30434783],0
p1,1,0.940472,0.005577,[ 11 101] ; [ 5 44],[ 11.13043478 100.86956522] ; [ 4.86956522 44.13043478],0
b2,1,0.964352,0.001997,[33 44] ; [13 17],[33.10280374 43.89719626] ; [12.89719626 17.10280374],0
b3,1,0.964352,0.001997,[33 44] ; [13 17],[33.10280374 43.89719626] ; [12.89719626 17.10280374],0
p2,1,0.98574,0.000319,[87 25] ; [38 11],[86.95652174 25.04347826] ; [38.04347826 10.95652174],0
