Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,64.951206,[31 73] ; [65  6],[57.05142857 46.94857143] ; [38.94857143 32.05142857],1
d5,1,0.0,54.787127,[45 60] ; [69  2],[68.01136364 36.98863636] ; [45.98863636 25.01136364],1
d4,1,0.0,42.506044,[52 54] ; [68  3],[71.86440678 34.13559322] ; [48.13559322 22.86440678],1
d2,1,0.0,40.119898,[23 82] ; [49 21],[43.2 61.8] ; [28.8 41.2],1
a5,1,6e-06,20.535372,[44 62] ; [54 17],[58.68926554 47.31073446] ; [39.31073446 31.68926554],1
a2,1,1.1e-05,19.280348,[  5 101] ; [20 51],[14.97175141 91.02824859] ; [10.02824859 60.97175141],1
u1,1,2.7e-05,17.605347,[  1 105] ; [13 58],[ 8.38418079 97.61581921] ; [ 5.61581921 65.38418079],1
r1,1,0.000336,12.85668,[45 61] ; [49 21],[56.61363636 49.38636364] ; [37.38636364 32.61363636],1
a6,1,0.000511,12.074869,[53 53] ; [54 17],[64.07909605 41.92090395] ; [42.92090395 28.07909605],1
a7,1,0.000746,11.371339,[55 50] ; [55 16],[65.625 39.375] ; [44.375 26.625],1
a3,1,0.001162,10.54986,[50 54] ; [51 19],[60.36781609 43.63218391] ; [40.63218391 29.36781609],0
a4,1,0.002598,9.070179,[28 78] ; [34 36],[37.34090909 68.65909091] ; [24.65909091 45.34090909],0
r2,1,0.005679,7.649313,[81 25] ; [63  5],[87.72413793 18.27586207] ; [56.27586207 11.72413793],0
n4,1,0.021773,5.263873,[58 48] ; [51 20],[65.27683616 40.72316384] ; [43.72316384 27.27683616],0
s5,1,0.028098,4.822057,[ 5 98] ; [10 59],[ 8.98255814 94.01744186] ; [ 6.01744186 62.98255814],0
n6,1,0.038227,4.29489,[62 43] ; [52 18],[68.4 36.6] ; [45.6 24.4],0
r4,1,0.040042,4.216105,[60 46] ; [51 20],[66.47457627 39.52542373] ; [44.52542373 26.47457627],0
p3,1,0.046855,3.950601,[26 80] ; [27 43],[31.92045455 74.07954545] ; [21.07954545 48.92045455],0
p8,1,0.053645,3.723709,[28 76] ; [29 42],[33.87428571 70.12571429] ; [23.12571429 47.87428571],0
s8,1,0.054018,3.712143,[ 8 98] ; [12 59],[11.97740113 94.02259887] ; [ 8.02259887 62.97740113],0
p5,1,0.067571,3.341056,[  1 102] ; [ 4 66],[  2.97687861 100.02312139] ; [ 2.02312139 67.97687861],0
p10,1,0.069976,3.283591,[53 51] ; [46 25],[58.83428571 45.16571429] ; [40.16571429 30.83428571],0
s4,1,0.102265,2.669864,[14 92] ; [ 4 67],[10.77966102 95.22033898] ; [ 7.22033898 63.77966102],0
n5,1,0.111564,2.531922,[60 45] ; [49 22],[65.02840909 39.97159091] ; [43.97159091 27.02840909],0
p6,1,0.122823,2.380952,[17 88] ; [18 52],[21. 84.] ; [14. 56.],0
p4,1,0.141672,2.159698,[33 72] ; [30 41],[37.58522727 67.41477273] ; [25.41477273 45.58522727],0
r3,1,0.155202,2.020365,[76 29] ; [58 13],[79.94318182 25.05681818] ; [54.05681818 16.94318182],0
n2,1,0.164592,1.931524,[23 12] ; [13 14],[20.32258065 14.67741935] ; [15.67741935 11.32258065],0
a1,1,0.181559,1.784812,[ 8 98] ; [ 2 69],[  5.98870056 100.01129944] ; [ 4.01129944 66.98870056],0
s1,1,0.195414,1.67632,[ 8 98] ; [ 2 67],[ 6.05714286 99.94285714] ; [ 3.94285714 65.05714286],0
p7,1,0.206073,1.5988,[38 65] ; [33 38],[42.02873563 60.97126437] ; [28.97126437 42.02873563],0
v4,1,0.256214,1.289101,[79 25] ; [59 12],[82.01142857 21.98857143] ; [55.98857143 15.01142857],0
p9,1,0.288057,1.128682,[61 43] ; [46 23],[64.32369942 39.67630058] ; [42.67630058 26.32369942],0
n3,1,0.292641,1.107433,[21 12] ; [13 13],[19.01694915 13.98305085] ; [14.98305085 11.01694915],0
b5,1,0.296213,1.091166,[68 38] ; [40 31],[64.6779661 41.3220339] ; [43.3220339 27.6779661],0
a8,1,0.299871,1.074768,[13 87] ; [ 5 59],[10.97560976 89.02439024] ; [ 7.02439024 56.97560976],0
b4,1,0.340959,0.906822,[55 51] ; [42 29],[58.09039548 47.90960452] ; [38.90960452 32.09039548],0
p11,1,0.404067,0.696189,[59 47] ; [44 27],[61.68361582 44.31638418] ; [41.31638418 29.68361582],0
s3,1,0.424203,0.638643,[31 73] ; [17 53],[28.68965517 75.31034483] ; [19.31034483 50.68965517],0
u2,1,0.42586,0.634087,[25 31] ; [11  9],[26.52631579 29.47368421] ; [ 9.47368421 10.52631579],0
b2,1,0.42804,0.628135,[22 44] ; [16 23],[23.88571429 42.11428571] ; [14.11428571 24.88571429],0
b3,1,0.42804,0.628135,[22 44] ; [16 23],[23.88571429 42.11428571] ; [14.11428571 24.88571429],0
n1,1,0.457802,0.551264,[14 21] ; [ 8 18],[12.62295082 22.37704918] ; [ 9.37704918 16.62295082],0
u3,1,0.58131,0.304122,[24 32] ; [10 10],[25.05263158 30.94736842] ; [ 8.94736842 11.05263158],0
v1,1,0.625601,0.238074,[27 76] ; [21 50],[28.4137931 74.5862069] ; [19.5862069 51.4137931],0
v3,1,0.682998,0.166771,[14 88] ; [ 8 61],[13.12280702 88.87719298] ; [ 8.87719298 60.12280702],0
b1,1,0.689501,0.159626,[45 61] ; [28 43],[43.71751412 62.28248588] ; [29.28248588 41.71751412],0
p1,1,0.699592,0.148897,[ 9 95] ; [ 5 66],[ 8.32 95.68] ; [ 5.68 65.32],0
s7,1,0.703326,0.145035,[19 82] ; [14 52],[19.95808383 81.04191617] ; [13.04191617 52.95808383],0
s2,1,0.733806,0.115646,[19 87] ; [11 58],[18.17142857 87.82857143] ; [11.82857143 57.17142857],0
p2,1,0.797046,0.066138,[68 37] ; [44 26],[67.2 37.8] ; [44.8 25.2],0
