Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,29.750224,[487  33] ; [47 17],[475.47945205  44.52054795] ; [58.52054795  5.47945205],1
v1,1,3.2e-05,17.313726,[311 195] ; [21 41],[295.76056338 210.23943662] ; [36.23943662 25.76056338],1
v3,1,0.001207,10.480046,[233 270] ; [16 48],[220.89417989 282.10582011] ; [28.10582011 35.89417989],0
p8,1,0.015918,5.811896,[306 208] ; [28 36],[297.01730104 216.98269896] ; [36.98269896 27.01730104],0
n2,1,0.017017,5.69463,[68 16] ; [6 6],[64.75 19.25] ; [9.25 2.75],0
p5,1,0.017037,5.692511,[ 82 435] ; [ 3 61],[ 75.63683305 441.36316695] ; [ 9.36316695 54.63683305],0
s5,1,0.027889,4.834907,[192 309] ; [14 45],[184.29642857 316.70357143] ; [21.70357143 37.29642857],0
p4,1,0.030323,4.690898,[354 165] ; [35 29],[346.29674099 172.70325901] ; [42.70325901 21.29674099],0
u1,1,0.063736,3.437404,[108 414] ; [ 7 57],[102.44027304 419.55972696] ; [12.55972696 51.44027304],0
u2,1,0.068377,3.321561,[70 57] ; [14  4],[73.57241379 53.42758621] ; [10.42758621  7.57241379],0
p3,1,0.084583,2.974562,[302 217] ; [30 34],[295.55403087 223.44596913] ; [36.44596913 27.55403087],0
b3,1,0.107826,2.585804,[135 191] ; [13 32],[130.04851752 195.95148248] ; [17.95148248 27.04851752],0
b2,1,0.107826,2.585804,[135 191] ; [13 32],[130.04851752 195.95148248] ; [17.95148248 27.04851752],0
a8,1,0.116185,2.468015,[ 77 395] ; [ 5 54],[ 72.88888889 399.11111111] ; [ 9.11111111 49.88888889],0
p12,1,0.117859,2.445549,[ 57 462] ; [ 3 61],[ 53.41337907 465.58662093] ; [ 6.58662093 57.41337907],0
s2,1,0.133019,2.256912,[289 227] ; [29 34],[283.39896373 232.60103627] ; [34.60103627 28.39896373],0
b4,1,0.181996,1.781253,[297 225] ; [42 22],[301.97610922 220.02389078] ; [37.02389078 26.97610922],0
s1,1,0.195351,1.676795,[ 16 498] ; [ 4 60],[ 17.78546713 496.21453287] ; [ 2.21453287 61.78546713],0
s7,1,0.199072,1.649173,[278 217] ; [30 33],[273.22580645 221.77419355] ; [34.77419355 28.22580645],0
d3,1,0.208263,1.583457,[359 162] ; [49 15],[363.36410256 157.63589744] ; [44.63589744 19.36410256],0
n3,1,0.225099,1.471565,[64 20] ; [11  1],[65.625 18.375] ; [9.375 2.625],0
p11,1,0.226223,1.46445,[453  69] ; [52 12],[449.84641638  72.15358362] ; [55.15358362  8.84641638],0
s4,1,0.248031,1.334362,[ 76 438] ; [13 51],[ 79.14532872 434.85467128] ; [ 9.85467128 54.14532872],0
p2,1,0.252304,1.310502,[456  63] ; [53 11],[453.12349914  65.87650086] ; [55.87650086  8.12349914],0
s6,1,0.278419,1.17479,[364 144] ; [41 22],[360.31523643 147.68476357] ; [44.68476357 18.31523643],0
p6,1,0.327847,0.957385,[218 297] ; [23 41],[214.36096718 300.63903282] ; [26.63903282 37.36096718],0
