Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.083709,2.991369,[1 2] ; [13  3],[2.21052632 0.78947368] ; [11.78947368  4.21052632],0
n6,1,0.083709,2.991369,[1 2] ; [13  3],[2.21052632 0.78947368] ; [11.78947368  4.21052632],0
p9,1,0.179712,1.8,[2 1] ; [14  1],[2.66666667 0.33333333] ; [13.33333333  1.66666667],0
n5,1,0.243216,1.361855,[1 2] ; [11  5],[1.89473684 1.10526316] ; [10.10526316  5.89473684],0
b4,1,0.243216,1.361855,[1 2] ; [11  5],[1.89473684 1.10526316] ; [10.10526316  5.89473684],0
p7,1,0.347756,0.881629,[1 2] ; [10  6],[1.73684211 1.26315789] ; [9.26315789 6.73684211],0
s4,1,0.363823,0.824653,[1 2] ; [ 2 14],[0.47368421 2.52631579] ; [ 2.52631579 13.47368421],0
b5,1,0.465693,0.532176,[1 2] ; [9 7],[1.57894737 1.42105263] ; [8.42105263 7.57894737],0
a7,1,0.465693,0.532176,[1 2] ; [9 7],[1.57894737 1.42105263] ; [8.42105263 7.57894737],0
n2,1,0.57075,0.321429,[1 1] ; [5 2],[1.33333333 0.66666667] ; [4.66666667 2.33333333],0
a3,1,0.595732,0.281481,[1 2] ; [8 8],[1.42105263 1.57894737] ; [7.57894737 8.42105263],0
v3,1,0.595732,0.281481,[2 1] ; [8 8],[1.57894737 1.42105263] ; [8.42105263 7.57894737],0
s3,1,0.671373,0.18,[1 2] ; [7 8],[1.33333333 1.66666667] ; [6.66666667 8.33333333],0
r1,1,0.737369,0.112453,[2 1] ; [9 7],[1.73684211 1.26315789] ; [9.26315789 6.73684211],0
v2,1,0.737369,0.112453,[1 2] ; [7 9],[1.26315789 1.73684211] ; [6.73684211 9.26315789],0
a6,1,0.737369,0.112453,[1 2] ; [7 9],[1.26315789 1.73684211] ; [6.73684211 9.26315789],0
d5,1,0.737369,0.112453,[2 1] ; [9 7],[1.73684211 1.26315789] ; [9.26315789 6.73684211],0
p8,1,0.737369,0.112453,[2 1] ; [9 7],[1.73684211 1.26315789] ; [9.26315789 6.73684211],0
s5,1,0.763573,0.090476,[1 2] ; [ 4 12],[0.78947368 2.21052632] ; [ 4.21052632 11.78947368],0
s6,1,0.763573,0.090476,[2 1] ; [12  4],[2.21052632 0.78947368] ; [11.78947368  4.21052632],0
d1,1,0.763573,0.090476,[1 2] ; [ 4 12],[0.78947368 2.21052632] ; [ 4.21052632 11.78947368],0
s2,1,0.828812,0.046753,[1 2] ; [6 9],[1.16666667 1.83333333] ; [5.83333333 9.16666667],0
r4,1,0.8908,0.018849,[1 2] ; [ 6 10],[1.10526316 1.89473684] ; [ 5.89473684 10.10526316],0
d2,1,0.8908,0.018849,[1 2] ; [ 6 10],[1.10526316 1.89473684] ; [ 5.89473684 10.10526316],0
v1,1,0.8908,0.018849,[1 2] ; [ 6 10],[1.10526316 1.89473684] ; [ 5.89473684 10.10526316],0
p3,1,0.943209,0.005075,[1 2] ; [ 5 11],[0.94736842 2.05263158] ; [ 5.05263158 10.94736842],0
p6,1,0.943209,0.005075,[1 2] ; [ 5 11],[0.94736842 2.05263158] ; [ 5.05263158 10.94736842],0
