Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.605005,[ 3 32] ; [64 38],[17.11678832 17.88321168] ; [49.88321168 52.11678832],1
s8,1,0.349999,0.873459,[ 5 30] ; [22 80],[ 6.89781022 28.10218978] ; [20.10218978 81.89781022],0
a3,1,0.364058,0.823848,[17 18] ; [58 43],[19.30147059 15.69852941] ; [55.69852941 45.30147059],0
p5,1,0.495075,0.465479,[ 1 33] ; [ 6 95],[ 1.76296296 32.23703704] ; [ 5.23703704 95.76296296],0
a6,1,0.51717,0.419533,[17 18] ; [56 46],[18.64963504 16.35036496] ; [54.35036496 47.64963504],0
v3,1,0.53101,0.392459,[ 7 28] ; [25 74],[ 8.35820896 26.64179104] ; [23.64179104 75.35820896],0
p4,1,0.577469,0.310344,[ 9 26] ; [31 70],[10.29411765 24.70588235] ; [29.70588235 71.29411765],0
n4,1,0.602613,0.271072,[22 13] ; [59 43],[20.69343066 14.30656934] ; [60.30656934 41.69343066],0
u2,1,0.624363,0.239782,[9 9] ; [19 25],[8.12903226 9.87096774] ; [19.87096774 24.12903226],0
a5,1,0.647837,0.208638,[17 18] ; [45 57],[15.83941606 19.16058394] ; [46.16058394 55.83941606],0
a2,1,0.650001,0.205899,[ 4 31] ; [ 9 93],[ 3.32116788 31.67883212] ; [ 9.67883212 92.32116788],0
s4,1,0.68083,0.169194,[ 8 27] ; [20 82],[ 7.15328467 27.84671533] ; [20.84671533 81.15328467],0
u3,1,0.720039,0.128455,[ 7 11] ; [15 29],[ 6.38709677 11.61290323] ; [15.61290323 28.38709677],0
p12,1,0.76502,0.089338,[ 1 34] ; [ 4 97],[ 1.28676471 33.71323529] ; [ 3.71323529 97.28676471],0
p6,1,0.842204,0.039631,[ 7 27] ; [22 77],[ 7.41353383 26.58646617] ; [21.58646617 77.41353383],0
s5,1,0.859408,0.031374,[ 7 27] ; [19 80],[ 6.64661654 27.35338346] ; [19.35338346 79.64661654],0
v1,1,0.875485,0.024553,[ 9 26] ; [26 70],[ 9.35114504 25.64885496] ; [25.64885496 70.35114504],0
s7,1,0.884629,0.021055,[ 8 25] ; [25 73],[ 8.3129771 24.6870229] ; [24.6870229 73.3129771],0
u1,1,0.970814,0.001339,[ 2 33] ; [ 6 96],[ 2.04379562 32.95620438] ; [ 5.95620438 96.04379562],0
n1,1,0.990935,0.000129,[ 6 11] ; [13 24],[ 5.98148148 11.01851852] ; [13.01851852 23.98148148],0
