Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,60.086851,[216  44] ; [29 47],[189.58333333  70.41666667] ; [55.41666667 20.58333333],1
r2,1,0.000962,10.899256,[242  14] ; [62 13],[235.11782477  20.88217523] ; [68.88217523  6.11782477],1
n6,1,0.001032,10.769319,[217  44] ; [50 26],[206.78635015  54.21364985] ; [60.21364985 15.78635015],0
s8,1,0.009555,6.715954,[ 77 183] ; [11 64],[ 68.29850746 191.70149254] ; [19.70149254 55.29850746],0
p10,1,0.01888,5.512586,[202  54] ; [50 26],[194.31325301  61.68674699] ; [57.68674699 18.31325301],0
p11,1,0.025888,4.963498,[208  54] ; [51 25],[200.76331361  61.23668639] ; [58.23668639 17.76331361],0
a6,1,0.026657,4.912917,[202  60] ; [49 27],[194.56213018  67.43786982] ; [56.43786982 19.56213018],0
p2,1,0.029356,4.746603,[210  49] ; [52 23],[203.16766467  55.83233533] ; [58.83233533 16.16766467],0
p6,1,0.029995,4.709561,[ 78 179] ; [13 61],[ 70.65558912 186.34441088] ; [20.34441088 53.65558912],0
d2,1,0.030887,4.65923,[146 114] ; [32 44],[137.73809524 122.26190476] ; [40.26190476 35.73809524],0
r4,1,0.034616,4.464008,[229  33] ; [59 17],[223.24260355  38.75739645] ; [64.75739645 11.24260355],0
a8,1,0.04244,4.117552,[ 31 203] ; [ 3 65],[ 26.34437086 207.65562914] ; [ 7.65562914 60.34437086],0
s4,1,0.04817,3.904039,[ 21 238] ; [12 64],[ 25.51343284 233.48656716] ; [ 7.48656716 68.51343284],0
v3,1,0.058247,3.586611,[ 94 160] ; [18 54],[ 87.26380368 166.73619632] ; [24.73619632 47.26380368],0
d1,1,0.07712,3.124579,[164  98] ; [39 37],[157.35502959 104.64497041] ; [45.64497041 30.35502959],0
p1,1,0.089448,2.884284,[ 27 234] ; [ 3 72],[ 23.30357143 237.69642857] ; [ 6.69642857 68.30357143],0
u1,1,0.107602,2.589096,[ 48 214] ; [ 8 68],[ 43.40828402 218.59171598] ; [12.59171598 63.40828402],0
d5,1,0.119821,2.419665,[226  36] ; [60 16],[221.69230769  40.30769231] ; [64.30769231 11.69230769],0
p4,1,0.126786,2.331421,[145 114] ; [35 41],[139.1641791 119.8358209] ; [40.8358209 35.1641791],0
r3,1,0.138762,2.19164,[241  20] ; [66 10],[237.76557864  23.23442136] ; [69.23442136  6.76557864],0
p9,1,0.158217,1.991187,[207  49] ; [55 20],[202.63444109  53.36555891] ; [59.36555891 15.63444109],0
v4,1,0.163157,1.944718,[240  21] ; [65 10],[236.91964286  24.08035714] ; [68.08035714  6.91964286],0
s1,1,0.199798,1.643853,[  4 254] ; [ 3 73],[  5.40718563 252.59281437] ; [ 1.59281437 74.40718563],0
b1,1,0.208925,1.578857,[103 159] ; [36 40],[107.74556213 154.25443787] ; [31.25443787 44.74556213],0
a2,1,0.211734,1.55953,[ 74 188] ; [16 60],[ 69.76331361 192.23668639] ; [20.23668639 55.76331361],0
n1,1,0.249544,1.325853,[24 34] ; [ 8 20],[21.58139535 36.41860465] ; [10.41860465 17.58139535],0
r1,1,0.269686,1.218345,[214  47] ; [58 18],[210.65875371  50.34124629] ; [61.34124629 14.65875371],0
a1,1,0.277286,1.180346,[ 15 247] ; [ 2 74],[ 13.17751479 248.82248521] ; [ 3.82248521 72.17751479],0
s5,1,0.298541,1.080699,[ 55 201] ; [12 63],[ 51.81873112 204.18126888] ; [15.18126888 59.81873112],0
p12,1,0.310538,1.028385,[ 14 242] ; [ 2 74],[ 12.3373494 243.6626506] ; [ 3.6626506 72.3373494],0
p3,1,0.33054,0.946781,[124 136] ; [31 44],[120.29850746 139.70149254] ; [34.70149254 40.29850746],0
s6,1,0.37933,0.772871,[121 136] ; [31 44],[117.6626506 139.3373494] ; [34.3373494 40.6626506],0
b4,1,0.383836,0.75838,[156 106] ; [41 35],[152.70414201 109.29585799] ; [44.29585799 31.70414201],0
b5,1,0.383836,0.75838,[156 106] ; [41 35],[152.70414201 109.29585799] ; [44.29585799 31.70414201],0
a4,1,0.416597,0.659894,[133 126] ; [35 41],[129.88656716 129.11343284] ; [38.11343284 37.88656716],0
p5,1,0.533248,0.388198,[ 31 229] ; [ 7 68],[ 29.49253731 230.50746269] ; [ 8.50746269 66.49253731],0
v2,1,0.563886,0.33302,[134 122] ; [41 32],[136.17021277 119.82978723] ; [38.82978723 34.17021277],0
s7,1,0.58863,0.292489,[ 73 173] ; [19 53],[ 71.16981132 174.83018868] ; [20.83018868 51.16981132],0
u3,1,0.593623,0.284722,[33 31] ; [ 8 10],[32. 32.] ; [9. 9.],0
n3,1,0.62018,0.245614,[39 18] ; [17 10],[38. 19.] ; [18.  9.],0
p8,1,0.622322,0.242618,[133 120] ; [37 38],[131.12804878 121.87195122] ; [38.87195122 36.12804878],0
u4,1,0.651215,0.204372,[  2 260] ; [ 1 75],[  2.32544379 259.67455621] ; [ 0.67455621 75.32544379],0
b2,1,0.670619,0.180879,[ 66 102] ; [15 27],[ 64.8 103.2] ; [16.2 25.8],0
b3,1,0.670619,0.180879,[ 66 102] ; [15 27],[ 64.8 103.2] ; [16.2 25.8],0
s3,1,0.792204,0.069406,[ 56 204] ; [17 57],[ 56.82634731 203.17365269] ; [16.17365269 57.82634731],0
d4,1,0.80835,0.058833,[214  48] ; [63 13],[214.71597633  47.28402367] ; [62.28402367 13.71597633],0
p7,1,0.834423,0.043695,[155 101] ; [45 31],[154.21686747 101.78313253] ; [45.78313253 30.21686747],0
v1,1,0.875571,0.024519,[126 131] ; [36 39],[125.40361446 131.59638554] ; [36.59638554 38.40361446],0
a3,1,0.881056,0.022389,[197  64] ; [58 18],[197.4925816  63.5074184] ; [57.5074184 18.4925816],0
u2,1,0.906729,0.013728,[33 31] ; [9 9],[32.7804878 31.2195122] ; [9.2195122 8.7804878],0
a7,1,0.916681,0.010944,[188  74] ; [55 21],[188.36094675  73.63905325] ; [54.63905325 21.36094675],0
n2,1,0.92519,0.008817,[42 19] ; [19  9],[41.80898876 19.19101124] ; [19.19101124  8.80898876],0
d3,1,0.98526,0.000341,[183  79] ; [53 23],[182.93491124  79.06508876] ; [53.06508876 22.93491124],0
