Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,54.697818,[71 15] ; [ 4 32],[52.86885246 33.13114754] ; [22.13114754 13.86885246],1
p11,1,0.0,26.016218,[53 33] ; [ 4 32],[40.18032787 45.81967213] ; [16.81967213 19.18032787],1
v4,1,2.2e-05,18.019204,[71 15] ; [16 20],[61.32786885 24.67213115] ; [25.67213115 10.32786885],1
n6,1,6.2e-05,16.044365,[65 21] ; [13 22],[55.43801653 30.56198347] ; [22.56198347 12.43801653],1
v2,1,0.000445,12.331882,[40 42] ; [ 5 30],[31.53846154 50.46153846] ; [13.46153846 21.53846154],1
r1,1,0.001375,10.239384,[58 28] ; [13 23],[50.04918033 35.95081967] ; [20.95081967 15.04918033],0
p10,1,0.002128,9.435292,[45 39] ; [ 8 27],[37.41176471 46.58823529] ; [15.58823529 19.41176471],0
p9,1,0.002884,8.879716,[46 38] ; [ 8 25],[38.76923077 45.23076923] ; [15.23076923 17.76923077],0
a1,1,0.002956,8.834516,[ 4 82] ; [ 8 28],[ 8.45901639 77.54098361] ; [ 3.54098361 32.45901639],0
s6,1,0.012992,6.170191,[31 54] ; [ 5 31],[25.2892562 59.7107438] ; [10.7107438 25.2892562],0
r2,1,0.014989,5.917732,[73 11] ; [23 11],[68.33898305 15.66101695] ; [27.66101695  6.33898305],0
u3,1,0.015741,5.831608,[20 15] ; [ 3 12],[16.1 18.9] ; [6.9 8.1],0
n3,1,0.016916,5.705065,[20  9] ; [ 6 12],[16.04255319 12.95744681] ; [9.95744681 8.04255319],0
p3,1,0.017346,5.66101,[27 58] ; [ 4 32],[21.7768595 63.2231405] ; [ 9.2231405 26.7768595],0
p4,1,0.017617,5.633816,[24 60] ; [ 3 32],[19.05882353 64.94117647] ; [ 7.94117647 27.05882353],0
b5,1,0.019316,5.472677,[51 35] ; [13 23],[45.1147541 40.8852459] ; [18.8852459 17.1147541],0
u2,1,0.019944,5.416786,[19 15] ; [ 3 12],[15.26530612 18.73469388] ; [6.73469388 8.26530612],0
p7,1,0.042796,4.103448,[25 60] ; [ 4 30],[20.71428571 64.28571429] ; [ 8.28571429 25.71428571],0
n5,1,0.046427,3.966038,[50 35] ; [28  8],[54.79338843 30.20661157] ; [23.20661157 12.79338843],0
d4,1,0.056766,3.629447,[65 21] ; [21 15],[60.62295082 25.37704918] ; [25.37704918 10.62295082],0
s5,1,0.066299,3.372353,[15 66] ; [ 2 34],[11.76923077 69.23076923] ; [ 5.23076923 30.76923077],0
s8,1,0.06756,3.34134,[19 66] ; [ 3 33],[15.45454545 69.54545455] ; [ 6.54545455 29.45454545],0
u1,1,0.11957,2.422949,[10 76] ; [ 1 35],[ 7.75409836 78.24590164] ; [ 3.24590164 32.75409836],0
s7,1,0.12651,2.33481,[20 62] ; [ 4 30],[16.96551724 65.03448276] ; [ 7.03448276 26.96551724],0
n1,1,0.186443,1.745501,[12 19] ; [11  8],[14.26 16.74] ; [ 8.74 10.26],0
p1,1,0.22409,1.477988,[ 6 80] ; [ 5 31],[ 7.75409836 78.24590164] ; [ 3.24590164 32.75409836],0
d3,1,0.233633,1.418605,[46 40] ; [15 21],[43. 43.] ; [18. 18.],0
v3,1,0.241122,1.374022,[27 55] ; [ 8 28],[24.3220339 57.6779661] ; [10.6779661 25.3220339],0
b1,1,0.282803,1.15357,[41 45] ; [21 15],[43.70491803 42.29508197] ; [18.29508197 17.70491803],0
s1,1,0.307325,1.042139,[ 5 81] ; [ 4 32],[ 6.3442623 79.6557377] ; [ 2.6557377 33.3442623],0
v1,1,0.316445,1.003584,[21 63] ; [ 6 30],[18.9 65.1] ; [ 8.1 27.9],0
n4,1,0.3485,0.878912,[52 34] ; [25 11],[54.27868852 31.72131148] ; [22.72131148 13.27868852],0
n2,1,0.358152,0.844363,[21 11] ; [10  9],[19.45098039 12.54901961] ; [11.54901961  7.45098039],0
a5,1,0.364659,0.821784,[53 33] ; [19 17],[50.75409836 35.24590164] ; [21.24590164 14.75409836],0
a7,1,0.364659,0.821784,[53 33] ; [19 17],[50.75409836 35.24590164] ; [21.24590164 14.75409836],0
a8,1,0.417577,0.657124,[ 9 73] ; [ 2 31],[ 7.84347826 74.15652174] ; [ 3.15652174 29.84347826],0
s4,1,0.456491,0.554486,[11 73] ; [ 3 33],[ 9.8 74.2] ; [ 4.2 31.8],0
b2,1,0.506284,0.44174,[19 32] ; [13 16],[20.4 30.6] ; [11.6 17.4],0
b3,1,0.506284,0.44174,[19 32] ; [13 16],[20.4 30.6] ; [11.6 17.4],0
b4,1,0.511491,0.431017,[47 39] ; [22 14],[48.63934426 37.36065574] ; [20.36065574 15.63934426],0
p8,1,0.541992,0.371861,[19 67] ; [ 6 29],[17.76859504 68.23140496] ; [ 7.23140496 27.76859504],0
d1,1,0.54363,0.368853,[41 45] ; [15 21],[39.47540984 46.52459016] ; [16.52459016 19.47540984],0
p12,1,0.634057,0.2266,[ 4 82] ; [ 1 35],[ 3.52459016 82.47540984] ; [ 1.47540984 34.52459016],0
d5,1,0.67436,0.176545,[56 30] ; [22 14],[54.98360656 31.01639344] ; [23.01639344 12.98360656],0
a6,1,0.701965,0.146435,[51 35] ; [20 16],[50.04918033 35.95081967] ; [20.95081967 15.04918033],0
p5,1,0.761795,0.091884,[ 6 80] ; [ 3 32],[ 6.39669421 79.60330579] ; [ 2.60330579 32.39669421],0
d2,1,0.788405,0.072029,[39 46] ; [17 18],[39.66666667 45.33333333] ; [16.33333333 18.66666667],0
s3,1,0.803547,0.061881,[16 70] ; [ 7 27],[16.48333333 69.51666667] ; [ 6.51666667 27.48333333],0
a3,1,0.804048,0.06156,[51 35] ; [21 13],[51.6 34.4] ; [20.4 13.6],0
a4,1,0.868623,0.02736,[34 52] ; [14 20],[34.4 51.6] ; [13.6 20.4],0
a2,1,0.917608,0.010701,[15 71] ; [ 6 30],[14.80327869 71.19672131] ; [ 6.19672131 29.80327869],0
