Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000999,10.829251,[264  16] ; [6 3],[261.5916955  18.4083045] ; [8.4083045 0.5916955],1
s6,1,0.004803,7.952327,[255  20] ; [6 3],[252.72887324  22.27112676] ; [8.27112676 0.72887324],0
r1,1,0.02357,5.126034,[234  44] ; [5 4],[231.50522648  46.49477352] ; [7.49477352 1.50522648],0
v1,1,0.044922,4.021578,[177  92] ; [3 6],[174.17266187  94.82733813] ; [5.82733813 3.17266187],0
p7,1,0.04578,3.989664,[191  80] ; [3 5],[188.43727599  82.56272401] ; [5.56272401 2.43727599],0
b5,1,0.09432,2.799049,[172 108] ; [8 1],[174.39446367 105.60553633] ; [5.60553633 3.39446367],0
n1,1,0.198081,1.656466,[28 28] ; [4 1],[29.37704918 26.62295082] ; [2.62295082 2.37704918],0
v2,1,0.243616,1.359548,[169  97] ; [4 5],[167.33818182  98.66181818] ; [5.66181818 3.33818182],0
p1,1,0.262054,1.257873,[ 29 249] ; [2 7],[ 30.02787456 247.97212544] ; [0.97212544 8.02787456],0
p6,1,0.270542,1.213997,[133 144] ; [6 3],[134.62587413 142.37412587] ; [4.37412587 4.62587413],0
s1,1,0.291269,1.113747,[ 11 267] ; [1 8],[ 11.62369338 266.37630662] ; [0.37630662 8.62369338],0
p10,1,0.308021,1.039141,[246  31] ; [7 2],[245.03846154  31.96153846] ; [7.96153846 1.03846154],0
a4,1,0.314702,1.010838,[141 139] ; [3 6],[139.51557093 140.48442907] ; [4.48442907 4.51557093],0
d1,1,0.354003,0.859056,[196  84] ; [5 4],[194.74048443  85.25951557] ; [6.25951557 2.74048443],0
p11,1,0.361162,0.833848,[222  58] ; [6 3],[220.89965398  59.10034602] ; [7.10034602 1.89965398],0
v3,1,0.388633,0.743216,[127 138] ; [3 6],[125.72992701 139.27007299] ; [4.27007299 4.72992701],0
d4,1,0.416179,0.66108,[243  36] ; [7 2],[242.1875  36.8125] ; [7.8125 1.1875],0
d5,1,0.416179,0.66108,[243  36] ; [7 2],[242.1875  36.8125] ; [7.8125 1.1875],0
s4,1,0.454004,0.560636,[ 63 215] ; [3 6],[ 63.93031359 214.06968641] ; [2.06968641 6.93031359],0
n3,1,0.510751,0.432528,[42 15] ; [3 2],[41.37096774 15.62903226] ; [3.62903226 1.37096774],0
a7,1,0.51158,0.430833,[188  91] ; [7 2],[188.90625  90.09375] ; [6.09375 2.90625],0
n4,1,0.547931,0.361036,[225  53] ; [8 1],[225.69337979  52.30662021] ; [7.30662021 1.69337979],0
n5,1,0.579203,0.307525,[227  51] ; [8 1],[227.63066202  50.36933798] ; [7.36933798 1.63066202],0
b1,1,0.583656,0.300362,[119 161] ; [3 6],[118.20069204 161.79930796] ; [3.79930796 5.20069204],0
d2,1,0.583656,0.300362,[161 119] ; [6 3],[161.79930796 118.20069204] ; [5.20069204 3.79930796],0
a2,1,0.661614,0.191569,[ 81 199] ; [2 7],[ 80.41522491 199.58477509] ; [2.58477509 6.41522491],0
p5,1,0.731793,0.117471,[ 42 233] ; [1 8],[ 41.63732394 233.36267606] ; [1.36267606 7.63732394],0
s7,1,0.741818,0.108535,[225  40] ; [8 1],[225.34671533  39.65328467] ; [7.65328467 1.34671533],0
p9,1,0.795281,0.067319,[254  24] ; [8 1],[253.78397213  24.21602787] ; [8.21602787 0.78397213],0
p3,1,0.805773,0.060459,[167 113] ; [5 4],[166.64359862 113.35640138] ; [5.35640138 3.64359862],0
d3,1,0.830093,0.046045,[196  84] ; [6 3],[195.70934256  84.29065744] ; [6.29065744 2.70934256],0
p4,1,0.835663,0.043033,[195  84] ; [6 3],[194.71875  84.28125] ; [6.28125 2.71875],0
a3,1,0.852493,0.034573,[224  55] ; [7 2],[223.78125  55.21875] ; [7.21875 1.78125],0
u1,1,0.886901,0.020228,[ 68 212] ; [2 7],[ 67.8200692 212.1799308] ; [2.1799308 6.8200692],0
a5,1,0.891321,0.018669,[223  57] ; [7 2],[222.83737024  57.16262976] ; [7.16262976 1.83737024],0
p12,1,0.89512,0.017379,[ 35 243] ; [1 8],[ 34.87108014 243.12891986] ; [1.12891986 7.87108014],0
p8,1,0.912292,0.012133,[159 118] ; [5 4],[158.83916084 118.16083916] ; [5.16083916 3.83916084],0
b3,1,0.921525,0.009705,[ 80 107] ; [4 5],[ 80.14285714 106.85714286] ; [3.85714286 5.14285714],0
b2,1,0.921525,0.009705,[ 80 107] ; [4 5],[ 80.14285714 106.85714286] ; [3.85714286 5.14285714],0
s5,1,0.932677,0.007136,[136 128] ; [4 4],[135.88235294 128.11764706] ; [4.11764706 3.88235294],0
a6,1,0.964367,0.001996,[184  95] ; [6 3],[184.0625  94.9375] ; [5.9375 3.0625],0
b4,1,0.992471,8.9e-05,[156 124] ; [5 4],[155.98615917 124.01384083] ; [5.01384083 3.98615917],0
n6,1,0.994005,5.6e-05,[246  31] ; [8 1],[246.00699301  30.99300699] ; [7.99300699 1.00699301],0
