Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,133.762522,[328  57] ; [125 166],[257.99556213 127.00443787] ; [195.00443787  95.99556213],1
p4,1,0.0,61.078338,[293  98] ; [136 161],[243.80668605 147.19331395] ; [185.19331395 111.80668605],1
p3,1,0.0,52.948459,[251 140] ; [108 190],[203.72859216 187.27140784] ; [155.27140784 142.72859216],1
p6,1,0.0,51.026085,[192 196] ; [ 67 228],[147.13323572 240.86676428] ; [111.86676428 183.13323572],1
p2,1,0.0,35.924383,[364  28] ; [229  69],[336.89275362  55.10724638] ; [256.10724638  41.89275362],1
p5,1,1e-06,24.909682,[ 70 323] ; [ 15 278],[ 48.69533528 344.30466472] ; [ 36.30466472 256.69533528],1
p10,1,3e-06,21.912281,[358  32] ; [236  61],[337.20524017  52.79475983] ; [256.79475983  40.20524017],1
p9,1,0.000129,14.66261,[361  30] ; [246  51],[344.96656977  46.03343023] ; [262.03343023  34.96656977],1
p1,1,0.000432,12.387365,[ 47 344] ; [ 13 284],[ 34.09883721 356.90116279] ; [ 25.90116279 271.09883721],1
s5,1,0.000636,11.667278,[147 231] ; [ 76 213],[126.37781109 251.62218891] ; [ 96.62218891 192.37781109],1
s8,1,0.001718,9.82829,[196 194] ; [114 184],[175.72674419 214.27325581] ; [134.27325581 163.72674419],0
v1,1,0.00273,8.979898,[232 152] ; [139 146],[212.95067265 171.04932735] ; [158.04932735 126.95067265],0
n5,1,0.003552,8.499828,[317  74] ; [212  84],[301.07569141  89.92430859] ; [227.92430859  68.07569141],0
s7,1,0.007566,7.133398,[200 176] ; [124 166],[182.91891892 193.08108108] ; [141.08108108 148.91891892],0
a5,1,0.014246,6.007459,[303  90] ; [205  93],[288.92040521 104.07959479] ; [219.07959479  78.92040521],0
n6,1,0.027797,4.840622,[348  43] ; [248  50],[338.22351234  52.77648766] ; [257.77648766  40.22351234],0
s6,1,0.036488,4.374152,[269 114] ; [186 111],[256.27205882 126.72794118] ; [198.72794118  98.27205882],0
b5,1,0.043983,4.057215,[218 175] ; [188 110],[230.90882779 162.09117221] ; [175.09117221 122.90882779],0
v3,1,0.061104,3.507152,[167 216] ; [103 180],[155.27027027 227.72972973] ; [114.72972973 168.27027027],0
a7,1,0.066751,3.361156,[294  98] ; [204  93],[283.33236575 108.66763425] ; [214.66763425  82.33236575],0
v2,1,0.076868,3.129919,[229 152] ; [149 131],[217.87897126 163.12102874] ; [160.12102874 119.87897126],0
p12,1,0.079029,3.084753,[ 43 348] ; [ 21 276],[ 36.37209302 354.62790698] ; [ 27.62790698 269.37209302],0
d1,1,0.080069,3.063497,[241 152] ; [163 135],[229.77134588 163.22865412] ; [174.22865412 123.77134588],0
b1,1,0.090203,2.870752,[147 246] ; [ 93 205],[136.49782923 256.50217077] ; [103.50217077 194.49782923],0
r1,1,0.108867,2.570597,[327  66] ; [232  64],[318.8490566  74.1509434] ; [240.1509434  55.8490566],0
d4,1,0.165562,1.922676,[328  63] ; [237  60],[321.09738372  69.90261628] ; [243.90261628  53.09738372],0
r3,1,0.173744,1.85034,[378  15] ; [291   6],[381.03913043  11.96086957] ; [287.96086957   9.03913043],0
d3,1,0.208059,1.584883,[278 114] ; [198 100],[270.42318841 121.57681159] ; [205.57681159  92.42318841],0
