Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000725,11.423305,[69 14] ; [39 28],[59.76 23.24] ; [48.24 18.76],1
r1,1,0.001264,10.394092,[57 25] ; [29 38],[47.32885906 34.67114094] ; [38.67114094 28.32885906],0
r3,1,0.003792,8.380615,[73  9] ; [47 20],[66.04026846 15.95973154] ; [53.95973154 13.04026846],0
d5,1,0.005737,7.631236,[46 37] ; [22 45],[37.62666667 45.37333333] ; [30.37333333 36.62666667],0
v1,1,0.007858,7.065489,[43 37] ; [21 45],[35.06849315 44.93150685] ; [28.93150685 37.06849315],0
d3,1,0.009423,6.740818,[29 53] ; [11 56],[22.01342282 59.98657718] ; [17.98657718 49.01342282],0
p3,1,0.009718,6.685838,[39 43] ; [18 49],[31.36912752 50.63087248] ; [25.63087248 41.36912752],0
p2,1,0.022055,5.241477,[65 18] ; [41 26],[58.65333333 24.34666667] ; [47.34666667 19.65333333],0
p10,1,0.023178,5.155147,[59 23] ; [35 30],[52.43537415 29.56462585] ; [41.56462585 23.43537415],0
p9,1,0.026824,4.902128,[62 20] ; [38 27],[55.78231293 26.21768707] ; [44.21768707 20.78231293],0
a5,1,0.032755,4.558533,[48 35] ; [27 40],[41.5 41.5] ; [33.5 33.5],0
a8,1,0.056238,3.645003,[ 4 73] ; [ 9 52],[ 7.25362319 69.74637681] ; [ 5.74637681 55.25362319],0
v2,1,0.057005,3.622451,[34 44] ; [18 46],[28.56338028 49.43661972] ; [23.43661972 40.56338028],0
a6,1,0.067795,3.335614,[52 31] ; [32 35],[46.48 36.52] ; [37.52 29.48],0
r2,1,0.083125,3.002716,[73 10] ; [51 15],[69.0738255 13.9261745] ; [54.9261745 11.0738255],0
p8,1,0.090551,2.864556,[36 44] ; [21 46],[31.02040816 48.97959184] ; [25.97959184 41.02040816],0
p4,1,0.103618,2.648954,[42 41] ; [25 42],[37.07333333 45.92666667] ; [29.92666667 37.07333333],0
u3,1,0.105312,2.623198,[19 20] ; [12 27],[15.5 23.5] ; [15.5 23.5],0
b1,1,0.105833,2.615373,[30 53] ; [33 34],[34.86 48.14] ; [28.14 38.86],0
b5,1,0.111999,2.525792,[54 29] ; [35 32],[49.24666667 33.75333333] ; [39.75333333 27.24666667],0
a3,1,0.129001,2.304484,[44 37] ; [28 39],[39.40540541 41.59459459] ; [32.59459459 34.40540541],0
p7,1,0.145519,2.11861,[46 35] ; [30 37],[41.59459459 39.40540541] ; [34.40540541 32.59459459],0
n6,1,0.168295,1.898063,[63 20] ; [44 23],[59.20666667 23.79333333] ; [47.79333333 19.20666667],0
