Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,39.586371,[ 6 67] ; [29 18],[21.29166667 51.70833333] ; [13.70833333 33.29166667],1
s2,1,0.0,28.93043,[14 59] ; [32 15],[27.98333333 45.01666667] ; [18.01666667 28.98333333],1
s6,1,2e-06,22.532198,[22 51] ; [35 12],[34.675 38.325] ; [22.325 24.675],1
s3,1,2.5e-05,17.793541,[19 52] ; [31 16],[30.08474576 40.91525424] ; [19.91525424 27.08474576],1
p6,1,7.3e-05,15.729191,[ 2 69] ; [13 34],[ 9.02542373 61.97457627] ; [ 5.97457627 41.02542373],1
u1,1,0.000671,11.567612,[ 4 69] ; [13 34],[10.34166667 62.65833333] ; [ 6.65833333 40.34166667],1
n6,1,0.000917,10.988659,[33 40] ; [35 11],[41.71428571 31.28571429] ; [26.28571429 19.71428571],1
p9,1,0.001367,10.249822,[29 41] ; [33 13],[37.4137931 32.5862069] ; [24.5862069 21.4137931],0
r4,1,0.001397,10.209586,[38 35] ; [38  9],[46.23333333 26.76666667] ; [29.76666667 17.23333333],0
p2,1,0.001476,10.10784,[28 45] ; [32 15],[36.5 36.5] ; [23.5 23.5],0
r1,1,0.001485,10.097236,[40 33] ; [39  8],[48.05833333 24.94166667] ; [30.94166667 16.05833333],0
v4,1,0.001763,9.78165,[51 22] ; [44  3],[57.79166667 15.20833333] ; [37.20833333  9.79166667],0
p4,1,0.004251,8.173182,[17 55] ; [23 24],[24.20168067 47.79831933] ; [15.79831933 31.20168067],0
r3,1,0.012795,6.197277,[45 28] ; [39  8],[51.1 21.9] ; [32.9 14.1],0
s5,1,0.020288,5.386927,[12 58] ; [16 28],[17.19298246 52.80701754] ; [10.80701754 33.19298246],0
p8,1,0.028776,4.780959,[11 62] ; [15 32],[15.81666667 57.18333333] ; [10.18333333 36.81666667],0
v1,1,0.029546,4.735492,[20 53] ; [22 25],[25.55 47.45] ; [16.45 30.55],0
d3,1,0.038254,4.293675,[39 34] ; [34 13],[44.40833333 28.59166667] ; [28.59166667 18.40833333],0
d4,1,0.040217,4.208686,[50 23] ; [40  7],[54.75 18.25] ; [35.25 11.75],0
n4,1,0.04823,3.901954,[38 35] ; [33 14],[43.19166667 29.80833333] ; [27.80833333 19.19166667],0
n5,1,0.059821,3.542337,[37 36] ; [32 15],[41.975 31.025] ; [27.025 19.975],0
n1,1,0.060381,3.526875,[10 22] ; [14 11],[13.47368421 18.52631579] ; [10.52631579 14.47368421],0
p10,1,0.061007,3.509788,[25 45] ; [25 22],[29.91452991 40.08547009] ; [20.08547009 26.91452991],0
a2,1,0.092346,2.832993,[11 62] ; [13 34],[14.6 58.4] ; [ 9.4 37.6],0
a3,1,0.114881,2.485759,[38 33] ; [32 15],[42.11864407 28.88135593] ; [27.88135593 19.11864407],0
n2,1,0.137218,2.208879,[16 17] ; [17  8],[18.77586207 14.22413793] ; [14.22413793 10.77586207],0
d1,1,0.145444,2.119398,[32 41] ; [27 20],[35.89166667 37.10833333] ; [23.10833333 23.89166667],0
p3,1,0.150144,2.070783,[12 60] ; [13 34],[15.12605042 56.87394958] ; [ 9.87394958 37.12605042],0
p5,1,0.161662,1.958613,[ 3 70] ; [ 5 42],[ 4.86666667 68.13333333] ; [ 3.13333333 43.86666667],0
a1,1,0.19466,1.68199,[ 8 65] ; [ 2 45],[ 6.08333333 66.91666667] ; [ 3.91666667 43.08333333],0
u3,1,0.207712,1.587302,[12 23] ; [8 7],[14. 21.] ; [6. 9.],0
u2,1,0.223142,1.48405,[11 24] ; [7 7],[12.85714286 22.14285714] ; [5.14285714 8.85714286],0
v2,1,0.227402,1.457036,[24 48] ; [20 25],[27.07692308 44.92307692] ; [16.92307692 28.07692308],0
p1,1,0.229497,1.443977,[ 7 66] ; [ 8 39],[ 9.125 63.875] ; [ 5.875 41.125],0
a7,1,0.246375,1.34374,[47 26] ; [35 12],[49.88333333 23.11666667] ; [32.11666667 14.88333333],0
d5,1,0.284005,1.147823,[51 22] ; [37 10],[53.53333333 19.46666667] ; [34.46666667 12.53333333],0
r2,1,0.289666,1.121174,[59 13] ; [41  5],[61.01694915 10.98305085] ; [38.98305085  7.01694915],0
a6,1,0.340091,0.91009,[37 36] ; [28 19],[39.54166667 33.45833333] ; [25.45833333 21.54166667],0
s1,1,0.441444,0.592526,[ 5 68] ; [ 5 41],[ 6.13445378 66.86554622] ; [ 3.86554622 42.13445378],0
a4,1,0.471409,0.518672,[27 44] ; [21 26],[28.88135593 42.11864407] ; [19.11864407 27.88135593],0
a5,1,0.507845,0.438505,[39 34] ; [28 19],[40.75833333 32.24166667] ; [26.24166667 20.75833333],0
b5,1,0.548093,0.360744,[41 32] ; [29 18],[42.58333333 30.41666667] ; [27.41666667 19.58333333],0
v3,1,0.610265,0.259789,[18 51] ; [14 32],[19.2 49.8] ; [12.8 33.2],0
n3,1,0.610653,0.259225,[14 17] ; [13 12],[14.94642857 16.05357143] ; [12.05357143 12.94642857],0
s4,1,0.637519,0.222001,[13 60] ; [10 37],[13.99166667 59.00833333] ; [ 9.00833333 37.99166667],0
b1,1,0.678427,0.171902,[36 37] ; [25 22],[37.10833333 35.89166667] ; [23.89166667 23.10833333],0
a8,1,0.737411,0.112415,[ 4 66] ; [ 3 38],[ 4.41441441 65.58558559] ; [ 2.58558559 38.41441441],0
d2,1,0.740267,0.109892,[33 39] ; [23 24],[33.88235294 38.11764706] ; [22.11764706 24.88235294],0
p12,1,0.75161,0.100183,[ 1 72] ; [ 1 46],[ 1.21666667 71.78333333] ; [ 0.78333333 46.21666667],0
b4,1,0.927482,0.008283,[41 32] ; [26 21],[40.75833333 32.24166667] ; [26.24166667 20.75833333],0
b2,1,0.969343,0.001477,[17 25] ; [10 15],[16.92537313 25.07462687] ; [10.07462687 14.92537313],0
b3,1,0.969343,0.001477,[17 25] ; [10 15],[16.92537313 25.07462687] ; [10.07462687 14.92537313],0
