Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,114.396499,[33 64] ; [228  26],[72.12820513 24.87179487] ; [188.87179487  65.12820513],1
s6,1,0.0,44.102825,[61 35] ; [232  19],[81.06051873 14.93948127] ; [211.93948127  39.06051873],1
s7,1,0.0,30.375049,[56 38] ; [210  32],[74.41666667 19.58333333] ; [191.58333333  50.41666667],1
s5,1,2.6e-05,17.719826,[25 69] ; [124 114],[42.18674699 51.81325301] ; [106.81325301 131.18674699],1
v4,1,0.002094,9.465081,[89  8] ; [250   4],[93.68376068  3.31623932] ; [245.31623932   8.68376068],0
r2,1,0.00487,7.927218,[87  8] ; [247   5],[91.44092219  3.55907781] ; [242.55907781   9.44092219],0
v1,1,0.015918,5.811909,[48 46] ; [160  85],[57.67551622 36.32448378] ; [150.32448378  94.67551622],0
p4,1,0.017766,5.619094,[57 40] ; [182  71],[66.23714286 30.76285714] ; [172.76285714  80.23714286],0
s4,1,0.030104,4.703353,[11 86] ; [ 54 198],[18.06590258 78.93409742] ; [ 46.93409742 205.06590258],0
d5,1,0.035496,4.421146,[76 21] ; [221  32],[82.31142857 14.68857143] ; [214.68857143  38.31142857],0
d1,1,0.043853,4.0622,[57 40] ; [178  76],[64.94301994 32.05698006] ; [170.05698006  83.94301994],0
u4,1,0.050231,3.833742,[ 1 96] ; [ 15 239],[ 4.42165242 92.57834758] ; [ 11.57834758 242.42165242],0
u1,1,0.051332,3.797403,[16 81] ; [ 67 187],[22.93732194 74.06267806] ; [ 60.06267806 193.93732194],0
b5,1,0.069159,3.302872,[50 47] ; [158  96],[57.48148148 39.51851852] ; [150.51851852 103.48148148],0
a2,1,0.069275,3.300111,[20 77] ; [ 77 177],[26.80626781 70.19373219] ; [ 70.19373219 183.80626781],0
a3,1,0.077701,3.112354,[72 25] ; [209  44],[77.87714286 19.12285714] ; [203.12285714  49.87714286],0
a4,1,0.090746,2.861085,[41 56] ; [133 121],[48.08547009 48.91452991] ; [125.91452991 128.08547009],0
u3,1,0.109832,2.556642,[13 12] ; [32 13],[16.07142857  8.92857143] ; [28.92857143 16.07142857],0
n5,1,0.110552,2.546317,[77 19] ; [221  33],[81.73714286 14.26285714] ; [216.26285714  37.73714286],0
n1,1,0.131463,2.275137,[ 8 16] ; [26 24],[11.02702703 12.97297297] ; [22.97297297 27.02702703],0
v2,1,0.144632,2.127973,[52 42] ; [156  88],[57.84615385 36.15384615] ; [150.15384615  93.84615385],0
a5,1,0.164348,1.933755,[73 24] ; [208  46],[77.65527066 19.34472934] ; [203.34472934  50.65527066],0
p2,1,0.18228,1.778933,[78 19] ; [218  35],[82.03428571 14.96571429] ; [213.96571429  39.03428571],0
p9,1,0.189254,1.723418,[85 11] ; [235  18],[88.02292264  7.97707736] ; [231.97707736  21.02292264],0
r4,1,0.2029,1.621374,[89  8] ; [242  12],[91.47293447  5.52706553] ; [239.52706553  14.47293447],0
d2,1,0.217722,1.519323,[51 46] ; [152 102],[56.0997151 40.9002849] ; [146.9002849 107.0997151],0
b4,1,0.282643,1.154336,[60 37] ; [141 113],[55.54700855 41.45299145] ; [145.45299145 108.54700855],0
p3,1,0.307538,1.041218,[53 44] ; [154 100],[57.20512821 39.79487179] ; [149.79487179 104.20512821],0
n2,1,0.310969,1.026556,[15  9] ; [37 13],[16.86486486  7.13513514] ; [35.13513514 14.86486486],0
p6,1,0.31987,0.989477,[42 53] ; [126 125],[46.12716763 48.87283237] ; [121.87283237 129.12716763],0
d4,1,0.33205,0.940884,[80 17] ; [219  34],[82.86571429 14.13428571] ; [216.13428571  36.86571429],0
