Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,67.724105,[139  24] ; [23 50],[111.88983051  51.11016949] ; [50.11016949 22.88983051],1
n6,1,0.000142,14.480274,[141  21] ; [48 25],[130.2893617  31.7106383] ; [58.7106383 14.2893617],1
v1,1,0.000729,11.413963,[94 65] ; [24 45],[82.28947368 76.71052632] ; [35.71052632 33.28947368],1
p10,1,0.004138,8.222245,[134  26] ; [49 24],[125.66523605  34.33476395] ; [57.33476395 15.66523605],0
p11,1,0.010262,6.588757,[134  29] ; [49 24],[126.3940678  36.6059322] ; [56.6059322 16.3940678],0
a8,1,0.019801,5.429336,[ 24 127] ; [ 3 63],[ 18.78801843 132.21198157] ; [ 8.21198157 57.78801843],0
s2,1,0.055637,3.662896,[64 96] ; [39 34],[70.72961373 89.27038627] ; [32.27038627 40.72961373],0
r4,1,0.075055,3.168857,[149  14] ; [61 12],[145.04237288  17.95762712] ; [64.95762712  8.04237288],0
p7,1,0.082372,3.017467,[100  59] ; [36 35],[94.0173913 64.9826087] ; [41.9826087 29.0173913],0
b2,1,0.144942,2.124691,[28 56] ; [ 6 25],[24.83478261 59.16521739] ; [ 9.16521739 21.83478261],0
b3,1,0.144942,2.124691,[28 56] ; [ 6 25],[24.83478261 59.16521739] ; [ 9.16521739 21.83478261],0
p4,1,0.155105,2.021313,[96 66] ; [36 37],[90.99574468 71.00425532] ; [41.00425532 31.99574468],0
p6,1,0.170609,1.877581,[ 52 108] ; [17 55],[ 47.5862069 112.4137931] ; [21.4137931 50.5862069],0
s3,1,0.17635,1.828119,[81 78] ; [43 28],[85.72173913 73.27826087] ; [38.27826087 32.72173913],0
a1,1,0.182503,1.777126,[  5 158] ; [ 5 68],[  6.90677966 156.09322034] ; [ 3.09322034 69.90677966],0
s1,1,0.188542,1.728974,[  1 157] ; [ 2 71],[  2.05194805 155.94805195] ; [ 0.94805195 72.05194805],0
d5,1,0.222163,1.490342,[134  29] ; [55 18],[130.53813559  32.46186441] ; [58.46186441 14.53813559],0
u2,1,0.235084,1.409837,[32 33] ; [21 13],[34.7979798 30.2020202] ; [18.2020202 15.7979798],0
p9,1,0.246024,1.345743,[133  27] ; [56 17],[129.78540773  30.21459227] ; [59.21459227 13.78540773],0
p8,1,0.247583,1.336889,[81 79] ; [31 42],[76.90987124 83.09012876] ; [35.09012876 37.90987124],0
v3,1,0.252558,1.309097,[ 51 104] ; [18 53],[ 47.32300885 107.67699115] ; [21.67699115 49.32300885],0
u3,1,0.252559,1.309091,[34 32] ; [21 12],[36.66666667 29.33333333] ; [18.33333333 14.66666667],0
a3,1,0.261756,1.259446,[97 65] ; [38 35],[93.06382979 68.93617021] ; [41.93617021 31.06382979],0
s8,1,0.263435,1.250616,[ 40 123] ; [23 50],[ 43.51271186 119.48728814] ; [19.48728814 53.51271186],0
p5,1,0.265559,1.239546,[ 13 148] ; [ 3 70],[ 11.00854701 149.99145299] ; [ 4.99145299 68.00854701],0
u1,1,0.280407,1.165114,[ 24 139] ; [ 7 66],[ 21.41101695 141.58898305] ; [ 9.58898305 63.41101695],0
d4,1,0.295266,1.095454,[129  34] ; [62 11],[131.91949153  31.08050847] ; [59.08050847 13.91949153],0
n1,1,0.300806,1.070616,[13 20] ; [ 6 17],[11.19642857 21.80357143] ; [ 7.80357143 15.19642857],0
p2,1,0.311173,1.025691,[135  27] ; [56 16],[132.23076923  29.76923077] ; [58.76923077 13.23076923],0
