Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.215808,[68 52] ; [95 16],[84.67532468 35.32467532] ; [78.32467532 32.67532468],1
s6,1,0.00036,12.728796,[90 29] ; [104   8],[99.93939394 19.06060606] ; [94.06060606 17.93939394],1
n2,1,0.000873,11.078261,[8 8] ; [22  1],[12.30769231  3.69230769] ; [17.69230769  5.30769231],1
s4,1,0.005907,7.578523,[ 16 104] ; [31 80],[24.41558442 95.58441558] ; [22.58441558 88.41558442],0
p6,1,0.014434,5.98424,[56 61] ; [71 40],[65.17105263 51.82894737] ; [61.82894737 49.17105263],0
s3,1,0.014438,5.983831,[79 41] ; [89 22],[87.27272727 32.72727273] ; [80.72727273 30.27272727],0
p5,1,0.03519,4.435953,[20 98] ; [32 80],[26.67826087 91.32173913] ; [25.32173913 86.67826087],0
d1,1,0.045373,4.004727,[73 47] ; [82 30],[80.17241379 39.82758621] ; [74.82758621 37.17241379],0
p8,1,0.059838,3.541869,[72 45] ; [82 30],[78.68122271 38.31877729] ; [75.31877729 36.68122271],0
d3,1,0.083034,3.004496,[81 39] ; [87 25],[86.89655172 33.10344828] ; [81.10344828 30.89655172],0
a5,1,0.089867,2.876755,[95 25] ; [98 14],[99.82758621 20.17241379] ; [93.17241379 18.82758621],0
n1,1,0.106927,2.599059,[7 9] ; [16  7],[9.43589744 6.56410256] ; [13.56410256  9.43589744],0
r1,1,0.112032,2.525327,[97 23] ; [99 13],[101.37931034  18.62068966] ; [94.62068966 17.37931034],0
p4,1,0.122963,2.379164,[96 24] ; [98 14],[100.34482759  19.65517241] ; [93.65517241 18.34482759],0
u1,1,0.132329,2.264972,[27 93] ; [35 77],[32.06896552 87.93103448] ; [29.93103448 82.06896552],0
d4,1,0.16335,1.94294,[102  18] ; [101  10],[105.45454545  14.54545455] ; [97.54545455 13.45454545],0
a4,1,0.165005,1.927751,[55 64] ; [62 50],[60.27272727 58.72727273] ; [56.72727273 55.27272727],0
p7,1,0.181588,1.78458,[93 25] ; [95 16],[96.87336245 21.12663755] ; [91.12663755 19.87336245],0
p1,1,0.181816,1.782719,[ 14 105] ; [20 91],[ 17.59130435 101.40869565] ; [16.40869565 94.59130435],0
r4,1,0.193559,1.690321,[111   9] ; [108   4],[113.27586207   6.72413793] ; [105.72413793   6.27586207],0
a6,1,0.209187,1.577042,[85 35] ; [70 41],[80.51948052 39.48051948] ; [74.48051948 36.51948052],0
d5,1,0.214749,1.539116,[99 21] ; [98 13],[102.33766234  17.66233766] ; [94.66233766 16.33766234],0
v2,1,0.225201,1.470918,[67 48] ; [74 38],[71.43171806 43.56828194] ; [69.56828194 42.43171806],0
u2,1,0.239731,1.382174,[11  7] ; [12  3],[12.54545455  5.45454545] ; [10.45454545  4.54545455],0
v1,1,0.254037,1.300964,[68 46] ; [75 37],[72.13274336 41.86725664] ; [70.86725664 41.13274336],0
n3,1,0.27377,1.197761,[13  3] ; [15  8],[11.48717949  4.51282051] ; [16.51282051  6.48717949],0
u3,1,0.284543,1.145263,[12  7] ; [12  3],[13.41176471  5.58823529] ; [10.58823529  4.41176471],0
a2,1,0.288356,1.12728,[33 87] ; [38 74],[36.72413793 83.27586207] ; [34.27586207 77.72413793],0
u4,1,0.360187,0.837241,[  6 114] ; [  3 109],[  4.65517241 115.34482759] ; [  4.34482759 107.65517241],0
n4,1,0.36494,0.820823,[101  19] ; [98 13],[103.37662338  16.62337662] ; [95.62337662 15.37662338],0
b4,1,0.384791,0.755339,[65 55] ; [67 45],[68.27586207 51.72413793] ; [63.72413793 48.27586207],0
s8,1,0.399767,0.709027,[80 39] ; [81 31],[82.93939394 36.06060606] ; [78.06060606 33.93939394],0
b2,1,0.420554,0.648767,[45 47] ; [32 43],[42.41916168 49.58083832] ; [34.58083832 40.41916168],0
b3,1,0.420554,0.648767,[45 47] ; [32 43],[42.41916168 49.58083832] ; [34.58083832 40.41916168],0
r3,1,0.458011,0.550752,[116   4] ; [110   2],[116.89655172   3.10344828] ; [109.10344828   2.89655172],0
b1,1,0.458116,0.550493,[54 66] ; [45 67],[51.20689655 68.79310345] ; [47.79310345 64.20689655],0
a1,1,0.508273,0.437621,[  7 113] ; [  9 103],[  8.27586207 111.72413793] ; [  7.72413793 104.27586207],0
r2,1,0.526906,0.400354,[114   5] ; [109   3],[114.87878788   4.12121212] ; [108.12121212   3.87878788],0
p11,1,0.556464,0.345864,[103  17] ; [93 19],[101.37931034  18.62068966] ; [94.62068966 17.37931034],0
a3,1,0.582062,0.302914,[101  18] ; [97 14],[102.44347826  16.55652174] ; [95.55652174 15.44347826],0
p12,1,0.585761,0.297014,[ 14 104] ; [16 96],[ 15.39130435 102.60869565] ; [14.60869565 97.39130435],0
p10,1,0.612645,0.256342,[106  13] ; [102  10],[107.15151515  11.84848485] ; [100.84848485  11.15151515],0
d2,1,0.63385,0.226876,[67 53] ; [66 46],[68.79310345 51.20689655] ; [64.20689655 47.79310345],0
a8,1,0.681325,0.168638,[16 95] ; [13 91],[14.97209302 96.02790698] ; [14.02790698 89.97209302],0
n5,1,0.743335,0.107217,[100  19] ; [95 16],[100.89130435  18.10869565] ; [94.10869565 16.89130435],0
a7,1,0.823705,0.049632,[82 38] ; [75 37],[81.20689655 38.79310345] ; [75.79310345 36.20689655],0
v3,1,0.831337,0.045364,[59 54] ; [59 51],[59.79372197 53.20627803] ; [58.20627803 51.79372197],0
p9,1,0.88415,0.021232,[111   8] ; [105   7],[111.27272727   7.72727273] ; [104.72727273   7.27272727],0
s1,1,0.900294,0.015698,[  4 116] ; [  4 106],[  4.17391304 115.82608696] ; [  3.82608696 106.17391304],0
v4,1,0.931761,0.007332,[117   3] ; [109   3],[116.89655172   3.10344828] ; [109.10344828   2.89655172],0
p2,1,0.933642,0.006933,[108  11] ; [102  10],[108.18181818  10.81818182] ; [101.81818182  10.18181818],0
b5,1,0.941848,0.005321,[67 53] ; [62 50],[66.72413793 53.27586207] ; [62.27586207 49.72413793],0
n6,1,0.966741,0.001739,[110  10] ; [101   9],[110.08695652   9.91304348] ; [100.91304348   9.08695652],0
