Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.022949,5.172358,[3 5] ; [ 4 43],[1.01818182 6.98181818] ; [ 5.98181818 41.01818182],0
s8,1,0.046358,3.968531,[3 5] ; [ 5 42],[1.16363636 6.83636364] ; [ 6.83636364 40.16363636],0
r1,1,0.085882,2.949911,[1 7] ; [21 26],[3.2 4.8] ; [18.8 28.2],0
a6,1,0.089269,2.887508,[6 2] ; [20 27],[3.78181818 4.21818182] ; [22.21818182 24.78181818],0
b4,1,0.105793,2.615975,[7 1] ; [27 20],[4.94545455 3.05454545] ; [29.05454545 17.94545455],0
a7,1,0.140358,2.174026,[6 2] ; [22 25],[4.07272727 3.92727273] ; [23.92727273 23.07272727],0
s7,1,0.143804,2.136776,[3 5] ; [ 7 38],[1.50943396 6.49056604] ; [ 8.49056604 36.50943396],0
p12,1,0.15347,2.037416,[1 7] ; [ 1 45],[0.2962963 7.7037037] ; [ 1.7037037 44.2962963],0
a1,1,0.166681,1.912542,[2 6] ; [ 4 43],[0.87272727 7.12727273] ; [ 5.12727273 41.87272727],0
a2,1,0.166681,1.912542,[2 6] ; [ 4 43],[0.87272727 7.12727273] ; [ 5.12727273 41.87272727],0
v2,1,0.17159,1.868993,[4 4] ; [12 34],[2.37037037 5.62962963] ; [13.62962963 32.37037037],0
p7,1,0.222895,1.485636,[1 7] ; [16 31],[2.47272727 5.52727273] ; [14.52727273 32.47272727],0
a5,1,0.294909,1.097074,[3 5] ; [27 20],[4.36363636 3.63636364] ; [25.63636364 21.36363636],0
d3,1,0.294909,1.097074,[5 3] ; [20 27],[3.63636364 4.36363636] ; [21.36363636 25.63636364],0
a3,1,0.326229,0.963809,[6 2] ; [26 20],[4.74074074 3.25925926] ; [27.25925926 18.74074074],0
s6,1,0.335869,0.926136,[3 5] ; [10 36],[1.92592593 6.07407407] ; [11.07407407 34.92592593],0
p9,1,0.345859,0.888591,[5 3] ; [20 25],[3.77358491 4.22641509] ; [21.22641509 23.77358491],0
n5,1,0.406443,0.68918,[6 2] ; [28 19],[4.94545455 3.05454545] ; [29.05454545 17.94545455],0
v1,1,0.4183,0.655085,[3 5] ; [11 35],[2.07407407 5.92592593] ; [11.92592593 34.07407407],0
p2,1,0.444942,0.583504,[2 6] ; [18 28],[2.96296296 5.03703704] ; [17.03703704 28.96296296],0
a4,1,0.444942,0.583504,[2 6] ; [18 28],[2.96296296 5.03703704] ; [17.03703704 28.96296296],0
b5,1,0.478071,0.503261,[5 3] ; [23 24],[4.07272727 3.92727273] ; [23.92727273 23.07272727],0
a8,1,0.512102,0.42977,[2 6] ; [ 7 38],[1.35849057 6.64150943] ; [ 7.64150943 37.35849057],0
d2,1,0.513706,0.426511,[3 5] ; [23 23],[3.85185185 4.14814815] ; [22.14814815 23.85185185],0
s1,1,0.53797,0.379315,[1 7] ; [ 3 44],[0.58181818 7.41818182] ; [ 3.41818182 43.58181818],0
p10,1,0.563607,0.333498,[4 4] ; [18 28],[3.25925926 4.74074074] ; [18.74074074 27.25925926],0
r4,1,0.571057,0.320918,[3 5] ; [13 34],[2.32727273 5.67272727] ; [13.67272727 33.32727273],0
n4,1,0.614344,0.253898,[6 2] ; [31 16],[5.38181818 2.61818182] ; [31.61818182 15.38181818],0
b1,1,0.624988,0.238918,[5 3] ; [25 22],[4.36363636 3.63636364] ; [25.63636364 21.36363636],0
r2,1,0.676896,0.17364,[5 3] ; [24 20],[4.46153846 3.53846154] ; [24.53846154 19.46153846],0
p8,1,0.724638,0.124092,[2 6] ; [ 9 37],[1.62962963 6.37037037] ; [ 9.37037037 36.62962963],0
d4,1,0.755632,0.096859,[5 3] ; [32 15],[5.38181818 2.61818182] ; [31.61818182 15.38181818],0
n6,1,0.819936,0.051814,[4 4] ; [21 25],[3.7037037 4.2962963] ; [21.2962963 24.7037037],0
r3,1,0.819936,0.051814,[4 4] ; [25 21],[4.2962963 3.7037037] ; [24.7037037 21.2962963],0
p11,1,0.867259,0.027936,[4 4] ; [22 25],[3.78181818 4.21818182] ; [22.21818182 24.78181818],0
p4,1,0.875923,0.024379,[2 6] ; [13 34],[2.18181818 5.81818182] ; [12.81818182 34.18181818],0
p6,1,0.909045,0.013052,[1 7] ; [ 5 40],[0.90566038 7.09433962] ; [ 5.09433962 39.90566038],0
b2,1,0.939633,0.005735,[2 3] ; [13 21],[1.92307692 3.07692308] ; [13.07692308 20.92307692],0
b3,1,0.939633,0.005735,[2 3] ; [13 21],[1.92307692 3.07692308] ; [13.07692308 20.92307692],0
s3,1,0.947084,0.004405,[2 6] ; [11 35],[1.92592593 6.07407407] ; [11.07407407 34.92592593],0
d5,1,0.96575,0.001844,[5 3] ; [29 18],[4.94545455 3.05454545] ; [29.05454545 17.94545455],0
d1,1,0.96575,0.001844,[3 5] ; [18 29],[3.05454545 4.94545455] ; [17.94545455 29.05454545],0
