Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.2e-05,17.966007,[55 12] ; [72 68],[41.10628019 25.89371981] ; [85.89371981 54.10628019],1
p4,1,2.7e-05,17.596869,[52 17] ; [64 79],[37.75471698 31.24528302] ; [78.24528302 64.75471698],1
p8,1,3.6e-05,17.091398,[47 20] ; [57 87],[33.02369668 33.97630332] ; [70.97630332 73.02369668],1
n4,1,0.000515,12.059728,[66  3] ; [110  34],[57.01408451 11.98591549] ; [118.98591549  25.01408451],1
p9,1,0.000604,11.765144,[64  4] ; [106  37],[54.78672986 13.21327014] ; [115.21327014  27.78672986],1
p3,1,0.0009,11.023326,[46 23] ; [61 83],[34.66197183 34.33802817] ; [72.33802817 71.66197183],1
p2,1,0.001539,10.031604,[63  6] ; [104  40],[54.09859155 14.90140845] ; [112.90140845  31.09859155],0
s7,1,0.002146,9.420586,[40 24] ; [53 82],[29.90954774 34.09045226] ; [63.09045226 71.90954774],0
p12,1,0.0058,7.611491,[11 57] ; [  7 137],[ 5.77358491 62.22641509] ; [ 12.22641509 131.77358491],0
v1,1,0.01302,6.166402,[51 17] ; [82 61],[42.86255924 25.13744076] ; [90.13744076 52.86255924],0
p10,1,0.026834,4.90144,[61  7] ; [110  33],[55.10900474 12.89099526] ; [115.89099526  27.10900474],0
n6,1,0.028351,4.806585,[63  6] ; [115  30],[57.39252336 11.60747664] ; [120.60747664  24.39252336],0
s8,1,0.033319,4.529335,[36 33] ; [53 91],[28.83098592 40.16901408] ; [60.16901408 83.83098592],0
p11,1,0.048013,3.909535,[60  9] ; [109  36],[54.49065421 14.50934579] ; [114.50934579  30.49065421],0
n5,1,0.057438,3.609847,[60  9] ; [109  35],[54.74647887 14.25352113] ; [114.25352113  29.74647887],0
n1,1,0.097768,2.741581,[5 4] ; [ 9 25],[2.93023256 6.06976744] ; [11.06976744 22.93023256],0
v4,1,0.137023,2.211074,[67  2] ; [133  12],[64.48598131  4.51401869] ; [135.51401869   9.48598131],0
p5,1,0.145308,2.120828,[ 7 62] ; [  7 137],[ 4.53521127 64.46478873] ; [  9.46478873 134.53521127],0
b3,1,0.221775,1.492847,[21 27] ; [32 64],[17.66666667 30.33333333] ; [35.33333333 60.66666667],0
b2,1,0.221775,1.492847,[21 27] ; [32 64],[17.66666667 30.33333333] ; [35.33333333 60.66666667],0
r4,1,0.233371,1.420196,[63  6] ; [124  21],[60.29439252  8.70560748] ; [126.70560748  18.29439252],0
b1,1,0.284973,1.14322,[29 40] ; [50 95],[25.47196262 43.52803738] ; [53.52803738 91.47196262],0
r1,1,0.301493,1.067581,[53 16] ; [120  25],[55.78037383 13.21962617] ; [117.21962617  27.78037383],0
d1,1,0.315963,1.005583,[44 25] ; [82 63],[40.62616822 28.37383178] ; [85.37383178 59.62616822],0
s4,1,0.335137,0.928945,[ 4 65] ; [ 14 130],[ 5.83098592 63.16901408] ; [ 12.16901408 131.83098592],0
u1,1,0.339255,0.913244,[13 56] ; [ 20 125],[10.64018692 58.35981308] ; [ 22.35981308 122.64018692],0
n2,1,0.361855,0.831444,[5 4] ; [25 10],[6.13636364 2.86363636] ; [23.86363636 11.13636364],0
r3,1,0.370521,0.801916,[66  3] ; [134  11],[64.48598131  4.51401869] ; [135.51401869   9.48598131],0
a3,1,0.406044,0.690355,[52 16] ; [103  42],[49.48356808 18.51643192] ; [105.51643192  39.48356808],0
b4,1,0.463073,0.538456,[45 24] ; [87 58],[42.56074766 26.43925234] ; [89.43925234 55.56074766],0
r2,1,0.466145,0.5311,[65  3] ; [133  10],[63.81042654  4.18957346] ; [134.18957346   8.81042654],0
