Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,104.871765,[ 47 207] ; [226 153],[109.5450237 144.4549763] ; [163.4549763 215.5450237],1
p11,1,0.570925,0.321136,[218  41] ; [332  55],[220.51083591  38.48916409] ; [329.48916409  57.51083591],0
s3,1,0.572859,0.317922,[153 104] ; [220 164],[149.54914197 107.45085803] ; [223.45085803 160.54914197],0
n1,1,0.587642,0.294041,[21 34] ; [20 40],[19.60869565 35.39130435] ; [21.39130435 38.60869565],0
a4,1,0.599664,0.275503,[114 145] ; [178 208],[117.25271318 141.74728682] ; [174.74728682 211.25271318],0
s6,1,0.605164,0.267278,[184  68] ; [271 110],[181.13744076  70.86255924] ; [273.86255924 107.13744076],0
p6,1,0.621576,0.243659,[101 156] ; [158 225],[104.0046875 152.9953125] ; [154.9953125 228.0046875],0
u2,1,0.625628,0.238036,[50 32] ; [51 38],[48.43274854 33.56725146] ; [52.56725146 36.43274854],0
v4,1,0.63418,0.226435,[254   4] ; [379   8],[253.2   4.8] ; [379.8   7.2],0
u3,1,0.671013,0.180419,[49 33] ; [56 33],[50.35087719 31.64912281] ; [54.64912281 34.35087719],0
r2,1,0.758494,0.094531,[250   7] ; [376   9],[250.59501558   6.40498442] ; [375.40498442   9.59501558],0
b3,1,0.807203,0.059554,[57 93] ; [ 93 144],[58.13953488 91.86046512] ; [ 91.86046512 145.13953488],0
b2,1,0.807203,0.059554,[57 93] ; [ 93 144],[58.13953488 91.86046512] ; [ 91.86046512 145.13953488],0
p2,1,0.83266,0.044644,[227  32] ; [337  50],[226.12383901  32.87616099] ; [337.87616099  49.12383901],0
p1,1,0.84197,0.03975,[ 24 235] ; [ 34 352],[ 23.28992248 235.71007752] ; [ 34.71007752 351.28992248],0
s5,1,0.881453,0.022239,[ 98 152] ; [144 229],[ 97.11075441 152.88924559] ; [144.88924559 228.11075441],0
n2,1,0.930478,0.007611,[42 13] ; [47 14],[42.19827586 12.80172414] ; [46.80172414 14.19827586],0
s2,1,0.93672,0.006303,[141 116] ; [210 175],[140.50934579 116.49065421] ; [210.49065421 174.50934579],0
n3,1,0.963171,0.002132,[42 12] ; [48 14],[41.89655172 12.10344828] ; [48.10344828 13.89655172],0
