Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,70.467306,[164  59] ; [170 266],[113.02276176 109.97723824] ; [220.97723824 215.02276176],1
s6,1,0.0,56.451501,[189  31] ; [246 189],[146.10687023  73.89312977] ; [288.89312977 146.10687023],1
p5,1,0.0,45.727691,[ 52 171] ; [ 24 411],[ 25.75683891 197.24316109] ; [ 50.24316109 384.75683891],1
s7,1,0.0,32.86309,[142  76] ; [174 248],[107.6375 110.3625] ; [208.3625 213.6375],1
s3,1,0.0,32.857524,[159  60] ; [213 221],[124.75957121  94.24042879] ; [247.24042879 186.75957121],1
s8,1,3e-06,21.710504,[127  95] ; [167 271],[ 98.89090909 123.10909091] ; [195.10909091 242.89090909],1
p6,1,1.5e-05,18.695193,[107 113] ; [135 296],[ 81.78187404 138.21812596] ; [160.21812596 270.78187404],1
s4,1,4.1e-05,16.803715,[ 51 169] ; [ 48 387],[ 33.2519084 186.7480916] ; [ 65.7480916 369.2519084],1
p7,1,5.5e-05,16.277033,[167  48] ; [264 163],[144.33800623  70.66199377] ; [286.66199377 140.33800623],1
p8,1,5.9e-05,16.141289,[147  72] ; [218 213],[122.97692308  96.02307692] ; [242.02307692 188.97692308],1
p12,1,0.000131,14.622388,[ 32 191] ; [ 24 409],[ 19.03658537 203.96341463] ; [ 36.96341463 396.03658537],1
p3,1,0.000334,12.869128,[137  86] ; [204 233],[115.21666667 107.78333333] ; [225.78333333 211.21666667],1
n6,1,0.001505,10.072261,[206  16] ; [367  70],[193.02883156  28.97116844] ; [379.97116844  57.02883156],0
b5,1,0.001738,9.807814,[113 112] ; [276 163],[131.81475904  93.18524096] ; [257.18524096 181.81475904],0
a5,1,0.002794,8.93766,[183  42] ; [310 129],[167.05572289  57.94427711] ; [325.94427711 113.05572289],0
p4,1,0.003307,8.630041,[153  69] ; [249 187],[135.62917933  86.37082067] ; [266.37082067 169.62917933],0
d1,1,0.005873,7.588825,[151  74] ; [246 193],[134.52560241  90.47439759] ; [262.47439759 176.52560241],0
p9,1,0.007885,7.059385,[204  16] ; [374  63],[193.54642314  26.45357686] ; [384.45357686  52.54642314],0
v1,1,0.010355,6.57273,[140  83] ; [221 202],[124.61764706  98.38235294] ; [236.38235294 186.61764706],0
p1,1,0.012526,6.234915,[ 27 196] ; [ 28 408],[ 18.61153263 204.38846737] ; [ 36.38846737 399.61153263],0
a3,1,0.018924,5.508546,[174  50] ; [303 136],[161.15837104  62.84162896] ; [315.84162896 123.15837104],0
a1,1,0.021273,5.304321,[ 16 209] ; [ 14 425],[ 10.16566265 214.83433735] ; [ 19.83433735 419.16566265],0
r1,1,0.021488,5.286765,[196  27] ; [354  84],[185.55219365  37.44780635] ; [364.44780635  73.55219365],0
p10,1,0.022762,5.186554,[202  21] ; [366  69],[192.49848024  30.50151976] ; [375.50151976  59.49848024],0
u1,1,0.024151,5.083789,[ 49 176] ; [ 65 374],[ 38.62951807 186.37048193] ; [ 75.37048193 363.62951807],0
n5,1,0.024597,5.052031,[184  39] ; [326 110],[172.57966616  50.42033384] ; [337.42033384  98.57966616],0
n1,1,0.025875,4.964374,[22 21] ; [27 60],[16.20769231 26.79230769] ; [32.79230769 54.20769231],0
a4,1,0.026677,4.911609,[113 112] ; [180 257],[ 99.58459215 125.41540785] ; [193.41540785 243.58459215],0
s1,1,0.027785,4.841386,[ 10 212] ; [  7 426],[  5.76183206 216.23816794] ; [ 11.23816794 421.76183206],0
