Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000499,12.11945,[20 26] ; [ 1 24],[13.6056338 32.3943662] ; [ 7.3943662 17.6056338],1
d3,1,0.000799,11.244378,[26 24] ; [ 3 22],[19.33333333 30.66666667] ; [ 9.66666667 15.33333333],1
d5,1,0.003069,8.766234,[34 16] ; [ 8 17],[28. 22.] ; [14. 11.],0
a4,1,0.005584,7.68,[22 28] ; [ 3 22],[16.66666667 33.33333333] ; [ 8.33333333 16.66666667],0
a5,1,0.014228,6.009615,[31 19] ; [ 8 17],[26. 24.] ; [13. 12.],0
p3,1,0.019734,5.435249,[19 31] ; [ 3 22],[14.66666667 35.33333333] ; [ 7.33333333 17.66666667],0
a8,1,0.020122,5.40124,[ 1 48] ; [ 4 20],[ 3.35616438 45.64383562] ; [ 1.64383562 22.35616438],0
s4,1,0.031936,4.601927,[15 35] ; [ 2 23],[11.33333333 38.66666667] ; [ 5.66666667 19.33333333],0
r1,1,0.033368,4.526786,[31 19] ; [ 9 16],[26.66666667 23.33333333] ; [13.33333333 11.66666667],0
p11,1,0.041227,4.166667,[28 22] ; [20  5],[32. 18.] ; [16.  9.],0
v3,1,0.05239,3.76326,[10 37] ; [ 1 24],[ 7.18055556 39.81944444] ; [ 3.81944444 21.18055556],0
a3,1,0.056866,3.626499,[31 18] ; [10 15],[27.14864865 21.85135135] ; [13.85135135 11.14864865],0
n3,1,0.116189,2.467949,[11 10] ; [11  3],[13.2  7.8] ; [8.8 5.2],0
v1,1,0.116542,2.463189,[23 26] ; [ 7 18],[19.86486486 29.13513514] ; [10.13513514 14.86486486],0
s7,1,0.117274,2.453359,[13 33] ; [ 3 22],[10.36619718 35.63380282] ; [ 5.63380282 19.36619718],0
d2,1,0.125786,2.34375,[21 29] ; [ 6 19],[18. 32.] ; [ 9. 16.],0
n5,1,0.151527,2.056806,[17 32] ; [13 12],[19.86486486 29.13513514] ; [10.13513514 14.86486486],0
b4,1,0.189479,1.721664,[30 20] ; [11 14],[27.33333333 22.66666667] ; [13.66666667 11.33333333],0
s6,1,0.25408,1.300727,[24 24] ; [ 9 16],[21.69863014 26.30136986] ; [11.30136986 13.69863014],0
a1,1,0.261556,1.260504,[ 6 44] ; [ 1 24],[ 4.66666667 45.33333333] ; [ 2.33333333 22.66666667],0
r4,1,0.293622,1.102941,[36 14] ; [15 10],[34. 16.] ; [17.  8.],0
u2,1,0.300115,1.073684,[11  8] ; [6 9],[9.5 9.5] ; [7.5 7.5],0
b5,1,0.3268,0.961538,[28 22] ; [11 14],[26. 24.] ; [13. 12.],0
r2,1,0.401919,0.702576,[42  8] ; [19  6],[40.66666667  9.33333333] ; [20.33333333  4.66666667],0
p2,1,0.413176,0.669643,[25 25] ; [15 10],[26.66666667 23.33333333] ; [13.33333333 11.66666667],0
n1,1,0.413272,0.669369,[ 8 14] ; [ 3 10],[ 6.91428571 15.08571429] ; [4.08571429 8.91428571],0
p7,1,0.4554,0.557176,[28 21] ; [12 13],[26.48648649 22.51351351] ; [13.51351351 11.48648649],0
n2,1,0.464795,0.534323,[18  4] ; [10  4],[17.11111111  4.88888889] ; [10.88888889  3.11111111],0
p8,1,0.488422,0.48,[18 32] ; [ 7 18],[16.66666667 33.33333333] ; [ 8.33333333 16.66666667],0
v4,1,0.504036,0.446429,[41  9] ; [22  3],[42.  8.] ; [21.  4.],0
u3,1,0.514863,0.424172,[11  8] ; [7 8],[10.05882353  8.94117647] ; [7.94117647 7.05882353],0
p4,1,0.569865,0.322909,[21 28] ; [ 9 16],[19.86486486 29.13513514] ; [10.13513514 14.86486486],0
b1,1,0.623928,0.240385,[23 27] ; [13 12],[24. 26.] ; [12. 13.],0
s1,1,0.716324,0.132042,[ 3 47] ; [ 1 24],[ 2.66666667 47.33333333] ; [ 1.33333333 23.66666667],0
a2,1,0.716324,0.132042,[ 3 47] ; [ 1 24],[ 2.66666667 47.33333333] ; [ 1.33333333 23.66666667],0
n6,1,0.740178,0.109971,[30 20] ; [14 11],[29.33333333 20.66666667] ; [14.66666667 10.33333333],0
s3,1,0.741272,0.109012,[22 28] ; [10 15],[21.33333333 28.66666667] ; [10.66666667 14.33333333],0
p6,1,0.774991,0.081711,[11 37] ; [ 5 20],[10.52054795 37.47945205] ; [ 5.47945205 19.52054795],0
s2,1,0.815881,0.054217,[19 30] ; [ 9 16],[18.54054054 30.45945946] ; [ 9.45945946 15.54054054],0
b2,1,0.81668,0.053739,[ 8 20] ; [3 9],[ 7.7 20.3] ; [3.3 8.7],0
b3,1,0.81668,0.053739,[ 8 20] ; [3 9],[ 7.7 20.3] ; [3.3 8.7],0
r3,1,0.834019,0.043911,[41  9] ; [20  5],[40.66666667  9.33333333] ; [20.33333333  4.66666667],0
a6,1,0.865949,0.028495,[19 31] ; [ 9 16],[18.66666667 31.33333333] ; [ 9.33333333 15.66666667],0
v2,1,0.908384,0.013243,[17 32] ; [ 8 16],[16.78082192 32.21917808] ; [ 8.21917808 15.78082192],0
p10,1,0.931083,0.007479,[26 23] ; [13 12],[25.82432432 23.17567568] ; [13.17567568 11.82432432],0
s8,1,0.962953,0.002157,[12 37] ; [ 6 19],[11.91891892 37.08108108] ; [ 6.08108108 18.91891892],0
p9,1,0.97246,0.001192,[29 19] ; [15 10],[28.93150685 19.06849315] ; [15.06849315  9.93150685],0
