Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,36.054286,[ 23 318] ; [21 45],[ 36.86486486 304.13513514] ; [ 7.13513514 58.86486486],1
p12,1,0.0,32.721912,[ 21 320] ; [19 46],[ 33.59605911 307.40394089] ; [ 6.40394089 58.59605911],1
p8,1,2e-06,22.97142,[172 163] ; [55 11],[189.63840399 145.36159601] ; [37.36159601 28.63840399],1
p3,1,1.3e-05,18.999936,[179 163] ; [53 12],[194.94840295 147.05159705] ; [37.05159705 27.94840295],1
p4,1,2.4e-05,17.829755,[213 129] ; [58  7],[227.71990172 114.28009828] ; [43.28009828 21.71990172],1
p6,1,0.000291,13.128925,[146 192] ; [44 21],[159.35483871 178.64516129] ; [30.64516129 34.35483871],1
a1,1,0.000458,12.279351,[ 14 329] ; [10 56],[ 20.12713936 322.87286064] ; [ 3.87286064 62.12713936],1
b5,1,0.000856,11.115707,[211 132] ; [26 40],[198.75550122 144.24449878] ; [38.24449878 27.75550122],1
s5,1,0.002445,9.180952,[141 189] ; [40 23],[151.98473282 178.01526718] ; [29.01526718 33.98473282],0
n5,1,0.003474,8.54017,[267  73] ; [62  4],[275.51724138  64.48275862] ; [53.48275862 12.51724138],0
n4,1,0.012795,6.197195,[278  63] ; [62  4],[284.86486486  56.13513514] ; [55.13513514 10.86486486],0
s1,1,0.013264,6.133606,[ 12 326] ; [ 7 59],[ 15.8960396 322.1039604] ; [ 3.1039604 62.8960396],0
a2,1,0.015202,5.892849,[108 235] ; [11 55],[ 99.79706601 243.20293399] ; [19.20293399 46.79706601],0
p7,1,0.021124,5.316498,[226 106] ; [52 11],[233.66075949  98.33924051] ; [44.33924051 18.66075949],0
v3,1,0.023719,5.115052,[146 186] ; [38 26],[154.26262626 177.73737374] ; [29.73737374 34.26262626],0
s8,1,0.032319,4.581504,[227 114] ; [52 13],[234.33251232 106.66748768] ; [44.66748768 20.33251232],0
v1,1,0.054181,3.707099,[188 149] ; [44 20],[194.97256858 142.02743142] ; [37.02743142 26.97256858],0
u4,1,0.065096,3.402536,[ 10 333] ; [ 5 61],[ 12.5794621 330.4205379] ; [ 2.4205379 63.5794621],0
s4,1,0.077166,3.123607,[ 80 261] ; [ 9 57],[ 74.56756757 266.43243243] ; [14.43243243 51.56756757],0
n3,1,0.085157,2.963617,[55 18] ; [8 7],[52.26136364 20.73863636] ; [10.73863636  4.26136364],0
s6,1,0.118734,2.433945,[280  57] ; [59  6],[284.18656716  52.81343284] ; [54.81343284 10.18656716],0
p9,1,0.138209,2.197787,[297  42] ; [62  4],[300.4962963  38.5037037] ; [58.5037037  7.4962963],0
n6,1,0.148965,2.082819,[298  42] ; [61  4],[301.38271605  38.61728395] ; [57.61728395  7.38271605],0
u1,1,0.165908,1.919536,[ 90 253] ; [12 54],[ 85.5403423 257.4596577] ; [16.4596577 49.5403423],0
p11,1,0.184616,1.760071,[266  77] ; [56 10],[270.0391198  72.9608802] ; [51.9608802 14.0391198],0
r3,1,0.199969,1.642602,[332  10] ; [62  4],[330.26470588  11.73529412] ; [63.73529412  2.26470588],0
n1,1,0.220418,1.50165,[36 37] ; [10  5],[38.15909091 34.84090909] ; [7.84090909 7.15909091],0
a6,1,0.22552,1.468893,[231 110] ; [39 26],[226.77339901 114.22660099] ; [43.22660099 21.77339901],0
v2,1,0.266159,1.236434,[208 127] ; [35 29],[204.02255639 130.97744361] ; [38.97744361 25.02255639],0
p2,1,0.304333,1.05511,[289  53] ; [59  7],[291.70588235  50.29411765] ; [56.29411765  9.70588235],0
p10,1,0.322685,0.978032,[288  52] ; [59  7],[290.591133  49.408867] ; [56.408867  9.591133],0
d2,1,0.352202,0.865509,[195 147] ; [33 32],[191.58722359 150.41277641] ; [36.41277641 28.58722359],0
s3,1,0.356617,0.849773,[253  86] ; [52 13],[255.92821782  83.07178218] ; [49.07178218 15.92821782],0
a4,1,0.371478,0.798713,[176 166] ; [30 36],[172.67647059 169.32352941] ; [33.32352941 32.67647059],0
d5,1,0.40717,0.687048,[287  54] ; [52 13],[284.72660099  56.27339901] ; [54.27339901 10.72660099],0
r1,1,0.44208,0.590878,[287  54] ; [58  8],[289.05405405  51.94594595] ; [55.94594595 10.05405405],0
d1,1,0.528961,0.396387,[220 123] ; [45 21],[222.23716381 120.76283619] ; [42.76283619 23.23716381],0
a8,1,0.545072,0.366219,[ 55 251] ; [ 9 52],[ 53.36239782 252.63760218] ; [10.63760218 50.36239782],0
r4,1,0.561717,0.33674,[321  22] ; [63  3],[322.03422983  20.96577017] ; [61.96577017  4.03422983],0
d3,1,0.599738,0.275392,[247  95] ; [49 16],[248.72727273  93.27272727] ; [47.27272727 17.72727273],0
b3,1,0.599804,0.275291,[ 97 139] ; [23 28],[ 98.67595819 137.32404181] ; [21.32404181 29.67595819],0
b2,1,0.599804,0.275291,[ 97 139] ; [23 28],[ 98.67595819 137.32404181] ; [21.32404181 29.67595819],0
a5,1,0.630671,0.231152,[274  69] ; [51 15],[272.55501222  70.44498778] ; [52.44498778 13.55501222],0
u2,1,0.683828,0.165849,[40 22] ; [7 5],[39.37837838 22.62162162] ; [7.62162162 4.37837838],0
b1,1,0.821517,0.050893,[135 208] ; [25 41],[134.1809291 208.8190709] ; [25.8190709 40.1809291],0
s2,1,0.87183,0.026029,[252  90] ; [48 18],[251.47058824  90.52941176] ; [48.52941176 17.47058824],0
b4,1,0.905488,0.014097,[195 148] ; [37 29],[194.56234719 148.43765281] ; [37.43765281 28.56234719],0
u3,1,0.913969,0.011671,[43 20] ; [8 4],[42.84 20.16] ; [8.16 3.84],0
a7,1,0.914357,0.011566,[242 101] ; [47 19],[242.36430318 100.63569682] ; [46.63569682 19.36430318],0
a3,1,0.954672,0.003231,[280  61] ; [54 12],[279.83783784  61.16216216] ; [54.16216216 11.83783784],0
d4,1,0.974293,0.001038,[288  53] ; [55 10],[288.0862069  52.9137931] ; [54.9137931 10.0862069],0
n2,1,0.981042,0.000565,[59 15] ; [12  3],[59.03370787 14.96629213] ; [11.96629213  3.03370787],0
