Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,4.9e-05,16.489083,[14 44] ; [33 20],[24.55855856 33.44144144] ; [22.44144144 30.55855856],1
s2,1,5.7e-05,16.207202,[ 8 50] ; [26 27],[17.76576577 40.23423423] ; [16.23423423 36.76576577],1
s8,1,0.000618,11.720577,[ 5 53] ; [19 35],[12.42857143 45.57142857] ; [11.57142857 42.42857143],1
s7,1,0.007651,7.113445,[10 44] ; [22 30],[16.30188679 37.69811321] ; [15.69811321 36.30188679],0
d4,1,0.013027,6.165373,[42 16] ; [49  5],[47.125 10.875] ; [43.875 10.125],0
n6,1,0.02531,5.002573,[33 24] ; [42 12],[38.51351351 18.48648649] ; [36.48648649 17.51351351],0
r4,1,0.026526,4.921372,[39 19] ; [46  8],[44.01785714 13.98214286] ; [40.98214286 13.01785714],0
u3,1,0.02709,4.885093,[ 9 12] ; [14  4],[12.38461538  8.61538462] ; [10.61538462  7.38461538],0
r3,1,0.032015,4.597701,[47 11] ; [51  3],[50.75  7.25] ; [47.25  6.75],0
s4,1,0.032906,4.550675,[ 4 54] ; [11 42],[ 7.83783784 50.16216216] ; [ 7.16216216 45.83783784],0
n5,1,0.049389,3.862069,[28 30] ; [36 18],[33.14285714 24.85714286] ; [30.85714286 23.14285714],0
p4,1,0.050252,3.833044,[21 37] ; [29 24],[26.12612613 31.87387387] ; [23.87387387 29.12612613],0
s1,1,0.060217,3.531389,[ 6 51] ; [ 1 53],[ 3.59459459 53.40540541] ; [ 3.40540541 50.59459459],0
p8,1,0.070857,3.263047,[15 42] ; [23 31],[19.51351351 37.48648649] ; [18.48648649 35.51351351],0
s5,1,0.074885,3.17257,[ 5 52] ; [11 42],[ 8.29090909 48.70909091] ; [ 7.70909091 45.29090909],0
r1,1,0.075681,3.155285,[40 18] ; [45  9],[44.01785714 13.98214286] ; [40.98214286 13.01785714],0
n2,1,0.086932,2.930294,[12 12] ; [13  4],[14.63414634  9.36585366] ; [10.36585366  6.63414634],0
b5,1,0.090763,2.860792,[33 25] ; [39 15],[37.28571429 20.71428571] ; [34.71428571 19.28571429],0
v4,1,0.142426,2.151554,[47 11] ; [49  5],[49.71428571  8.28571429] ; [46.28571429  7.71428571],0
u1,1,0.152556,2.04651,[ 7 51] ; [12 42],[ 9.83928571 48.16071429] ; [ 9.16071429 44.83928571],0
v3,1,0.154102,2.031174,[14 43] ; [20 34],[17.45945946 39.54054054] ; [16.54054054 37.45945946],0
r2,1,0.180609,1.792607,[49  9] ; [50  4],[51.26785714  6.73214286] ; [47.73214286  6.26785714],0
p7,1,0.202563,1.623795,[22 36] ; [26 26],[25.30909091 32.69090909] ; [22.69090909 29.30909091],0
u2,1,0.203216,1.61911,[ 8 13] ; [10  7],[ 9.94736842 11.05263158] ; [8.05263158 8.94736842],0
v1,1,0.204518,1.609811,[17 41] ; [22 32],[20.19642857 37.80357143] ; [18.80357143 35.19642857],0
v2,1,0.275773,1.187804,[23 35] ; [26 26],[25.83636364 32.16363636] ; [23.16363636 28.83636364],0
a4,1,0.277248,1.180531,[24 34] ; [17 37],[21.23214286 36.76785714] ; [19.76785714 34.23214286],0
p5,1,0.282837,1.153406,[ 1 56] ; [ 3 51],[ 2.05405405 54.94594595] ; [ 1.94594595 52.05405405],0
b1,1,0.317002,1.001277,[30 28] ; [33 21],[32.625 25.375] ; [30.375 23.625],0
d1,1,0.333462,0.935407,[28 30] ; [31 23],[30.55357143 27.44642857] ; [28.44642857 25.55357143],0
d5,1,0.351026,0.869746,[43 15] ; [44 10],[45.05357143 12.94642857] ; [41.94642857 12.05357143],0
b4,1,0.367018,0.813736,[35 23] ; [37 17],[37.28571429 20.71428571] ; [34.71428571 19.28571429],0
a5,1,0.377882,0.777582,[38 20] ; [31 23],[35.73214286 22.26785714] ; [33.26785714 20.73214286],0
n3,1,0.422206,0.644168,[14 10] ; [12  5],[15.2195122  8.7804878] ; [10.7804878  6.2195122],0
d2,1,0.449403,0.572158,[27 31] ; [29 25],[29. 29.] ; [27. 27.],0
p2,1,0.500626,0.45361,[34 24] ; [35 19],[35.73214286 22.26785714] ; [33.26785714 20.73214286],0
b3,1,0.604155,0.268775,[12 22] ; [10 24],[11. 23.] ; [11. 23.],0
b2,1,0.604155,0.268775,[12 22] ; [10 24],[11. 23.] ; [11. 23.],0
a6,1,0.651382,0.204162,[42 16] ; [37 17],[40.91071429 17.08928571] ; [38.08928571 15.91071429],0
n1,1,0.692633,0.15625,[ 9 15] ; [7 9],[ 9.6 14.4] ; [6.4 9.6],0
a8,1,0.742895,0.107599,[ 5 51] ; [ 5 41],[ 5.49019608 50.50980392] ; [ 4.50980392 41.49019608],0
p1,1,0.792364,0.069296,[ 5 52] ; [ 4 50],[ 4.62162162 52.37837838] ; [ 4.37837838 49.62162162],0
a2,1,0.835266,0.043245,[13 45] ; [13 41],[13.46428571 44.53571429] ; [12.53571429 41.46428571],0
a3,1,0.845627,0.037908,[37 20] ; [36 18],[37.48648649 19.51351351] ; [35.51351351 18.48648649],0
d3,1,0.871644,0.026105,[40 18] ; [38 16],[40.39285714 17.60714286] ; [37.60714286 16.39285714],0
p3,1,0.898492,0.016273,[17 39] ; [17 37],[17.30909091 38.69090909] ; [16.69090909 37.30909091],0
a1,1,0.916459,0.011003,[ 4 54] ; [ 4 50],[ 4.14285714 53.85714286] ; [ 3.85714286 50.14285714],0
p10,1,0.933098,0.007047,[16 42] ; [15 38],[16.1981982 41.8018018] ; [14.8018018 38.1981982],0
n4,1,0.94848,0.004175,[39 19] ; [36 18],[38.83928571 19.16071429] ; [36.16071429 17.83928571],0
p6,1,0.969375,0.001474,[12 45] ; [11 42],[11.91818182 45.08181818] ; [11.08181818 41.91818182],0
p11,1,1.0,0.0,[29 29] ; [27 27],[29. 29.] ; [27. 27.],0
