Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,29.285592,[10 25] ; [64 15],[22.71929825 12.28070175] ; [51.28070175 27.71929825],1
a6,1,2e-06,22.702911,[12 23] ; [64 16],[23.13043478 11.86956522] ; [52.86956522 27.13043478],1
d5,1,0.002714,8.990684,[19 16] ; [65 15],[25.56521739  9.43478261] ; [58.43478261 21.56521739],0
b1,1,0.026076,4.95097,[23 12] ; [35 46],[17.5 17.5] ; [40.5 40.5],0
d4,1,0.030959,4.655218,[23 12] ; [67 13],[27.39130435  7.60869565] ; [62.60869565 17.39130435],0
r1,1,0.077214,3.122598,[20 15] ; [59 21],[24.04347826 10.95652174] ; [54.95652174 25.04347826],0
p2,1,0.087346,2.922622,[21 12] ; [64 17],[24.60526316  8.39473684] ; [60.39473684 20.60526316],0
v4,1,0.101191,2.686666,[28  6] ; [75  6],[30.45217391  3.54782609] ; [72.54782609  8.45217391],0
a1,1,0.108771,2.571986,[ 4 31] ; [ 3 78],[ 2.11206897 32.88793103] ; [ 4.88793103 76.11206897],0
d1,1,0.114721,2.487955,[13 22] ; [43 38],[16.89655172 18.10344828] ; [39.10344828 41.89655172],0
r4,1,0.128959,2.304997,[23 12] ; [64 17],[26.25  8.75] ; [60.75 20.25],0
r2,1,0.171544,1.869399,[28  6] ; [73  7],[30.12280702  3.87719298] ; [70.87719298  9.12280702],0
p10,1,0.196219,1.670298,[24 10] ; [66 15],[26.60869565  7.39130435] ; [63.39130435 17.60869565],0
v1,1,0.202334,1.62545,[20 15] ; [34 43],[16.875 18.125] ; [37.125 39.875],0
p8,1,0.209483,1.574999,[11 23] ; [36 44],[14.01754386 19.98245614] ; [32.98245614 47.01754386],0
p11,1,0.210791,1.565989,[27  8] ; [53 28],[24.13793103 10.86206897] ; [55.86206897 25.13793103],0
a5,1,0.2561,1.289715,[19 16] ; [53 28],[21.72413793 13.27586207] ; [50.27586207 30.72413793],0
s3,1,0.294285,1.099916,[21 14] ; [39 40],[18.42105263 16.57894737] ; [41.57894737 37.42105263],0
p4,1,0.327289,0.959596,[18 15] ; [36 45],[15.63157895 17.36842105] ; [38.36842105 42.63157895],0
p7,1,0.335631,0.92705,[16 17] ; [45 32],[18.3 14.7] ; [42.7 34.3],0
a2,1,0.343599,0.896957,[ 4 31] ; [15 66],[ 5.73275862 29.26724138] ; [13.26724138 67.73275862],0
u3,1,0.351055,0.86964,[6 5] ; [19  8],[7.23684211 3.76315789] ; [17.76315789  9.23684211],0
p12,1,0.36198,0.831011,[ 2 32] ; [ 2 79],[ 1.1826087 32.8173913] ; [ 2.8173913 78.1826087],0
b2,1,0.365789,0.817921,[ 8 14] ; [11 32],[ 6.43076923 15.56923077] ; [12.56923077 30.43076923],0
b3,1,0.365789,0.817921,[ 8 14] ; [11 32],[ 6.43076923 15.56923077] ; [12.56923077 30.43076923],0
n1,1,0.368714,0.807994,[7 6] ; [ 8 13],[5.73529412 7.26470588] ; [ 9.26470588 11.73529412],0
n4,1,0.373753,0.791149,[20 15] ; [39 42],[17.80172414 17.19827586] ; [41.19827586 39.80172414],0
b4,1,0.418721,0.653902,[21 14] ; [42 39],[19.00862069 15.99137931] ; [43.99137931 37.00862069],0
v3,1,0.42223,0.644101,[ 7 24] ; [23 53],[ 8.69158879 22.30841121] ; [21.30841121 54.69158879],0
d2,1,0.437151,0.60375,[14 21] ; [26 54],[12.17391304 22.82608696] ; [27.82608696 52.17391304],0
s5,1,0.456435,0.554622,[ 9 24] ; [16 61],[ 7.5 25.5] ; [17.5 59.5],0
v2,1,0.468684,0.525077,[14 19] ; [37 37],[15.72897196 17.27102804] ; [35.27102804 38.72897196],0
p1,1,0.478772,0.501659,[ 4 31] ; [ 6 75],[ 3.01724138 31.98275862] ; [ 6.98275862 74.01724138],0
s8,1,0.481492,0.495481,[11 24] ; [31 50],[12.67241379 22.32758621] ; [29.32758621 51.67241379],0
n5,1,0.513059,0.427823,[18 16] ; [37 43],[16.40350877 17.59649123] ; [38.59649123 41.40350877],0
p6,1,0.54208,0.371698,[ 9 22] ; [19 62],[ 7.75 23.25] ; [20.25 60.75],0
p5,1,0.610148,0.25996,[ 3 31] ; [ 5 76],[ 2.36521739 31.63478261] ; [ 5.63478261 75.36521739],0
s1,1,0.611015,0.258699,[ 2 32] ; [ 3 77],[ 1.49122807 32.50877193] ; [ 3.50877193 76.49122807],0
b5,1,0.618807,0.247549,[23 12] ; [57 24],[24.13793103 10.86206897] ; [55.86206897 25.13793103],0
r3,1,0.629976,0.232093,[30  5] ; [72  9],[30.77586207  4.22413793] ; [71.22413793  9.77586207],0
a8,1,0.641951,0.2162,[ 3 30] ; [ 9 65],[ 3.70093458 29.29906542] ; [ 8.29906542 65.70093458],0
n3,1,0.654865,0.199821,[9 4] ; [16  5],[9.55882353 3.44117647] ; [15.44117647  5.55882353],0
s6,1,0.657277,0.196848,[21 14] ; [45 36],[19.9137931 15.0862069] ; [46.0862069 34.9137931],0
p3,1,0.671492,0.179862,[12 22] ; [32 49],[13.00869565 20.99130435] ; [30.99130435 50.00869565],0
a3,1,0.742517,0.107927,[24 11] ; [53 28],[23.23275862 11.76724138] ; [53.76724138 27.23275862],0
a4,1,0.790017,0.07091,[13 22] ; [28 53],[12.37068966 22.62931034] ; [28.62931034 52.37068966],0
s4,1,0.809703,0.057989,[ 5 30] ; [13 68],[ 5.43103448 29.56896552] ; [12.56896552 68.43103448],0
u2,1,0.931859,0.007311,[8 3] ; [20  7],[8.10526316 2.89473684] ; [19.89473684  7.10526316],0
s7,1,0.954247,0.003292,[13 21] ; [29 48],[12.86486486 21.13513514] ; [29.13513514 47.86486486],0
s2,1,0.971572,0.00127,[15 20] ; [34 46],[14.91304348 20.08695652] ; [34.08695652 45.91304348],0
