Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.014318,5.998457,[ 5 31] ; [5 5],[ 7.82608696 28.17391304] ; [2.17391304 7.82608696],0
p10,1,0.020107,5.402606,[13 21] ; [8 2],[16.22727273 17.77272727] ; [4.77272727 5.22727273],0
s6,1,0.023759,5.112125,[11 25] ; [7 3],[14.08695652 21.91304348] ; [3.91304348 6.08695652],0
a6,1,0.032874,4.552337,[19 17] ; [9 1],[21.91304348 14.08695652] ; [6.08695652 3.91304348],0
r3,1,0.062886,3.459583,[21 15] ; [9 1],[23.47826087 12.52173913] ; [6.52173913 3.47826087],0
p4,1,0.087912,2.912193,[11 25] ; [6 4],[13.30434783 22.69565217] ; [3.69565217 6.30434783],0
v1,1,0.10028,2.70108,[11 24] ; [6 4],[13.22222222 21.77777778] ; [3.77777778 6.22222222],0
a5,1,0.112567,2.517803,[15 21] ; [7 3],[17.2173913 18.7826087] ; [4.7826087 5.2173913],0
s2,1,0.113526,2.504444,[ 6 30] ; [4 6],[ 7.82608696 28.17391304] ; [2.17391304 7.82608696],0
p2,1,0.121945,2.392159,[19 17] ; [8 2],[21.13043478 14.86956522] ; [5.86956522 4.13043478],0
s3,1,0.128522,2.310268,[ 9 27] ; [5 5],[10.95652174 25.04347826] ; [3.04347826 6.95652174],0
v2,1,0.135519,2.228117,[ 8 24] ; [5 5],[ 9.9047619 22.0952381] ; [3.0952381 6.9047619],0
r4,1,0.152763,2.044444,[16 20] ; [7 3],[18. 18.] ; [5. 5.],0
s5,1,0.172218,1.863529,[ 2 32] ; [2 8],[ 3.09090909 30.90909091] ; [0.90909091 9.09090909],0
u2,1,0.199674,1.644755,[ 8 12] ; [3 1],[ 9.16666667 10.83333333] ; [1.83333333 2.16666667],0
v4,1,0.242713,1.364764,[24 12] ; [7 1],[25.36363636 10.63636364] ; [5.63636364 2.36363636],0
n4,1,0.261327,1.261714,[18 18] ; [7 3],[19.56521739 16.43478261] ; [5.43478261 4.56521739],0
p11,1,0.261327,1.261714,[18 18] ; [7 3],[19.56521739 16.43478261] ; [5.43478261 4.56521739],0
a7,1,0.261327,1.261714,[18 18] ; [3 7],[16.43478261 19.56521739] ; [4.56521739 5.43478261],0
b4,1,0.261327,1.261714,[18 18] ; [3 7],[16.43478261 19.56521739] ; [4.56521739 5.43478261],0
p9,1,0.26419,1.246667,[17 17] ; [7 3],[18.54545455 15.45454545] ; [5.45454545 4.54545455],0
n2,1,0.278493,1.174428,[10  7] ; [5 1],[11.08695652  5.91304348] ; [3.91304348 2.08695652],0
v3,1,0.291816,1.111224,[ 9 26] ; [1 9],[ 7.77777778 27.22222222] ; [2.22222222 7.77777778],0
a2,1,0.294373,1.099512,[ 3 33] ; [2 8],[ 3.91304348 32.08695652] ; [1.08695652 8.91304348],0
d3,1,0.370028,0.803571,[ 6 29] ; [3 7],[ 7. 28.] ; [2. 8.],0
n3,1,0.393921,0.726803,[11  6] ; [5 1],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
p7,1,0.425442,0.635234,[16 19] ; [6 4],[17.11111111 17.88888889] ; [4.88888889 5.11111111],0
a3,1,0.425442,0.635234,[16 19] ; [6 4],[17.11111111 17.88888889] ; [4.88888889 5.11111111],0
r2,1,0.456057,0.555556,[28  8] ; [8 1],[28.8  7.2] ; [7.2 1.8],0
n1,1,0.457438,0.552157,[ 7 10] ; [3 2],[7.72727273 9.27272727] ; [2.27272727 2.72727273],0
s4,1,0.460292,0.545185,[ 4 32] ; [2 8],[ 4.69565217 31.30434783] ; [1.30434783 8.69565217],0
r1,1,0.474658,0.511111,[17 19] ; [6 4],[18. 18.] ; [5. 5.],0
p1,1,0.485766,0.485892,[ 7 29] ; [1 9],[ 6.26086957 29.73913043] ; [1.73913043 8.26086957],0
p8,1,0.50595,0.442433,[13 21] ; [5 5],[13.90909091 20.09090909] ; [4.09090909 5.90909091],0
d5,1,0.527851,0.398527,[14 22] ; [5 5],[14.86956522 21.13043478] ; [4.13043478 5.86956522],0
b3,1,0.551149,0.355263,[ 7 12] ; [2 6],[ 6.33333333 12.66666667] ; [2.66666667 5.33333333],0
b2,1,0.551149,0.355263,[ 7 12] ; [2 6],[ 6.33333333 12.66666667] ; [2.66666667 5.33333333],0
b5,1,0.575457,0.313636,[18 18] ; [6 4],[18.7826087 17.2173913] ; [5.2173913 4.7826087],0
p3,1,0.609981,0.260202,[ 8 28] ; [3 7],[ 8.60869565 27.39130435] ; [2.39130435 7.60869565],0
a8,1,0.703064,0.145304,[ 5 29] ; [1 9],[ 4.63636364 29.36363636] ; [1.36363636 8.63636364],0
a4,1,0.750072,0.101471,[ 9 27] ; [3 7],[ 9.39130435 26.60869565] ; [2.60869565 7.39130435],0
n5,1,0.758486,0.094538,[22 14] ; [6 3],[22.4 13.6] ; [5.6 3.4],0
b1,1,0.801961,0.062906,[20 16] ; [6 4],[20.34782609 15.65217391] ; [5.65217391 4.34782609],0
d2,1,0.973055,0.001141,[11 25] ; [3 7],[10.95652174 25.04347826] ; [3.04347826 6.95652174],0
p6,1,1.0,0.0,[ 7 28] ; [2 8],[ 7. 28.] ; [2. 8.],0
u3,1,1.0,0.0,[10 10] ; [2 2],[10. 10.] ; [2. 2.],0
