Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003757,8.397485,[18  6] ; [ 5 12],[13.46341463 10.53658537] ; [9.53658537 7.46341463],0
p8,1,0.032992,4.546206,[11 15] ; [ 2 15],[ 7.86046512 18.13953488] ; [ 5.13953488 11.86046512],0
b4,1,0.036772,4.360949,[12 15] ; [13  4],[15.34090909 11.65909091] ; [9.65909091 7.34090909],0
p11,1,0.053602,3.725066,[16 11] ; [ 5 12],[12.88636364 14.11363636] ; [8.11363636 8.88636364],0
n4,1,0.053602,3.725066,[16 11] ; [ 5 12],[12.88636364 14.11363636] ; [8.11363636 8.88636364],0
p10,1,0.089264,2.887592,[14 11] ; [ 5 12],[11.30952381 13.69047619] ; [7.69047619 9.30952381],0
a5,1,0.089919,2.875817,[15 12] ; [ 5 12],[12.27272727 14.72727273] ; [7.72727273 9.27272727],0
n6,1,0.118082,2.442581,[17  9] ; [ 7 10],[14.51162791 11.48837209] ; [9.48837209 7.51162791],0
r4,1,0.149053,2.081914,[ 6 21] ; [ 1 16],[ 4.29545455 22.70454545] ; [ 2.70454545 14.29545455],0
v2,1,0.196243,1.670118,[ 9 16] ; [ 3 14],[ 7.14285714 17.85714286] ; [ 4.85714286 12.14285714],0
s7,1,0.212957,1.551208,[ 5 18] ; [ 1 14],[ 3.63157895 19.36842105] ; [ 2.36842105 12.63157895],0
d4,1,0.218389,1.514925,[14 13] ; [12  5],[15.95454545 11.04545455] ; [10.04545455  6.95454545],0
n1,1,0.239559,1.383185,[5 9] ; [1 7],[ 3.81818182 10.18181818] ; [2.18181818 5.81818182],0
d3,1,0.241909,1.369437,[ 8 19] ; [8 9],[ 9.81818182 17.18181818] ; [ 6.18181818 10.81818182],0
b5,1,0.242284,1.367254,[11 16] ; [10  7],[12.88636364 14.11363636] ; [8.11363636 8.88636364],0
p6,1,0.243022,1.362981,[ 5 21] ; [ 1 15],[ 3.71428571 22.28571429] ; [ 2.28571429 13.71428571],0
n3,1,0.251268,1.316239,[7 7] ; [6 2],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
d2,1,0.255291,1.294118,[ 9 18] ; [ 3 14],[ 7.36363636 19.63636364] ; [ 4.63636364 12.36363636],0
v1,1,0.255291,1.294118,[ 9 18] ; [ 3 14],[ 7.36363636 19.63636364] ; [ 4.63636364 12.36363636],0
s3,1,0.255623,1.292308,[ 3 23] ; [ 4 12],[ 4.33333333 21.66666667] ; [ 2.66666667 13.33333333],0
r3,1,0.272269,1.205278,[14 12] ; [12  5],[15.72093023 10.27906977] ; [10.27906977  6.72093023],0
b2,1,0.315266,1.008485,[7 8] ; [3 8],[5.76923077 9.23076923] ; [4.23076923 6.76923077],0
b3,1,0.315266,1.008485,[7 8] ; [3 8],[5.76923077 9.23076923] ; [4.23076923 6.76923077],0
a8,1,0.35203,0.866125,[ 4 21] ; [ 1 15],[ 3.04878049 21.95121951] ; [ 1.95121951 14.04878049],0
s8,1,0.363325,0.826367,[ 4 23] ; [ 1 16],[ 3.06818182 23.93181818] ; [ 1.93181818 15.06818182],0
d1,1,0.401156,0.704857,[ 5 22] ; [ 5 12],[ 6.13636364 20.86363636] ; [ 3.86363636 13.13636364],0
p3,1,0.429324,0.624651,[ 8 19] ; [ 3 13],[ 6.90697674 20.09302326] ; [ 4.09302326 11.90697674],0
r1,1,0.431413,0.619017,[ 8 19] ; [ 7 10],[ 9.20454545 17.79545455] ; [ 5.79545455 11.20454545],0
p4,1,0.446867,0.578587,[11 16] ; [ 5 12],[ 9.81818182 17.18181818] ; [ 6.18181818 10.81818182],0
n2,1,0.512091,0.429792,[9 5] ; [4 4],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
a2,1,0.556901,0.345098,[ 3 24] ; [ 1 16],[ 2.45454545 24.54545455] ; [ 1.54545455 15.45454545],0
s1,1,0.556901,0.345098,[ 3 24] ; [ 1 16],[ 2.45454545 24.54545455] ; [ 1.54545455 15.45454545],0
p1,1,0.556901,0.345098,[ 3 24] ; [ 1 16],[ 2.45454545 24.54545455] ; [ 1.54545455 15.45454545],0
a7,1,0.582712,0.301871,[12 15] ; [9 8],[12.88636364 14.11363636] ; [8.11363636 8.88636364],0
a4,1,0.603364,0.269952,[10 17] ; [ 5 12],[ 9.20454545 17.79545455] ; [ 5.79545455 11.20454545],0
s2,1,0.653068,0.202054,[ 2 24] ; [ 2 15],[ 2.41860465 23.58139535] ; [ 1.58139535 15.41860465],0
a3,1,0.663319,0.189516,[14 12] ; [8 9],[13.30232558 12.69767442] ; [8.69767442 8.30232558],0
p7,1,0.717884,0.130529,[11 16] ; [ 6 11],[10.43181818 16.56818182] ; [ 6.56818182 10.43181818],0
b1,1,0.717884,0.130529,[16 11] ; [11  6],[16.56818182 10.43181818] ; [10.43181818  6.56818182],0
a6,1,0.717884,0.130529,[11 16] ; [ 6 11],[10.43181818 16.56818182] ; [ 6.56818182 10.43181818],0
d5,1,0.756855,0.095861,[14 13] ; [8 9],[13.5 13.5] ; [8.5 8.5],0
