Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.005934,7.570101,[33  8] ; [16 16],[27.52054795 13.47945205] ; [21.47945205 10.52054795],0
s2,1,0.029713,4.725818,[32  8] ; [18 14],[27.77777778 12.22222222] ; [22.22222222  9.77777778],0
p3,1,0.04652,3.962655,[25 16] ; [12 20],[20.78082192 20.21917808] ; [16.21917808 15.78082192],0
p11,1,0.046662,3.957521,[32  9] ; [18 14],[28.08219178 12.91780822] ; [21.91780822 10.08219178],0
r4,1,0.059751,3.544284,[39  2] ; [26  6],[36.50684932  4.49315068] ; [28.49315068  3.50684932],0
p5,1,0.097498,2.746003,[ 6 35] ; [ 1 31],[ 3.93150685 37.06849315] ; [ 3.06849315 28.93150685],0
p8,1,0.10125,2.68574,[21 17] ; [11 20],[17.62318841 20.37681159] ; [14.37681159 16.62318841],0
n4,1,0.138452,2.19508,[31 10] ; [19 13],[28.08219178 12.91780822] ; [21.91780822 10.08219178],0
p2,1,0.145344,2.120444,[32  9] ; [20 12],[29.20547945 11.79452055] ; [22.79452055  9.20547945],0
u1,1,0.171171,1.872657,[12 29] ; [ 5 27],[ 9.54794521 31.45205479] ; [ 7.45205479 24.54794521],0
s5,1,0.175933,1.83165,[24 14] ; [13 15],[21.3030303 16.6969697] ; [15.6969697 12.3030303],0
p6,1,0.223464,1.481988,[19 20] ; [11 21],[16.47887324 22.52112676] ; [13.52112676 18.47887324],0
d1,1,0.23766,1.394421,[24 17] ; [23  9],[26.39726027 14.60273973] ; [20.60273973 11.39726027],0
d2,1,0.242549,1.365715,[20 21] ; [20 12],[22.46575342 18.53424658] ; [17.53424658 14.46575342],0
p4,1,0.249922,1.323742,[26 15] ; [16 16],[23.5890411 17.4109589] ; [18.4109589 13.5890411],0
d3,1,0.250889,1.318344,[30 11] ; [27  5],[32.01369863  8.98630137] ; [24.98630137  7.01369863],0
s7,1,0.255054,1.295405,[26 14] ; [16 15],[23.66197183 16.33802817] ; [18.33802817 12.66197183],0
s8,1,0.295088,1.096263,[23 18] ; [14 18],[20.78082192 20.21917808] ; [16.21917808 15.78082192],0
p10,1,0.305988,1.047914,[35  4] ; [26  6],[33.50704225  5.49295775] ; [27.49295775  4.50704225],0
a4,1,0.400793,0.705946,[22 19] ; [14 18],[20.21917808 20.78082192] ; [15.78082192 16.21917808],0
b5,1,0.402425,0.701067,[27 14] ; [18 14],[25.2739726 15.7260274] ; [19.7260274 12.2739726],0
p7,1,0.405007,0.693411,[28 11] ; [20 12],[26.36619718 12.63380282] ; [21.63380282 10.36619718],0
p12,1,0.420639,0.648529,[ 3 37] ; [ 1 31],[ 2.22222222 37.77777778] ; [ 1.77777778 30.22222222],0
u2,1,0.423139,0.641581,[3 8] ; [4 5],[3.85 7.15] ; [3.15 5.85],0
r3,1,0.428794,0.626087,[39  1] ; [30  2],[38.33333333  1.66666667] ; [30.66666667  1.33333333],0
p1,1,0.434854,0.609825,[ 3 38] ; [ 1 31],[ 2.24657534 38.75342466] ; [ 1.75342466 30.24657534],0
d5,1,0.437286,0.603395,[36  5] ; [26  6],[34.82191781  6.17808219] ; [27.17808219  4.82191781],0
n1,1,0.437558,0.602679,[2 5] ; [1 7],[1.4 5.6] ; [1.6 6.4],0
n3,1,0.437558,0.602679,[5 2] ; [7 1],[5.6 1.4] ; [6.4 1.6],0
p9,1,0.498954,0.45716,[36  3] ; [28  4],[35.15492958  3.84507042] ; [28.84507042  3.15492958],0
a8,1,0.559542,0.340498,[ 4 32] ; [ 2 27],[ 3.32307692 32.67692308] ; [ 2.67692308 26.32307692],0
a7,1,0.626051,0.237455,[30 11] ; [25  7],[30.89041096 10.10958904] ; [24.10958904  7.89041096],0
d4,1,0.701919,0.146484,[36  5] ; [29  3],[36.50684932  4.49315068] ; [28.49315068  3.50684932],0
a1,1,0.708122,0.14016,[ 2 39] ; [ 1 31],[ 1.68493151 39.31506849] ; [ 1.31506849 30.68493151],0
b3,1,0.711107,0.137174,[ 5 16] ; [ 3 13],[ 4.54054054 16.45945946] ; [ 3.45945946 12.54054054],0
b2,1,0.711107,0.137174,[ 5 16] ; [ 3 13],[ 4.54054054 16.45945946] ; [ 3.45945946 12.54054054],0
u3,1,0.713628,0.13468,[7 4] ; [5 4],[6.6 4.4] ; [5.4 3.6],0
s3,1,0.727943,0.121008,[29 11] ; [22 10],[28.33333333 11.66666667] ; [22.66666667  9.33333333],0
r2,1,0.750752,0.1009,[38  3] ; [29  3],[37.63013699  3.36986301] ; [29.36986301  2.63013699],0
