Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,55.823547,[33 97] ; [172  91],[67.81170483 62.18829517] ; [137.18829517 125.81170483],1
p6,1,0.0,43.861586,[ 24 107] ; [140 123],[54.52791878 76.47208122] ; [109.47208122 153.52791878],1
p4,1,1.7e-05,18.530956,[68 63] ; [193  69],[87. 44.] ; [174.  88.],1
p2,1,8.5e-05,15.453244,[97 34] ; [235  28],[110.3857868  20.6142132] ; [221.6142132  41.3857868],1
p3,1,0.000441,12.348989,[55 75] ; [160 102],[71.30102041 58.69897959] ; [143.69897959 118.30102041],1
p11,1,0.000519,12.045277,[89 42] ; [219  44],[102.40609137  28.59390863] ; [205.59390863  57.40609137],1
p10,1,0.00101,10.808926,[99 30] ; [234  28],[109.86445013  19.13554987] ; [223.13554987  38.86445013],0
s7,1,0.003306,8.630586,[78 46] ; [197  58],[89.97361478 34.02638522] ; [185.02638522  69.97361478],0
a1,1,0.010001,6.634794,[  2 129] ; [ 21 242],[  7.64720812 123.35279188] ; [ 15.35279188 247.64720812],0
b5,1,0.011562,6.376867,[91 40] ; [148 115],[79.46446701 51.53553299] ; [159.53553299 103.46446701],0
r3,1,0.012653,6.217005,[122   9] ; [256   5],[126.32142857   4.67857143] ; [251.67857143   9.32142857],0
n5,1,0.012669,6.21475,[93 38] ; [214  47],[102.59438776  28.40561224] ; [204.40561224  56.59438776],0
p5,1,0.012853,6.189237,[  9 119] ; [ 42 219],[ 16.781491 111.218509] ; [ 34.218509 226.781491],0
s5,1,0.015908,5.812972,[48 72] ; [135 118],[58.87399464 61.12600536] ; [124.12600536 128.87399464],0
v3,1,0.017009,5.695401,[40 81] ; [117 137],[50.65866667 70.34133333] ; [106.34133333 147.65866667],0
s8,1,0.046779,3.953316,[74 56] ; [176  86],[82.90816327 47.09183673] ; [167.09183673  94.90816327],0
v2,1,0.048918,3.878176,[62 61] ; [154  98],[70.848 52.152] ; [145.152 106.848],0
r1,1,0.049226,3.86762,[102  28] ; [226  36],[108.7755102  21.2244898] ; [219.2244898  42.7755102],0
n6,1,0.051403,3.795106,[105  26] ; [226  32],[111.46786632  19.53213368] ; [219.53213368  38.46786632],0
a8,1,0.067,3.355032,[ 14 106] ; [ 48 201],[20.16260163 99.83739837] ; [ 41.83739837 207.16260163],0
d3,1,0.075079,3.16834,[85 46] ; [192  69],[92.56887755 38.43112245] ; [184.43112245  76.56887755],0
a6,1,0.081705,3.030652,[77 54] ; [176  84],[84.76470588 46.23529412] ; [168.23529412  91.76470588],0
d2,1,0.093104,2.819862,[78 53] ; [132 129],[70.17857143 60.82142857] ; [139.82142857 121.17857143],0
v4,1,0.095444,2.780068,[123   8] ; [254   7],[125.9872449   5.0127551] ; [251.0127551   9.9872449],0
n4,1,0.096005,2.77068,[98 33] ; [214  47],[104.26530612  26.73469388] ; [207.73469388  53.26530612],0
u3,1,0.096126,2.768677,[28  9] ; [33 23],[24.2688172 12.7311828] ; [36.7311828 19.2688172],0
p9,1,0.12019,2.414838,[109  19] ; [237  25],[113.55897436  14.44102564] ; [232.44102564  29.55897436],0
a3,1,0.155187,2.020512,[94 37] ; [205  57],[99.66666667 31.33333333] ; [199.33333333  62.66666667],0
n2,1,0.15526,2.019798,[30 10] ; [40  6],[32.55813953  7.44186047] ; [37.44186047  8.55813953],0
n1,1,0.166686,1.9125,[22 18] ; [18 27],[18.82352941 21.17647059] ; [21.17647059 23.82352941],0
a2,1,0.206054,1.598937,[ 30 101] ; [ 76 187],[35.24365482 95.75634518] ; [ 70.75634518 192.24365482],0
v1,1,0.265181,1.241505,[64 58] ; [151 107],[69.02631579 52.97368421] ; [145.97368421 112.02631579],0
d5,1,0.321499,0.982838,[104  27] ; [217  43],[107.54731458  23.45268542] ; [213.45268542  46.54731458],0
b4,1,0.363837,0.824606,[80 51] ; [148 115],[75.8071066 55.1928934] ; [152.1928934 110.8071066],0
a4,1,0.371259,0.799446,[58 73] ; [129 134],[62.1751269 68.8248731] ; [124.8248731 138.1751269],0
b3,1,0.387874,0.745597,[26 50] ; [ 68 102],[29.04065041 46.95934959] ; [ 64.95934959 105.04065041],0
b2,1,0.387874,0.745597,[26 50] ; [ 68 102],[29.04065041 46.95934959] ; [ 64.95934959 105.04065041],0
d4,1,0.427842,0.628675,[110  21] ; [226  34],[112.57289003  18.42710997] ; [223.42710997  36.57289003],0
r4,1,0.433723,0.612832,[118  13] ; [243  20],[120.02791878  10.97208122] ; [240.97208122  22.02791878],0
b1,1,0.487781,0.481417,[51 80] ; [112 151],[54.19543147 76.80456853] ; [108.80456853 154.19543147],0
s1,1,0.504995,0.444425,[  8 122] ; [ 12 250],[  6.63265306 123.36734694] ; [ 13.36734694 248.63265306],0
