Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,50.390173,[203  47] ; [33 49],[177.71084337  72.28915663] ; [58.28915663 23.71084337],1
v4,1,0.0,35.822844,[234  16] ; [59 27],[218.00595238  31.99404762] ; [74.99404762 11.00595238],1
p4,1,0.0,32.230559,[143 109] ; [18 67],[120.39169139 131.60830861] ; [40.60830861 44.39169139],1
p11,1,0.0,31.825565,[196  56] ; [39 47],[175.20710059  76.79289941] ; [59.79289941 26.20710059],1
p7,1,0.0,29.590351,[154  93] ; [24 61],[132.42771084 114.57228916] ; [45.57228916 39.42771084],1
r3,1,0.0,28.257877,[231  19] ; [60 26],[216.51785714  33.48214286] ; [74.48214286 11.51785714],1
p10,1,0.0,27.165093,[188  63] ; [37 47],[168.58208955  82.41791045] ; [56.41791045 27.58208955],1
p8,1,1e-06,23.96148,[126 124] ; [17 68],[106.71641791 143.28358209] ; [36.28358209 48.71641791],1
s6,1,2e-06,22.201085,[153  94] ; [28 58],[134.25525526 112.74474474] ; [46.74474474 39.25525526],1
r4,1,7e-06,20.100478,[211  41] ; [52 34],[196.08284024  55.91715976] ; [66.91715976 19.08284024],1
p6,1,2.4e-05,17.875113,[ 87 165] ; [ 9 76],[ 71.78635015 180.21364985] ; [24.21364985 60.78635015],1
s7,1,8.7e-05,15.392128,[106 136] ; [16 66],[ 91.12345679 150.87654321] ; [30.87654321 51.12345679],1
n6,1,0.000117,14.833559,[205  46] ; [52 33],[191.98511905  59.01488095] ; [65.01488095 19.98511905],1
s2,1,0.000141,14.484812,[117 134] ; [20 66],[102.03857567 148.96142433] ; [34.96142433 51.03857567],1
s3,1,0.000273,13.244715,[140 111] ; [28 57],[125.5 125.5] ; [42.5 42.5],1
d3,1,0.000769,11.315434,[170  80] ; [41 45],[156.99404762  93.00595238] ; [54.00595238 31.99404762],1
b1,1,0.001194,10.498887,[ 96 156] ; [50 36],[108.85207101 143.14792899] ; [37.14792899 48.85207101],0
s8,1,0.003,8.807469,[ 83 168] ; [14 72],[ 72.2462908 178.7537092] ; [24.7537092 61.2462908],0
r1,1,0.003589,8.480913,[180  71] ; [47 39],[169.07121662  81.92878338] ; [57.92878338 28.07121662],0
p3,1,0.007012,7.26981,[102 149] ; [21 65],[ 91.61127596 159.38872404] ; [31.38872404 54.61127596],0
r2,1,0.010561,6.5378,[222  26] ; [66 18],[215.13253012  32.86746988] ; [72.86746988 11.13253012],0
a1,1,0.011182,6.436099,[  7 245] ; [ 8 78],[ 11.18343195 240.81656805] ; [ 3.81656805 82.18343195],0
s1,1,0.011478,6.389711,[  7 244] ; [ 8 78],[ 11.17210682 239.82789318] ; [ 3.82789318 82.17210682],0
a7,1,0.021116,5.317212,[177  74] ; [49 37],[168.3264095  82.6735905] ; [57.6735905 28.3264095],0
d5,1,0.031899,4.60391,[193  58] ; [56 30],[185.45697329  65.54302671] ; [63.54302671 22.45697329],0
s5,1,0.053497,3.72833,[ 67 177] ; [14 69],[ 60.44036697 183.55963303] ; [20.55963303 62.44036697],0
a6,1,0.081825,3.028265,[167  85] ; [48 38],[160.29585799  91.70414201] ; [54.70414201 31.29585799],0
a3,1,0.127779,2.319285,[157  95] ; [45 40],[151.0504451 100.9495549] ; [50.9495549 34.0504451],0
n3,1,0.154989,2.022453,[54 24] ; [20 16],[50.63157895 27.36842105] ; [23.36842105 12.63157895],0
n4,1,0.169721,1.885403,[170  82] ; [51 35],[164.76923077  87.23076923] ; [56.23076923 29.76923077],0
a5,1,0.183188,1.771568,[161  91] ; [48 38],[155.82248521  96.17751479] ; [53.17751479 32.82248521],0
