Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.389098,[22 39] ; [89 14],[41.28658537 19.71341463] ; [69.71341463 33.28658537],1
r2,1,7.3e-05,15.720934,[42 18] ; [96  7],[50.79754601  9.20245399] ; [87.20245399 15.79754601],1
r3,1,8.9e-05,15.360768,[39 22] ; [92 11],[48.72560976 12.27439024] ; [82.27439024 20.72560976],1
v4,1,0.000267,13.289434,[40 21] ; [90 11],[48.95061728 12.04938272] ; [81.04938272 19.95061728],1
v1,1,0.002998,8.808562,[17 42] ; [53 47],[25.97484277 33.02515723] ; [44.02515723 55.97484277],0
s6,1,0.006033,7.540518,[23 38] ; [60 40],[31.44720497 29.55279503] ; [51.55279503 48.44720497],0
a5,1,0.019979,5.413706,[29 32] ; [68 35],[36.07926829 24.92073171] ; [60.92073171 42.07926829],0
u3,1,0.020093,5.403809,[ 6 19] ; [16 13],[10.18518519 14.81481481] ; [11.81481481 17.18518519],0
d5,1,0.021074,5.320689,[33 28] ; [74 29],[39.79878049 21.20121951] ; [67.20121951 35.79878049],0
p10,1,0.028004,4.827819,[28 32] ; [65 36],[34.65838509 25.34161491] ; [58.34161491 42.65838509],0
v3,1,0.034937,4.44824,[11 48] ; [33 63],[16.7483871 42.2516129] ; [27.2516129 68.7483871],0
p11,1,0.035519,4.420038,[34 27] ; [74 29],[40.17073171 20.82926829] ; [67.82926829 35.17073171],0
s8,1,0.044993,4.018912,[13 48] ; [37 65],[18.71165644 42.28834356] ; [31.28834356 70.71165644],0
s5,1,0.059144,3.561226,[11 47] ; [32 65],[16.09032258 41.90967742] ; [26.90967742 70.09032258],0
p1,1,0.060311,3.528819,[ 7 54] ; [ 4 99],[ 4.09146341 56.90853659] ; [ 6.90853659 96.09146341],0
s1,1,0.060493,3.523804,[ 1 60] ; [ 9 91],[ 3.78881988 57.21118012] ; [ 6.21118012 93.78881988],0
s3,1,0.066952,3.356212,[24 36] ; [56 46],[29.62962963 30.37037037] ; [50.37037037 51.62962963],0
n6,1,0.080241,3.060015,[38 23] ; [76 25],[42.92592593 18.07407407] ; [71.07407407 29.92592593],0
s7,1,0.092212,2.835336,[18 39] ; [44 53],[22.94805195 34.05194805] ; [39.05194805 57.94805195],0
p12,1,0.093315,2.816236,[ 1 60] ; [ 8 94],[ 3.36809816 57.63190184] ; [ 5.63190184 96.36809816],0
d4,1,0.099421,2.71481,[36 25] ; [73 29],[40.79141104 20.20858896] ; [68.20858896 33.79141104],0
u2,1,0.102122,2.672083,[ 7 18] ; [14 14],[ 9.90566038 15.09433962] ; [11.09433962 16.90566038],0
a3,1,0.119481,2.424112,[36 24] ; [74 29],[40.49079755 19.50920245] ; [69.50920245 33.49079755],0
n4,1,0.171836,1.866856,[38 23] ; [74 28],[41.91411043 19.08588957] ; [70.08588957 31.91411043],0
a8,1,0.188586,1.728628,[ 3 55] ; [11 85],[ 5.27272727 52.72727273] ; [ 8.72727273 87.27272727],0
a1,1,0.195488,1.675765,[ 7 54] ; [ 6 97],[ 4.83536585 56.16463415] ; [ 8.16463415 94.83536585],0
s2,1,0.203663,1.615912,[21 40] ; [45 56],[24.85185185 36.14814815] ; [41.14814815 59.85185185],0
v2,1,0.221801,1.492678,[18 40] ; [40 58],[21.56410256 36.43589744] ; [36.43589744 61.56410256],0
n3,1,0.222805,1.486213,[19 13] ; [25  9],[21.33333333 10.66666667] ; [22.66666667 11.33333333],0
d2,1,0.277247,1.180533,[31 28] ; [45 58],[27.67901235 31.32098765] ; [48.32098765 54.67901235],0
p7,1,0.280862,1.162914,[21 40] ; [43 57],[24.2484472 36.7515528] ; [39.7515528 60.2484472],0
b1,1,0.294412,1.099337,[33 28] ; [47 56],[29.75609756 31.24390244] ; [50.24390244 52.75609756],0
