Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,5.3e-05,16.344716,[16 87] ; [27 34],[27.00609756 75.99390244] ; [15.99390244 45.00609756],1
s8,1,0.000225,13.610566,[ 9 96] ; [19 43],[17.60479042 87.39520958] ; [10.39520958 51.60479042],1
v1,1,0.000235,13.527335,[28 76] ; [33 26],[38.9202454 65.0797546] ; [22.0797546 36.9202454],1
p3,1,0.001782,9.761963,[26 79] ; [30 32],[35.20958084 69.79041916] ; [20.79041916 41.20958084],0
s7,1,0.003586,8.48258,[12 89] ; [18 41],[18.9375 82.0625] ; [11.0625 47.9375],0
u3,1,0.004142,8.220606,[22 40] ; [23 12],[28.7628866 33.2371134] ; [16.2371134 18.7628866],0
p5,1,0.009456,6.734701,[  2 103] ; [ 7 55],[ 5.65868263 99.34131737] ; [ 3.34131737 58.65868263],0
n5,1,0.011406,6.400909,[53 51] ; [44 18],[60.77108434 43.22891566] ; [36.22891566 25.77108434],0
r4,1,0.011416,6.399461,[67 38] ; [51 11],[74.19161677 30.80838323] ; [43.80838323 18.19161677],0
p9,1,0.016816,5.715481,[61 42] ; [48 14],[68.04242424 34.95757576] ; [40.95757576 21.04242424],0
p10,1,0.029177,4.757123,[53 50] ; [42 19],[59.66463415 43.33536585] ; [35.33536585 25.66463415],0
p4,1,0.036311,4.382433,[33 70] ; [30 32],[39.32727273 63.67272727] ; [23.67272727 38.32727273],0
p12,1,0.043937,4.058976,[  1 104] ; [ 4 58],[  3.14371257 101.85628743] ; [ 1.85628743 60.14371257],0
u2,1,0.047334,3.933475,[27 35] ; [22 12],[31.64583333 30.35416667] ; [17.35416667 16.64583333],0
a7,1,0.048828,3.881263,[56 48] ; [43 19],[62.02409639 41.97590361] ; [36.97590361 25.02409639],0
p11,1,0.049479,3.859024,[64 41] ; [47 15],[69.79041916 35.20958084] ; [41.20958084 20.79041916],0
v4,1,0.051681,3.786073,[84 20] ; [57  5],[88.3373494 15.6626506] ; [52.6626506  9.3373494],0
r1,1,0.058842,3.569736,[53 52] ; [40 21],[58.8253012 46.1746988] ; [34.1746988 26.8253012],0
v2,1,0.059851,3.541509,[36 63] ; [30 28],[41.61783439 57.38216561] ; [24.38216561 33.61783439],0
p1,1,0.067083,3.35299,[ 9 96] ; [ 1 61],[ 6.28742515 98.71257485] ; [ 3.71257485 58.28742515],0
s5,1,0.067351,3.346432,[10 92] ; [12 48],[13.85185185 88.14814815] ; [ 8.14814815 51.85185185],0
n4,1,0.067703,3.337844,[56 49] ; [42 20],[61.61676647 43.38323353] ; [36.38323353 25.61676647],0
p7,1,0.069397,3.297236,[44 59] ; [35 26],[49.61585366 53.38414634] ; [29.38414634 31.61585366],0
a6,1,0.081181,3.041098,[48 57] ; [37 25],[53.44311377 51.55688623] ; [31.55688623 30.44311377],0
n6,1,0.088015,2.910309,[70 35] ; [49 13],[74.82035928 30.17964072] ; [44.17964072 17.82035928],0
r3,1,0.105453,2.621071,[82 22] ; [55  7],[85.8313253 18.1686747] ; [51.1686747 10.8313253],0
r2,1,0.114855,2.486112,[82 22] ; [54  7],[85.72121212 18.27878788] ; [50.27878788 10.72121212],0
p6,1,0.126608,2.333605,[22 81] ; [19 40],[26.06790123 76.93209877] ; [14.93209877 44.06790123],0
d2,1,0.140904,2.168054,[27 77] ; [10 52],[23.18072289 80.81927711] ; [13.81927711 48.18072289],0
v3,1,0.140939,2.167681,[26 77] ; [22 39],[30.14634146 72.85365854] ; [17.85365854 43.14634146],0
a8,1,0.142899,2.146456,[ 8 90] ; [ 9 48],[10.7483871 87.2516129] ; [ 6.2516129 50.7483871],0
d1,1,0.143745,2.137403,[33 72] ; [13 49],[28.92215569 76.07784431] ; [17.07784431 44.92215569],0
b1,1,0.153509,2.037027,[42 63] ; [18 44],[37.7245509 67.2754491] ; [22.2754491 39.7245509],0
p2,1,0.212776,1.552435,[70 35] ; [47 15],[73.56287425 31.43712575] ; [43.43712575 18.56287425],0
b5,1,0.220972,1.498051,[66 39] ; [33 29],[62.24550898 42.75449102] ; [36.75449102 25.24550898],0
s4,1,0.371091,0.800007,[ 9 96] ; [ 8 54],[10.68862275 94.31137725] ; [ 6.31137725 55.68862275],0
