Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,128.500012,[101  27] ; [ 71 257],[48.28070175 79.71929825] ; [123.71929825 204.28070175],1
s6,1,0.0,55.622356,[96 32] ; [120 211],[60.23529412 67.76470588] ; [155.76470588 175.23529412],1
s8,1,1.2e-05,19.089872,[40 89] ; [ 45 289],[ 23.6825054 105.3174946] ; [ 61.3174946 272.6825054],1
s5,1,2.5e-05,17.79544,[39 87] ; [ 45 282],[ 23.36423841 102.63576159] ; [ 60.63576159 266.36423841],1
p10,1,0.002027,9.524871,[103  26] ; [214 115],[89.2860262 39.7139738] ; [227.7139738 101.2860262],0
p12,1,0.003015,8.798322,[ 11 118] ; [  8 324],[  5.31670282 123.68329718] ; [ 13.68329718 318.31670282],0
s4,1,0.005337,7.761427,[ 25 100] ; [ 34 299],[ 16.10262009 108.89737991] ; [ 42.89737991 290.10262009],0
d4,1,0.00784,7.069566,[110  19] ; [246  88],[99.18790497 29.81209503] ; [256.81209503  77.18790497],0
p4,1,0.017402,5.65536,[69 60] ; [136 194],[57.61437908 71.38562092] ; [147.38562092 182.61437908],0
r3,1,0.034916,4.449256,[122   7] ; [292  40],[115.84815618  13.15184382] ; [298.15184382  33.84815618],0
r4,1,0.040927,4.179046,[113  16] ; [266  69],[105.36853448  23.63146552] ; [273.63146552  61.36853448],0
p6,1,0.042842,4.101625,[39 88] ; [ 71 257],[30.7032967 96.2967033] ; [ 79.2967033 248.7032967],0
a7,1,0.066462,3.368301,[98 29] ; [228 105],[90.00434783 36.99565217] ; [235.99565217  97.00434783],0
p7,1,0.088339,2.904384,[75 51] ; [166 162],[66.88546256 59.11453744] ; [174.11453744 153.88546256],0
p11,1,0.114783,2.487107,[101  28] ; [238  97],[94.24784483 34.75215517] ; [244.75215517  90.24784483],0
v1,1,0.123723,2.369546,[62 62] ; [138 191],[54.74613687 69.25386313] ; [145.25386313 183.74613687],0
p9,1,0.131964,2.269253,[100  27] ; [237  93],[93.65207877 33.34792123] ; [243.34792123  86.65207877],0
v3,1,0.149786,2.074427,[41 82] ; [ 86 239],[34.86830357 88.13169643] ; [ 92.13169643 232.86830357],0
d3,1,0.152483,2.047231,[87 41] ; [203 131],[80.34632035 47.65367965] ; [209.65367965 124.34632035],0
n2,1,0.155458,2.017862,[24  6] ; [63 32],[20.88  9.12] ; [66.12 28.88],0
v4,1,0.157193,2.001023,[120   9] ; [295  38],[115.87662338  13.12337662] ; [299.12337662  33.87662338],0
u3,1,0.175141,1.838376,[30 23] ; [63 75],[25.80628272 27.19371728] ; [67.19371728 70.80628272],0
u1,1,0.176763,1.824632,[ 17 112] ; [ 30 305],[ 13.06681034 115.93318966] ; [ 33.93318966 301.06681034],0
p3,1,0.189147,1.724248,[53 76] ; [115 218],[46.90909091 82.09090909] ; [121.09090909 211.90909091],0
p1,1,0.193391,1.691592,[  5 123] ; [ 24 310],[  8.03463203 119.96536797] ; [ 20.96536797 313.03463203],0
d1,1,0.231134,1.433868,[70 59] ; [161 174],[64.22198276 64.77801724] ; [166.77801724 168.22198276],0
n4,1,0.232756,1.423943,[80 49] ; [226 107],[85.44155844 43.55844156] ; [220.55844156 112.44155844],0
a4,1,0.315498,1.007519,[44 85] ; [130 202],[48.68980477 80.31019523] ; [125.31019523 206.68980477],0
a5,1,0.329371,0.951369,[86 43] ; [207 128],[81.45905172 47.54094828] ; [211.54094828 123.45905172],0
s1,1,0.381087,0.767192,[  2 125] ; [ 10 319],[  3.34210526 123.65789474] ; [  8.65789474 320.34210526],0
r2,1,0.406666,0.688527,[118  10] ; [294  34],[115.64912281  12.35087719] ; [296.35087719  31.64912281],0
p2,1,0.455659,0.556537,[100  29] ; [247  86],[96.88961039 32.11038961] ; [250.11038961  82.88961039],0
b3,1,0.502189,0.450307,[18 45] ; [ 60 121],[20.13934426 42.86065574] ; [ 57.86065574 123.13934426],0
b2,1,0.502189,0.450307,[18 45] ; [ 60 121],[20.13934426 42.86065574] ; [ 57.86065574 123.13934426],0
n1,1,0.516802,0.420271,[ 8 22] ; [31 63],[ 9.43548387 20.56451613] ; [29.56451613 64.43548387],0
r1,1,0.529994,0.394404,[94 34] ; [234  98],[91.26956522 36.73043478] ; [236.73043478  95.26956522],0
b1,1,0.545329,0.365753,[45 84] ; [127 208],[47.81896552 81.18103448] ; [124.18103448 210.81896552],0
b5,1,0.55613,0.346449,[82 47] ; [203 132],[79.23491379 49.76508621] ; [205.76508621 129.23491379],0
a2,1,0.60044,0.274333,[ 23 106] ; [ 53 282],[ 21.12931034 107.87068966] ; [ 54.87068966 280.12931034],0
u2,1,0.616699,0.250535,[27 27] ; [63 74],[25.44502618 28.55497382] ; [64.55497382 72.44502618],0
d5,1,0.619771,0.24619,[98 30] ; [249  86],[95.93088553 32.06911447] ; [251.06911447  83.93088553],0
a6,1,0.630262,0.231706,[87 42] ; [218 117],[84.79525862 44.20474138] ; [220.20474138 114.79525862],0
d2,1,0.640342,0.218295,[49 79] ; [135 197],[51.2 76.8] ; [132.8 199.2],0
v2,1,0.648525,0.207765,[60 59] ; [154 167],[57.87727273 61.12272727] ; [156.12272727 164.87727273],0
n3,1,0.733897,0.115564,[21 10] ; [66 27],[21.75  9.25] ; [65.25 27.75],0
a3,1,0.743581,0.107005,[74 55] ; [196 136],[75.55314534 53.44685466] ; [194.44685466 137.55314534],0
n6,1,0.75187,0.099967,[98 30] ; [251  83],[96.69264069 31.30735931] ; [252.30735931  81.69264069],0
b4,1,0.758999,0.094123,[75 54] ; [200 135],[76.45474138 52.54525862] ; [198.54525862 136.45474138],0
a1,1,0.774958,0.081737,[  5 124] ; [ 15 320],[  5.56034483 123.43965517] ; [ 14.43965517 320.56034483],0
p8,1,0.871966,0.025973,[55 74] ; [143 186],[55.76855895 73.23144105] ; [142.23144105 186.76855895],0
u4,1,0.900038,0.015779,[  1 128] ; [  3 332],[  1.11206897 127.88793103] ; [  2.88793103 332.11206897],0
a8,1,0.90459,0.014368,[ 13 111] ; [ 31 276],[ 12.65893271 111.34106729] ; [ 31.34106729 275.65893271],0
n5,1,0.908418,0.013233,[84 45] ; [213 117],[83.47058824 45.52941176] ; [213.52941176 116.47058824],0
