Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,25.015285,[54 24] ; [ 9 33],[40.95 37.05] ; [22.05 19.95],1
p1,1,0.260525,1.265964,[ 9 69] ; [ 8 34],[11.05 66.95] ; [ 5.95 36.05],0
a2,1,0.276637,1.183535,[20 59] ; [ 7 35],[17.62809917 61.37190083] ; [ 9.37190083 32.62809917],0
v1,1,0.310341,1.029224,[41 37] ; [18 24],[38.35 39.65] ; [20.65 21.35],0
v3,1,0.31059,1.028166,[13 65] ; [10 31],[15.07563025 62.92436975] ; [ 7.92436975 33.07563025],0
r2,1,0.347213,0.883617,[75  4] ; [38  4],[73.7768595  5.2231405] ; [39.2231405  2.7768595],0
n1,1,0.392147,0.732274,[12  9] ; [5 7],[10.81818182 10.18181818] ; [6.18181818 5.81818182],0
u1,1,0.402474,0.700922,[14 65] ; [ 5 37],[12.40495868 66.59504132] ; [ 6.59504132 35.40495868],0
u2,1,0.463193,0.538169,[10 11] ; [9 6],[11.08333333  9.91666667] ; [7.91666667 7.08333333],0
d2,1,0.485428,0.486645,[38 41] ; [23 19],[39.82644628 39.17355372] ; [21.17355372 20.82644628],0
n6,1,0.545818,0.364863,[69 10] ; [35  7],[67.90082645 11.09917355] ; [36.09917355  5.90082645],0
a1,1,0.550486,0.356448,[ 6 73] ; [ 2 40],[ 5.2231405 73.7768595] ; [ 2.7768595 39.2231405],0
p12,1,0.572904,0.317847,[ 8 70] ; [ 3 39],[ 7.15 70.85] ; [ 3.85 38.15],0
n3,1,0.61438,0.253846,[14  6] ; [8 5],[13.33333333  6.66666667] ; [8.66666667 4.33333333],0
d1,1,0.615817,0.251791,[47 32] ; [23 19],[45.70247934 33.29752066] ; [24.29752066 17.70247934],0
a4,1,0.653986,0.200911,[41 38] ; [20 22],[39.82644628 39.17355372] ; [21.17355372 20.82644628],0
s2,1,0.684743,0.164835,[53 25] ; [27 15],[52. 26.] ; [28. 14.],0
d3,1,0.738957,0.111045,[55 24] ; [28 14],[54.19008264 24.80991736] ; [28.80991736 13.19008264],0
p5,1,0.752703,0.099273,[15 64] ; [ 7 35],[14.36363636 64.63636364] ; [ 7.63636364 34.36363636],0
s4,1,0.75528,0.097148,[25 53] ; [12 29],[24.25210084 53.74789916] ; [12.74789916 28.25210084],0
b1,1,0.775081,0.081644,[36 43] ; [18 24],[35.25619835 43.74380165] ; [18.74380165 23.25619835],0
u3,1,0.863887,0.029388,[12  9] ; [9 6],[12.25  8.75] ; [8.75 6.25],0
d4,1,0.872251,0.025856,[66 12] ; [36  6],[66.3 11.7] ; [35.7  6.3],0
a7,1,0.902069,0.015141,[48 31] ; [26 16],[48.31404959 30.68595041] ; [25.68595041 16.31404959],0
