Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000381,12.621832,[28  8] ; [14 24],[20.43243243 15.56756757] ; [21.56756757 16.43243243],1
p1,1,0.004163,8.211215,[ 9 26] ; [ 1 37],[ 4.79452055 30.20547945] ; [ 5.20547945 32.79452055],0
p7,1,0.013375,6.118881,[27  8] ; [17 18],[22. 13.] ; [22. 13.],0
p6,1,0.031675,4.615984,[16 20] ; [ 8 30],[11.67567568 24.32432432] ; [12.32432432 25.67567568],0
d1,1,0.035705,4.411156,[23 13] ; [15 23],[18.48648649 17.51351351] ; [19.51351351 18.48648649],0
a5,1,0.045733,3.991415,[27  9] ; [20 18],[22.86486486 13.13513514] ; [24.13513514 13.86486486],0
p2,1,0.056441,3.639,[32  4] ; [27 11],[28.7027027  7.2972973] ; [30.2972973  7.7027027],0
p5,1,0.155037,2.021975,[ 4 32] ; [ 1 36],[ 2.46575342 33.53424658] ; [ 2.53424658 34.46575342],0
n1,1,0.173568,1.851852,[2 7] ; [8 8],[3.6 5.4] ; [6.4 9.6],0
r2,1,0.184409,1.761726,[35  1] ; [34  4],[33.56756757  2.43243243] ; [35.43243243  2.56756757],0
p9,1,0.204463,1.610203,[32  3] ; [30  7],[30.13888889  4.86111111] ; [31.86111111  5.13888889],0
b4,1,0.219034,1.510686,[24 12] ; [20 18],[21.40540541 14.59459459] ; [22.59459459 15.40540541],0
s6,1,0.225748,1.467451,[32  4] ; [29  8],[30.08219178  5.91780822] ; [30.91780822  6.08219178],0
u3,1,0.250478,1.320635,[8 4] ; [12  2],[9.23076923 2.76923077] ; [10.76923077  3.23076923],0
p12,1,0.290577,1.116946,[ 3 33] ; [ 1 36],[ 1.97260274 34.02739726] ; [ 2.02739726 34.97260274],0
a7,1,0.340931,0.906926,[29  7] ; [27 11],[27.24324324  8.75675676] ; [28.75675676  9.24324324],0
d5,1,0.364999,0.820619,[28  8] ; [26 12],[26.27027027  9.72972973] ; [27.72972973 10.27027027],0
