Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.003117,8.737891,[6 3] ; [ 8 35],[2.42307692 6.57692308] ; [11.57692308 31.42307692],0
a7,1,0.015371,5.873386,[7 2] ; [15 29],[3.73584906 5.26415094] ; [18.26415094 25.73584906],0
a8,1,0.040238,4.207825,[3 5] ; [ 4 37],[1.14285714 6.85714286] ; [ 5.85714286 35.14285714],0
p11,1,0.077163,3.123658,[7 2] ; [20 24],[4.58490566 4.41509434] ; [22.41509434 21.58490566],0
s4,1,0.093448,2.813952,[3 6] ; [ 5 39],[1.35849057 7.64150943] ; [ 6.64150943 37.35849057],0
a6,1,0.122122,2.389888,[6 3] ; [17 27],[3.90566038 5.09433962] ; [19.09433962 24.90566038],0
s2,1,0.133287,2.253796,[5 4] ; [13 31],[3.05660377 5.94339623] ; [14.94339623 29.05660377],0
r3,1,0.139189,2.186902,[8 1] ; [28 16],[6.11320755 2.88679245] ; [29.88679245 14.11320755],0
s8,1,0.151583,2.056244,[3 6] ; [ 6 38],[1.52830189 7.47169811] ; [ 7.47169811 36.52830189],0
u2,1,0.222994,1.485,[4 1] ; [11 11],[2.77777778 2.22222222] ; [12.22222222  9.77777778],0
p3,1,0.238042,1.392154,[4 5] ; [11 33],[2.54716981 6.45283019] ; [12.45283019 31.54716981],0
p4,1,0.256018,1.290165,[4 5] ; [11 32],[2.59615385 6.40384615] ; [12.40384615 30.59615385],0
p7,1,0.306934,1.043823,[5 3] ; [18 24],[3.68 4.32] ; [19.32 22.68],0
v3,1,0.348787,0.877864,[1 8] ; [11 32],[2.07692308 6.92307692] ; [ 9.92307692 33.07692308],0
n4,1,0.361448,0.832857,[3 6] ; [22 22],[4.24528302 4.75471698] ; [20.75471698 23.24528302],0
d2,1,0.364337,0.822888,[1 8] ; [11 33],[2.03773585 6.96226415] ; [ 9.96226415 34.03773585],0
v1,1,0.414373,0.666218,[2 7] ; [16 28],[3.05660377 5.94339623] ; [14.94339623 29.05660377],0
p2,1,0.42928,0.624771,[6 3] ; [23 21],[4.9245283 4.0754717] ; [24.0754717 19.9245283],0
b3,1,0.45067,0.568966,[2 2] ; [ 9 20],[1.33333333 2.66666667] ; [ 9.66666667 19.33333333],0
b2,1,0.45067,0.568966,[2 2] ; [ 9 20],[1.33333333 2.66666667] ; [ 9.66666667 19.33333333],0
d4,1,0.533825,0.387105,[5 4] ; [19 24],[4.15384615 4.84615385] ; [19.84615385 23.15384615],0
p9,1,0.548992,0.359126,[6 3] ; [24 19],[5.19230769 3.80769231] ; [24.80769231 18.19230769],0
n5,1,0.621438,0.243851,[4 5] ; [23 20],[4.67307692 4.32692308] ; [22.32692308 20.67307692],0
d3,1,0.648614,0.207652,[4 5] ; [16 28],[3.39622642 5.60377358] ; [16.60377358 27.39622642],0
n1,1,0.650041,0.205848,[1 2] ; [ 9 10],[1.36363636 1.63636364] ; [ 8.63636364 10.36363636],0
s1,1,0.656874,0.197343,[1 8] ; [ 3 41],[0.67924528 8.32075472] ; [ 3.32075472 40.67924528],0
a5,1,0.67202,0.179248,[3 6] ; [18 26],[3.56603774 5.43396226] ; [17.43396226 26.56603774],0
u3,1,0.686239,0.163187,[2 3] ; [11 11],[2.40740741 2.59259259] ; [10.59259259 11.40740741],0
a4,1,0.713052,0.135247,[3 6] ; [12 32],[2.54716981 6.45283019] ; [12.45283019 31.54716981],0
a3,1,0.713947,0.134367,[4 5] ; [22 21],[4.5 4.5] ; [21.5 21.5],0
r2,1,0.743855,0.106767,[6 3] ; [31 12],[6.40384615 2.59615385] ; [30.59615385 12.40384615],0
s6,1,0.764905,0.089428,[3 6] ; [17 27],[3.39622642 5.60377358] ; [16.60377358 27.39622642],0
n2,1,0.799782,0.064327,[2 1] ; [14  5],[2.18181818 0.81818182] ; [13.81818182  5.18181818],0
n3,1,0.843669,0.038889,[2 1] ; [13  5],[2.14285714 0.85714286] ; [12.85714286  5.14285714],0
p1,1,0.850157,0.03569,[1 8] ; [ 4 40],[0.8490566 8.1509434] ; [ 4.1509434 39.8490566],0
b1,1,0.857344,0.032312,[5 4] ; [23 21],[4.75471698 4.24528302] ; [23.24528302 20.75471698],0
r1,1,0.857344,0.032312,[5 4] ; [23 21],[4.75471698 4.24528302] ; [23.24528302 20.75471698],0
b4,1,0.857344,0.032312,[4 5] ; [21 23],[4.24528302 4.75471698] ; [20.75471698 23.24528302],0
r4,1,0.857344,0.032312,[5 4] ; [23 21],[4.75471698 4.24528302] ; [23.24528302 20.75471698],0
p10,1,0.909933,0.012797,[4 5] ; [20 23],[4.15384615 4.84615385] ; [19.84615385 23.15384615],0
s3,1,0.944483,0.004849,[5 4] ; [25 19],[5.09433962 3.90566038] ; [24.90566038 19.09433962],0
s7,1,0.985603,0.000326,[2 7] ; [ 9 31],[2.02040816 6.97959184] ; [ 8.97959184 31.02040816],0
v2,1,0.985821,0.000316,[2 7] ; [ 9 32],[1.98 7.02] ; [ 9.02 31.98],0
v4,1,1.0,0.0,[6 3] ; [28 14],[6. 3.] ; [28. 14.],0
