Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,42.987961,[12 47] ; [43  9],[29.23423423 29.76576577] ; [25.76576577 26.23423423],1
p11,1,0.000102,15.100261,[17 44] ; [34 19],[27.28947368 33.71052632] ; [23.71052632 29.28947368],1
p2,1,0.000118,14.83139,[22 39] ; [37 14],[32.13392857 28.86607143] ; [26.86607143 24.13392857],1
r2,1,0.015309,5.880554,[28 30] ; [35 14],[34.14953271 23.85046729] ; [28.85046729 20.14953271],0
p5,1,0.015639,5.842998,[ 1 59] ; [ 7 45],[ 4.28571429 55.71428571] ; [ 3.71428571 48.28571429],0
n6,1,0.017609,5.634652,[26 33] ; [34 17],[32.18181818 26.81818182] ; [27.81818182 23.18181818],0
v4,1,0.021795,5.262115,[29 31] ; [35 15],[34.90909091 25.09090909] ; [29.09090909 20.90909091],0
r3,1,0.026515,4.922087,[24 35] ; [31 19],[29.7706422 29.2293578] ; [25.2293578 24.7706422],0
p7,1,0.042649,4.109251,[16 44] ; [23 28],[21.08108108 38.91891892] ; [17.91891892 33.08108108],0
p8,1,0.047988,3.910396,[10 50] ; [17 35],[14.46428571 45.53571429] ; [12.53571429 39.46428571],0
s2,1,0.070352,3.274782,[10 51] ; [16 36],[14.03539823 46.96460177] ; [11.96460177 40.03539823],0
p4,1,0.113366,2.506663,[14 47] ; [19 33],[17.81415929 43.18584071] ; [15.18584071 36.81415929],0
s1,1,0.121974,2.391789,[ 7 53] ; [ 2 51],[ 4.77876106 55.22123894] ; [ 4.22123894 48.77876106],0
p3,1,0.124902,2.354747,[11 49] ; [16 36],[14.46428571 45.53571429] ; [12.53571429 39.46428571],0
a7,1,0.127405,2.323837,[26 33] ; [31 22],[30.02678571 28.97321429] ; [26.97321429 26.02678571],0
b4,1,0.151551,2.056574,[31 30] ; [34 19],[34.78070175 26.21929825] ; [30.21929825 22.78070175],0
s7,1,0.157786,1.995315,[ 8 47] ; [13 38],[10.89622642 44.10377358] ; [10.10377358 40.89622642],0
p6,1,0.175003,1.839559,[ 6 53] ; [10 42],[ 8.5045045 50.4954955] ; [ 7.4954955 44.5045045],0
n2,1,0.199856,1.643426,[15 19] ; [13  8],[17.30909091 16.69090909] ; [10.69090909 10.30909091],0
u3,1,0.207712,1.587302,[ 7 23] ; [ 8 12],[ 9. 21.] ; [ 6. 14.],0
