Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,43.441491,[56  6] ; [28 51],[36.93617021 25.06382979] ; [47.06382979 31.93617021],1
d5,1,0.0,35.183461,[59  3] ; [39 41],[42.78873239 19.21126761] ; [55.21126761 24.78873239],1
d2,1,0.0,27.626877,[39 23] ; [16 65],[23.84615385 38.15384615] ; [31.15384615 49.84615385],1
a2,1,7.6e-05,15.661091,[18 44] ; [ 4 77],[ 9.53846154 52.46153846] ; [12.46153846 68.53846154],1
a4,1,0.00026,13.340715,[32 30] ; [18 63],[21.67832168 40.32167832] ; [28.32167832 52.67832168],1
a5,1,0.000324,12.925229,[41 21] ; [29 52],[30.34965035 31.65034965] ; [39.65034965 41.34965035],1
u1,1,0.000759,11.337917,[12 50] ; [ 2 79],[ 6.06993007 55.93006993] ; [ 7.93006993 73.06993007],1
a7,1,0.001081,10.683336,[49 13] ; [42 38],[39.73239437 22.26760563] ; [51.26760563 28.73239437],0
a6,1,0.001336,10.291861,[47 15] ; [40 41],[37.72027972 24.27972028] ; [49.27972028 31.72027972],0
s6,1,0.005589,7.678171,[38 23] ; [31 49],[29.85106383 31.14893617] ; [39.14893617 40.85106383],0
n2,1,0.00657,7.386961,[16 17] ; [28  7],[21.35294118 11.64705882] ; [22.64705882 12.35294118],0
b3,1,0.045269,4.008586,[12 19] ; [ 7 33],[ 8.29577465 22.70422535] ; [10.70422535 29.29577465],0
b2,1,0.045269,4.008586,[12 19] ; [ 7 33],[ 8.29577465 22.70422535] ; [10.70422535 29.29577465],0
p7,1,0.054941,3.683869,[18 44] ; [35 43],[23.47142857 38.52857143] ; [29.52857143 48.47142857],0
n5,1,0.058546,3.578112,[15 47] ; [31 48],[20.22695035 41.77304965] ; [25.77304965 53.22695035],0
a8,1,0.07126,3.253748,[ 1 59] ; [ 7 72],[ 3.45323741 56.54676259] ; [ 4.54676259 74.45323741],0
r1,1,0.082837,3.008344,[44 17] ; [47 34],[39.0915493 21.9084507] ; [51.9084507 29.0915493],0
v2,1,0.084202,2.981861,[28 27] ; [28 50],[23.15789474 31.84210526] ; [32.84210526 45.15789474],0
n1,1,0.086287,2.942308,[11 23] ; [ 5 29],[ 8. 26.] ; [ 8. 26.],0
u2,1,0.089187,2.888981,[13  6] ; [15 19],[10.03773585  8.96226415] ; [17.96226415 16.03773585],0
u3,1,0.10909,2.567358,[15  4] ; [20 15],[12.31481481  6.68518519] ; [22.68518519 12.31481481],0
a3,1,0.110616,2.545405,[43 19] ; [45 35],[38.42253521 23.57746479] ; [49.57746479 30.42253521],0
r3,1,0.115896,2.471919,[58  4] ; [69 12],[55.06293706  6.93706294] ; [71.93706294  9.06293706],0
s3,1,0.116663,2.461559,[33 29] ; [32 48],[28.38028169 33.61971831] ; [36.61971831 43.38028169],0
s2,1,0.118486,2.437226,[29 32] ; [28 53],[24.48591549 36.51408451] ; [32.51408451 48.48591549],0
