Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00187,9.673269,[12  1] ; [3 7],[8.47826087 4.52173913] ; [6.52173913 3.47826087],0
s6,1,0.004503,8.069053,[9 4] ; [1 9],[5.65217391 7.34782609] ; [4.34782609 5.65217391],0
p2,1,0.007802,7.078327,[11  2] ; [3 7],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
s8,1,0.019126,5.489977,[9 4] ; [2 8],[6.2173913 6.7826087] ; [4.7826087 5.2173913],0
s7,1,0.019547,5.451923,[10  3] ; [2 6],[7.42857143 5.57142857] ; [4.57142857 3.42857143],0
v4,1,0.025944,4.959744,[11  2] ; [4 6],[8.47826087 4.52173913] ; [6.52173913 3.47826087],0
b5,1,0.025944,4.959744,[11  2] ; [4 6],[8.47826087 4.52173913] ; [6.52173913 3.47826087],0
s5,1,0.044888,4.022857,[6 6] ; [1 9],[3.81818182 8.18181818] ; [3.18181818 6.81818182],0
b1,1,0.046358,3.968521,[5 8] ; [8 2],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
p4,1,0.046358,3.968521,[8 5] ; [2 8],[5.65217391 7.34782609] ; [4.34782609 5.65217391],0
p6,1,0.123324,2.374585,[5 8] ; [1 9],[3.39130435 9.60869565] ; [2.60869565 7.39130435],0
a6,1,0.160958,1.965207,[9 4] ; [4 6],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
n5,1,0.161749,1.957794,[12  1] ; [7 3],[10.73913043  2.26086957] ; [8.26086957 1.73913043],0
n2,1,0.252244,1.310833,[7 1] ; [3 2],[6.15384615 1.84615385] ; [3.84615385 1.15384615],0
p11,1,0.252781,1.30787,[7 6] ; [3 7],[5.65217391 7.34782609] ; [4.34782609 5.65217391],0
a4,1,0.305319,1.050816,[5 8] ; [6 4],[6.2173913 6.7826087] ; [4.7826087 5.2173913],0
p10,1,0.305319,1.050816,[8 5] ; [4 6],[6.7826087 6.2173913] ; [5.2173913 4.7826087],0
d4,1,0.340144,0.90989,[8 5] ; [8 2],[9.04347826 3.95652174] ; [6.95652174 3.04347826],0
b3,1,0.342104,0.902531,[5 8] ; [1 5],[4.10526316 8.89473684] ; [1.89473684 4.10526316],0
b2,1,0.342104,0.902531,[5 8] ; [1 5],[4.10526316 8.89473684] ; [1.89473684 4.10526316],0
p9,1,0.348861,0.877595,[9 4] ; [5 5],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
b4,1,0.348861,0.877595,[9 4] ; [5 5],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
a1,1,0.384938,0.754872,[ 1 12] ; [2 8],[ 1.69565217 11.30434783] ; [1.30434783 8.69565217],0
v3,1,0.412086,0.672773,[ 3 10] ; [1 9],[ 2.26086957 10.73913043] ; [1.73913043 8.26086957],0
p1,1,0.412086,0.672773,[ 3 10] ; [1 9],[ 2.26086957 10.73913043] ; [1.73913043 8.26086957],0
u3,1,0.414216,0.666667,[1 2] ; [2 1],[1.5 1.5] ; [1.5 1.5],0
p8,1,0.421374,0.646479,[5 8] ; [2 7],[4.13636364 8.86363636] ; [2.86363636 6.13636364],0
p3,1,0.431333,0.619231,[6 7] ; [3 7],[5.08695652 7.91304348] ; [3.91304348 6.08695652],0
r2,1,0.457438,0.552157,[10  2] ; [7 3],[9.27272727 2.72727273] ; [7.72727273 2.27272727],0
n1,1,0.505985,0.442361,[5 3] ; [4 1],[5.53846154 2.46153846] ; [3.46153846 1.53846154],0
r1,1,0.509903,0.434266,[7 6] ; [4 6],[6.2173913 6.7826087] ; [4.7826087 5.2173913],0
s4,1,0.559847,0.33997,[4 9] ; [2 8],[3.39130435 9.60869565] ; [2.60869565 7.39130435],0
d5,1,0.580013,0.306213,[8 5] ; [5 5],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
a7,1,0.580013,0.306213,[8 5] ; [5 5],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
a2,1,0.70386,0.144487,[ 2 11] ; [1 9],[ 1.69565217 11.30434783] ; [1.30434783 8.69565217],0
a3,1,0.707787,0.140498,[10  3] ; [7 3],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
a5,1,0.707787,0.140498,[10  3] ; [7 3],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
d1,1,0.767896,0.087101,[6 7] ; [4 6],[5.65217391 7.34782609] ; [4.34782609 5.65217391],0
d3,1,0.767896,0.087101,[7 6] ; [6 4],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
s1,1,0.772205,0.083806,[ 2 11] ; [2 8],[ 2.26086957 10.73913043] ; [1.73913043 8.26086957],0
p5,1,0.773976,0.082471,[ 2 11] ; [1 8],[ 1.77272727 11.22727273] ; [1.22727273 7.77272727],0
n3,1,0.928177,0.008125,[5 3] ; [3 2],[4.92307692 3.07692308] ; [3.07692308 1.92307692],0
d2,1,0.940259,0.005617,[8 5] ; [6 4],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
p7,1,0.964854,0.001942,[5 8] ; [3 5],[4.95238095 8.04761905] ; [3.04761905 4.95238095],0
v1,1,0.968296,0.00158,[4 9] ; [3 7],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
u2,1,1.0,0.0,[1 2] ; [1 2],[1. 2.] ; [1. 2.],0
