Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,120.613991,[ 50 247] ; [225 160],[119.75806452 177.24193548] ; [155.24193548 229.75806452],1
v1,1,0.0,53.865297,[119 176] ; [265 122],[166.09970674 128.90029326] ; [217.90029326 169.09970674],1
r1,1,0.000134,14.58106,[227  71] ; [344  50],[245.89306358  52.10693642] ; [325.10693642  68.89306358],1
d1,1,0.000293,13.113927,[157 143] ; [261 135],[180.17241379 119.82758621] ; [237.82758621 158.17241379],1
a5,1,0.000533,11.997952,[204  96] ; [315  81],[223.70689655  76.29310345] ; [295.29310345 100.70689655],1
s4,1,0.000569,11.87496,[ 66 229] ; [ 49 344],[ 49.30959302 245.69040698] ; [ 65.69040698 327.30959302],1
a3,1,0.000677,11.551227,[197 101] ; [307  88],[216.72727273  81.27272727] ; [287.27272727 107.72727273],1
p3,1,0.003996,8.285714,[140 159] ; [229 167],[158.74964029 140.25035971] ; [210.25035971 185.74964029],0
u1,1,0.006465,7.415765,[ 41 259] ; [ 86 310],[ 54.74137931 245.25862069] ; [ 72.25862069 323.74137931],0
d4,1,0.007238,7.21288,[235  64] ; [341  54],[248.16138329  50.83861671] ; [327.83861671  67.16138329],0
a2,1,0.008051,7.022056,[ 58 242] ; [111 285],[ 72.84482759 227.15517241] ; [ 96.15517241 299.84482759],0
s8,1,0.008147,7.00096,[117 182] ; [193 199],[134.13892909 164.86107091] ; [175.86107091 216.13892909],0
d5,1,0.008664,6.890764,[234  64] ; [341  55],[246.90201729  51.09798271] ; [328.09798271  67.90201729],0
d2,1,0.008718,6.879698,[129 171] ; [209 185],[146.10951009 153.89048991] ; [191.89048991 202.10951009],0
n3,1,0.009239,6.77611,[47 25] ; [59 11],[53.74647887 18.25352113] ; [52.25352113 17.74647887],0
r3,1,0.009453,6.735228,[283  16] ; [386   7],[289.06213873   9.93786127] ; [379.93786127  13.06213873],0
d3,1,0.016051,5.797309,[197 101] ; [295 101],[211.26224784  86.73775216] ; [280.73775216 115.26224784],0
p9,1,0.021038,5.323627,[249  48] ; [351  40],[259.01162791  37.98837209] ; [340.98837209  50.01162791],0
a6,1,0.021782,5.263151,[192 108] ; [285 110],[205.89928058  94.10071942] ; [271.10071942 123.89928058],0
s7,1,0.029711,4.72596,[134 154] ; [208 170],[147.89189189 140.10810811] ; [194.10810811 183.89189189],0
a7,1,0.040777,4.185243,[211  88] ; [305  89],[222.63203463  76.36796537] ; [293.36796537 100.63203463],0
p11,1,0.048536,3.891325,[233  67] ; [331  65],[243.10344828  56.89655172] ; [320.89655172  75.10344828],0
b1,1,0.04866,3.887055,[121 179] ; [131 265],[108.62068966 191.37931034] ; [143.37931034 252.62068966],0
r4,1,0.058046,3.592365,[276  24] ; [378  18],[281.89655172  18.10344828] ; [372.10344828  23.89655172],0
n6,1,0.062882,3.459691,[250  50] ; [346  46],[258.38150289  41.61849711] ; [337.61849711  54.38150289],0
p7,1,0.082223,3.020394,[192 103] ; [276 111],[202.4340176  92.5659824] ; [265.5659824 121.4340176],0
p4,1,0.118625,2.435376,[182 118] ; [261 132],[191.77489177 108.22510823] ; [251.22510823 141.77489177],0
b4,1,0.125358,2.349063,[166 134] ; [242 154],[175.86206897 124.13793103] ; [232.13793103 163.86206897],0
n2,1,0.130142,2.290805,[51 22] ; [55 13],[54.87943262 18.12056738] ; [51.12056738 16.87943262],0
p10,1,0.131193,2.278329,[242  56] ; [336  57],[249.26772793  48.73227207] ; [328.73227207  64.26772793],0
p12,1,0.148132,2.091381,[ 17 280] ; [ 34 360],[ 21.92040521 275.07959479] ; [ 29.07959479 364.92040521],0
n4,1,0.14989,2.073366,[227  72] ; [317  77],[234.71284271  64.28715729] ; [309.28715729  84.71284271],0
a1,1,0.180038,1.797312,[  9 291] ; [ 20 376],[ 12.5 287.5] ; [ 16.5 379.5],0
b3,1,0.182035,1.780931,[ 59 115] ; [ 98 145],[ 65.51079137 108.48920863] ; [ 91.48920863 151.51079137],0
b2,1,0.182035,1.780931,[ 59 115] ; [ 98 145],[ 65.51079137 108.48920863] ; [ 91.48920863 151.51079137],0
s1,1,0.185777,1.750796,[ 10 285] ; [  7 382],[  7.33187135 287.66812865] ; [  9.66812865 379.33187135],0
u4,1,0.201458,1.63177,[  3 297] ; [  9 387],[  5.17241379 294.82758621] ; [  6.82758621 389.17241379],0
n5,1,0.220002,1.504359,[222  78] ; [305  86],[228.79884226  71.20115774] ; [298.20115774  92.79884226],0
p8,1,0.268324,1.225296,[165 133] ; [230 156],[172.09064327 125.90935673] ; [222.90935673 163.09064327],0
a4,1,0.281279,1.160899,[127 172] ; [184 211],[133.98991354 165.01008646] ; [177.01008646 217.98991354],0
s2,1,0.33436,0.931937,[149 149] ; [210 181],[155.27140784 142.72859216] ; [203.72859216 187.27140784],0
a8,1,0.337429,0.920177,[ 35 240] ; [ 54 296],[ 39.16 235.84] ; [ 49.84 300.16],0
v4,1,0.394392,0.725358,[293   6] ; [382  12],[291.23376623   7.76623377] ; [383.76623377  10.23376623],0
s5,1,0.471838,0.517668,[101 193] ; [140 238],[105.4375 188.5625] ; [135.5625 242.4375],0
p6,1,0.496719,0.46194,[116 182] ; [161 227],[120.32944606 177.67055394] ; [156.67055394 231.32944606],0
u3,1,0.519201,0.41548,[62 40] ; [50 39],[59.81151832 42.18848168] ; [52.18848168 36.81151832],0
s3,1,0.547016,0.36269,[177 121] ; [221 166],[173.14452555 124.85547445] ; [224.85547445 162.14452555],0
p5,1,0.647819,0.208661,[ 33 267] ; [ 48 348],[ 34.9137931 265.0862069] ; [ 46.0862069 349.9137931],0
p1,1,0.808285,0.058874,[ 28 270] ; [ 35 360],[ 27.09090909 270.90909091] ; [ 35.90909091 359.09090909],0
u2,1,0.83683,0.042415,[56 46] ; [47 41],[55.29473684 46.70526316] ; [47.70526316 40.29473684],0
s6,1,0.895129,0.017376,[199  94] ; [264 122],[199.79234168  93.20765832] ; [263.20765832 122.79234168],0
b5,1,0.897094,0.016727,[181 119] ; [237 159],[180.17241379 119.82758621] ; [237.82758621 158.17241379],0
n1,1,0.936711,0.006305,[28 44] ; [26 42],[27.77142857 44.22857143] ; [26.22857143 41.77142857],0
