Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,249.479785,[315 100] ; [ 37 229],[214.50807636 200.49192364] ; [137.49192364 128.50807636],1
d5,1,0.0,174.136847,[408   7] ; [159 108],[345.02199413  69.97800587] ; [221.97800587  45.02199413],1
d3,1,0.0,169.710492,[364  52] ; [107 159],[287.29618768 128.70381232] ; [183.70381232  82.29618768],1
d4,1,0.0,168.434069,[408   7] ; [161 105],[346.74743025  68.25256975] ; [222.25256975  43.74743025],1
a2,1,0.0,85.221745,[161 257] ; [ 18 249],[109.22919708 308.77080292] ; [ 69.77080292 197.22919708],1
a4,1,0.0,72.268503,[254 163] ; [ 73 192],[199.9398827 217.0601173] ; [127.0601173 137.9398827],1
u1,1,0.0,72.254101,[127 291] ; [ 10 257],[ 83.6 334.4] ; [ 53.4 213.6],1
a5,1,0.0,64.246724,[364  54] ; [161 105],[320.83333333  97.16666667] ; [204.16666667  61.83333333],1
a3,1,0.0,50.045455,[347  69] ; [157 109],[307.42521994 108.57478006] ; [196.57478006  69.42521994],1
s8,1,3e-06,21.661015,[225 189] ; [ 96 170],[195.43235294 218.56764706] ; [125.56764706 140.43235294],1
a6,1,3.2e-05,17.27954,[308 107] ; [157 109],[283.37004405 131.62995595] ; [181.62995595  84.37004405],1
p4,1,3.6e-05,17.074075,[287 127] ; [141 122],[261.73116691 152.26883309] ; [166.26883309  96.73116691],1
r1,1,0.000207,13.766492,[363  53] ; [203  63],[345.24340176  70.75659824] ; [220.75659824  45.24340176],1
s2,1,0.000394,12.559021,[238 176] ; [114 148],[215.5739645 198.4260355] ; [136.4260355 125.5739645],1
r2,1,0.000803,11.234716,[402  10] ; [243  21],[393.10650888  18.89349112] ; [251.89349112  12.10650888],1
a7,1,0.00158,9.983099,[318 100] ; [172  93],[299.88286969 118.11713031] ; [190.11713031  74.88286969],0
p9,1,0.001978,9.570014,[367  45] ; [211  51],[353.31750742  58.68249258] ; [224.68249258  37.31750742],0
v2,1,0.003985,8.290812,[257 149] ; [132 122],[239.29393939 166.70606061] ; [149.70606061 104.29393939],0
v3,1,0.004817,7.94688,[191 207] ; [ 97 166],[173.40998487 224.59001513] ; [114.59001513 148.40998487],0
s7,1,0.005465,7.71879,[233 169] ; [116 132],[215.84307692 186.15692308] ; [133.15692308 114.84307692],0
n6,1,0.006159,7.503325,[380  36] ; [224  41],[368.96328928  47.03671072] ; [235.03671072  29.96328928],0
r4,1,0.007143,7.236596,[398  20] ; [240  27],[389.31970803  28.68029197] ; [248.68029197  18.31970803],0
p6,1,0.01677,5.720291,[178 231] ; [ 89 171],[163.23318386 245.76681614] ; [103.76681614 156.23318386],0
p10,1,0.019707,5.437653,[357  58] ; [205  54],[346.03857567  68.96142433] ; [215.96142433  43.03857567],0
n5,1,0.025104,5.016708,[365  51] ; [216  49],[354.9133627  61.0866373] ; [226.0866373  38.9133627],0
v1,1,0.040185,4.210072,[245 162] ; [135 124],[232.22222222 174.77777778] ; [147.77777778 111.22222222],0
p7,1,0.048152,3.904682,[280 129] ; [158 101],[268.17664671 140.82335329] ; [169.82335329  89.17664671],0
p8,1,0.058107,3.590601,[232 177] ; [128 132],[220.0896861 188.9103139] ; [139.9103139 120.0896861],0
p3,1,0.059,3.565266,[232 183] ; [128 136],[220.02945508 194.97054492] ; [139.97054492 124.02945508],0
s5,1,0.06171,3.490815,[145 254] ; [ 74 179],[134.01993865 264.98006135] ; [ 84.98006135 168.01993865],0
p12,1,0.073117,3.211614,[ 44 371] ; [ 17 243],[ 37.5037037 377.4962963] ; [ 23.4962963 236.5037037],0
a1,1,0.075227,3.165124,[ 25 393] ; [  8 259],[ 20.13722628 397.86277372] ; [ 12.86277372 254.13722628],0
v4,1,0.096152,2.76824,[403  14] ; [249  16],[398.6568915  18.3431085] ; [253.3431085  11.6568915],0
p11,1,0.11529,2.480169,[353  65] ; [213  54],[345.38394161  72.61605839] ; [220.61605839  46.38394161],0
s3,1,0.123803,2.36854,[246 164] ; [142 121],[236.37444279 173.62555721] ; [151.62555721 111.37444279],0
s6,1,0.172492,1.861148,[289 120] ; [170  89],[281.03443114 127.96556886] ; [177.96556886  81.03443114],0
u2,1,0.229708,1.44267,[43 27] ; [57 52],[39.10614525 30.89385475] ; [60.89385475 48.10614525],0
s1,1,0.257383,1.282777,[ 12 399] ; [ 12 250],[ 14.65676077 396.34323923] ; [  9.34323923 252.65676077],0
