Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.005214,7.803752,[ 5 19] ; [6 2],[ 8.25 15.75] ; [2.75 5.25],0
n6,1,0.007842,7.069281,[ 8 16] ; [7 1],[11.25 12.75] ; [3.75 4.25],0
s2,1,0.026285,4.937143,[ 3 21] ; [4 4],[ 5.25 18.75] ; [1.75 6.25],0
r1,1,0.02767,4.848485,[ 5 19] ; [5 3],[ 7.5 16.5] ; [2.5 5.5],0
s7,1,0.031287,4.637164,[ 3 20] ; [4 4],[ 5.19354839 17.80645161] ; [1.80645161 6.19354839],0
v4,1,0.03965,4.232804,[11 13] ; [7 1],[13.5 10.5] ; [4.5 3.5],0
r4,1,0.04911,3.871605,[ 2 22] ; [3 5],[ 3.75 20.25] ; [1.25 6.75],0
s4,1,0.04911,3.871605,[ 2 22] ; [3 5],[ 3.75 20.25] ; [1.25 6.75],0
s3,1,0.096451,2.763269,[ 4 19] ; [3 3],[ 5.55172414 17.44827586] ; [1.44827586 4.55172414],0
b2,1,0.096791,2.757639,[9 7] ; [1 5],[7.27272727 8.72727273] ; [2.72727273 3.27272727],0
b3,1,0.096791,2.757639,[9 7] ; [1 5],[7.27272727 8.72727273] ; [2.72727273 3.27272727],0
b1,1,0.10247,2.666667,[14 10] ; [2 6],[12. 12.] ; [4. 4.],0
p9,1,0.129279,2.301136,[ 7 15] ; [5 3],[ 8.8 13.2] ; [3.2 4.8],0
s8,1,0.217044,1.52381,[ 2 22] ; [2 6],[ 3. 21.] ; [1. 7.],0
s1,1,0.217044,1.52381,[ 2 22] ; [2 6],[ 3. 21.] ; [1. 7.],0
b4,1,0.217044,1.52381,[12 12] ; [6 2],[13.5 10.5] ; [4.5 3.5],0
d2,1,0.28263,1.154401,[ 7 17] ; [4 4],[ 8.25 15.75] ; [2.75 5.25],0
p2,1,0.306488,1.045752,[10 14] ; [5 3],[11.25 12.75] ; [3.75 4.25],0
p10,1,0.319135,0.99249,[ 7 16] ; [4 4],[ 8.16129032 14.83870968] ; [2.83870968 5.16129032],0
p12,1,0.399075,0.711111,[ 1 23] ; [1 7],[ 1.5 22.5] ; [0.5 7.5],0
p5,1,0.418836,0.653579,[ 1 22] ; [1 7],[ 1.48387097 21.51612903] ; [0.51612903 7.48387097],0
d3,1,0.458902,0.548571,[ 6 18] ; [1 7],[ 5.25 18.75] ; [1.75 6.25],0
u2,1,0.481556,0.495338,[4 9] ; [2 2],[4.58823529 8.41176471] ; [1.41176471 2.58823529],0
n2,1,0.484423,0.488889,[8 8] ; [4 2],[8.72727273 7.27272727] ; [3.27272727 2.72727273],0
v1,1,0.495868,0.463768,[ 6 18] ; [3 5],[ 6.75 17.25] ; [2.25 5.75],0
b5,1,0.533003,0.388664,[ 9 15] ; [4 4],[ 9.75 14.25] ; [3.25 4.75],0
a5,1,0.533003,0.388664,[ 9 15] ; [4 4],[ 9.75 14.25] ; [3.25 4.75],0
p8,1,0.540158,0.375247,[ 6 17] ; [3 5],[ 6.67741935 16.32258065] ; [2.32258065 5.67741935],0
p1,1,0.600991,0.273504,[ 4 20] ; [2 6],[ 4.5 19.5] ; [1.5 6.5],0
p6,1,0.63893,0.220145,[ 4 19] ; [2 6],[ 4.4516129 18.5483871] ; [1.5483871 6.4516129],0
a7,1,0.659658,0.193939,[ 8 16] ; [2 6],[ 7.5 16.5] ; [2.5 5.5],0
p7,1,0.659658,0.193939,[ 8 16] ; [2 6],[ 7.5 16.5] ; [2.5 5.5],0
a3,1,0.665984,0.186335,[11 12] ; [4 3],[11.5 11.5] ; [3.5 3.5],0
a4,1,0.666586,0.185622,[ 5 19] ; [2 5],[ 5.41935484 18.58064516] ; [1.58064516 5.41935484],0
a6,1,0.680724,0.169312,[11 13] ; [3 5],[10.5 13.5] ; [3.5 4.5],0
n1,1,0.793166,0.06875,[9 7] ; [3 3],[8.72727273 7.27272727] ; [3.27272727 2.72727273],0
r2,1,0.820422,0.05153,[17  7] ; [6 2],[17.25  6.75] ; [5.75 2.25],0
v3,1,0.849304,0.036102,[ 6 18] ; [2 5],[ 6.19354839 17.80645161] ; [1.80645161 5.19354839],0
n3,1,0.890106,0.019091,[8 7] ; [3 3],[7.85714286 7.14285714] ; [3.14285714 2.85714286],0
d5,1,1.0,0.0,[ 6 18] ; [2 6],[ 6. 18.] ; [2. 6.],0
p3,1,1.0,0.0,[ 3 21] ; [1 7],[ 3. 21.] ; [1. 7.],0
p4,1,1.0,0.0,[ 6 18] ; [2 6],[ 6. 18.] ; [2. 6.],0
