Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,7e-06,20.182738,[16 59] ; [56 46],[30.50847458 44.49152542] ; [41.49152542 60.50847458],1
p8,1,5e-05,16.448038,[19 55] ; [57 44],[32.13714286 41.86285714] ; [43.86285714 57.13714286],1
p4,1,0.00035,12.77936,[22 53] ; [57 44],[33.66477273 41.33522727] ; [45.33522727 55.66477273],1
p2,1,0.000949,10.925295,[53 22] ; [91 10],[61.36363636 13.63636364] ; [82.63636364 18.36363636],1
p6,1,0.001053,10.731488,[11 64] ; [36 61],[20.49418605 54.50581395] ; [26.50581395 70.49418605],0
a3,1,0.001457,10.131905,[40 35] ; [77 24],[49.85795455 25.14204545] ; [67.14204545 33.85795455],0
n3,1,0.003026,8.791866,[12  9] ; [26  2],[16.28571429  4.71428571] ; [21.71428571  6.28571429],0
n6,1,0.012022,6.307655,[43 32] ; [76 25],[50.71022727 24.28977273] ; [68.28977273 32.71022727],0
d3,1,0.01711,5.685023,[49 26] ; [82 19],[55.82386364 19.17613636] ; [75.17613636 25.82386364],0
n1,1,0.023011,5.167663,[ 8 13] ; [ 3 25],[ 4.71428571 16.28571429] ; [ 6.28571429 21.71428571],0
a5,1,0.023902,5.101765,[43 32] ; [75 27],[50. 25.] ; [68. 34.],0
s7,1,0.026377,4.931105,[21 54] ; [44 55],[28.01724138 46.98275862] ; [36.98275862 62.01724138],0
a2,1,0.031105,4.647158,[ 6 69] ; [20 82],[11.01694915 63.98305085] ; [14.98305085 87.01694915],0
b2,1,0.086108,2.945672,[16 19] ; [17 43],[12.15789474 22.84210526] ; [20.84210526 39.15789474],0
b3,1,0.086108,2.945672,[16 19] ; [17 43],[12.15789474 22.84210526] ; [20.84210526 39.15789474],0
p10,1,0.087458,2.920544,[58 17] ; [88 13],[62.21590909 12.78409091] ; [83.78409091 17.21590909],0
v1,1,0.094979,2.787897,[35 39] ; [34 64],[29.68604651 44.31395349] ; [39.31395349 58.68604651],0
p11,1,0.117896,2.445054,[51 24] ; [80 22],[55.50847458 19.49152542] ; [75.49152542 26.50847458],0
b1,1,0.138762,2.191635,[18 57] ; [35 67],[22.45762712 52.54237288] ; [30.54237288 71.45762712],0
a1,1,0.140486,2.17263,[ 2 73] ; [ 8 94],[ 4.23728814 70.76271186] ; [ 5.76271186 96.23728814],0
v4,1,0.145337,2.120519,[68  7] ; [97  4],[70.3125  4.6875] ; [94.6875  6.3125],0
d1,1,0.153216,2.039935,[36 39] ; [60 42],[40.6779661 34.3220339] ; [55.3220339 46.6779661],0
r4,1,0.208537,1.581556,[62 13] ; [91 11],[64.83050847 10.16949153] ; [88.16949153 13.83050847],0
s8,1,0.212194,1.556393,[24 51] ; [42 60],[27.96610169 47.03389831] ; [38.03389831 63.96610169],0
n4,1,0.277306,1.180248,[27 48] ; [45 57],[30.50847458 44.49152542] ; [41.49152542 60.50847458],0
r1,1,0.281057,1.161972,[52 22] ; [79 23],[55.07954545 18.92045455] ; [75.92045455 26.07954545],0
d2,1,0.312659,1.019408,[26 49] ; [43 59],[29.23728814 45.76271186] ; [39.76271186 62.23728814],0
u1,1,0.31357,1.015581,[ 6 69] ; [13 89],[ 8.05084746 66.94915254] ; [10.94915254 91.05084746],0
s2,1,0.347805,0.881448,[35 39] ; [41 61],[31.95454545 42.04545455] ; [44.04545455 57.95454545],0
d4,1,0.373372,0.792412,[61 14] ; [88 14],[63.13559322 11.86440678] ; [85.86440678 16.13559322],0
r3,1,0.41137,0.674837,[70  5] ; [98  4],[71.18644068  3.81355932] ; [96.81355932  5.18644068],0
p12,1,0.414982,0.664483,[ 3 72] ; [ 7 95],[ 4.23728814 70.76271186] ; [ 5.76271186 96.23728814],0
u3,1,0.419028,0.653039,[22 13] ; [12 11],[20.51724138 14.48275862] ; [13.48275862  9.51724138],0
s1,1,0.450842,0.568535,[ 2 73] ; [ 5 97],[ 2.96610169 72.03389831] ; [ 4.03389831 97.96610169],0
a7,1,0.47713,0.505415,[56 19] ; [80 21],[57.95454545 17.04545455] ; [78.04545455 22.95454545],0
r2,1,0.478768,0.501669,[71  4] ; [91  8],[69.82758621  5.17241379] ; [92.17241379  6.82758621],0
p5,1,0.526503,0.401136,[ 4 70] ; [ 8 94],[ 5.04545455 68.95454545] ; [ 6.95454545 95.04545455],0
a4,1,0.536281,0.382475,[26 49] ; [40 62],[27.96610169 47.03389831] ; [38.03389831 63.96610169],0
s6,1,0.599401,0.2759,[44 30] ; [64 37],[45.66857143 28.33142857] ; [62.33142857 38.66857143],0
b5,1,0.662931,0.189983,[48 27] ; [62 40],[46.61016949 28.38983051] ; [63.38983051 38.61016949],0
d5,1,0.693451,0.155374,[56 19] ; [78 23],[57.10227273 17.89772727] ; [76.89772727 24.10227273],0
b4,1,0.710616,0.137662,[45 30] ; [64 38],[46.18644068 28.81355932] ; [62.81355932 39.18644068],0
p1,1,0.755189,0.097222,[ 7 68] ; [ 8 92],[ 6.42857143 68.57142857] ; [ 8.57142857 91.42857143],0
u2,1,0.79247,0.069224,[21 13] ; [14 10],[20.51724138 13.48275862] ; [14.48275862  9.51724138],0
n2,1,0.862435,0.030025,[14  7] ; [18 10],[13.71428571  7.28571429] ; [18.28571429  9.71428571],0
s5,1,0.92051,0.009958,[21 46] ; [30 68],[20.70909091 46.29090909] ; [30.29090909 67.70909091],0
a6,1,0.922788,0.009394,[48 27] ; [66 36],[48.30508475 26.69491525] ; [65.69491525 36.30508475],0
s4,1,0.923461,0.00923,[15 60] ; [21 81],[15.25423729 59.74576271] ; [20.74576271 81.25423729],0
s3,1,0.930744,0.007553,[37 38] ; [49 49],[37.28323699 37.71676301] ; [48.71676301 49.28323699],0
a8,1,0.960728,0.002425,[ 6 62] ; [ 8 85],[ 5.91304348 62.08695652] ; [ 8.08695652 84.91304348],0
v3,1,0.994975,4e-05,[19 52] ; [26 71],[19.01785714 51.98214286] ; [25.98214286 71.01785714],0
v2,1,0.997006,1.4e-05,[37 34] ; [50 46],[36.98802395 34.01197605] ; [50.01197605 45.98802395],0
