Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000251,13.401572,[274  73] ; [3 7],[269.24089636  77.75910364] ; [7.75910364 2.24089636],1
u4,1,0.001178,10.525103,[  2 350] ; [1 9],[  2.91712707 349.08287293] ; [0.08287293 9.91712707],0
p9,1,0.008401,6.945835,[286  60] ; [5 5],[282.8258427  63.1741573] ; [8.1741573 1.8258427],0
p11,1,0.024362,5.068705,[280  72] ; [5 5],[277.12707182  74.87292818] ; [7.87292818 2.12707182],0
a6,1,0.024946,5.027605,[255  97] ; [4 6],[251.84530387 100.15469613] ; [7.15469613 2.84530387],0
n6,1,0.0396,4.234926,[297  55] ; [6 4],[294.62983425  57.37016575] ; [8.37016575 1.62983425],0
n5,1,0.04281,4.102898,[245 105] ; [4 6],[242.08333333 107.91666667] ; [6.91666667 3.08333333],0
p7,1,0.044467,4.038741,[214 134] ; [3 7],[210.93854749 137.06145251] ; [6.06145251 3.93854749],0
a5,1,0.083333,2.998665,[262  90] ; [5 5],[259.62430939  92.37569061] ; [7.37569061 2.62430939],0
b1,1,0.09836,2.731931,[122 230] ; [6 4],[124.4640884 227.5359116] ; [3.5359116 6.4640884],0
d1,1,0.103444,2.651632,[197 155] ; [3 7],[194.47513812 157.52486188] ; [5.52486188 4.47513812],0
p6,1,0.106501,2.605395,[119 226] ; [1 9],[116.61971831 228.38028169] ; [3.38028169 6.61971831],0
u3,1,0.20314,1.619651,[64 48] ; [1 3],[62.75862069 49.24137931] ; [2.24137931 1.75862069],0
v3,1,0.259518,1.271325,[127 212] ; [2 8],[125.30372493 213.69627507] ; [3.69627507 6.30372493],0
p3,1,0.264611,1.244473,[168 183] ; [3 7],[166.26315789 184.73684211] ; [4.73684211 5.26315789],0
r2,1,0.310694,1.027722,[337  13] ; [9 1],[336.38888889  13.61111111] ; [9.61111111 0.38888889],0
p4,1,0.324397,0.971138,[195 155] ; [4 6],[193.47222222 156.52777778] ; [5.52777778 4.47222222],0
a4,1,0.355198,0.854801,[157 194] ; [3 7],[155.56786704 195.43213296] ; [4.43213296 5.56786704],0
b4,1,0.359208,0.840661,[195 157] ; [7 3],[196.4198895 155.5801105] ; [5.5801105 4.4198895],0
a2,1,0.367778,0.811158,[ 77 275] ; [1 9],[ 75.84530387 276.15469613] ; [2.15469613 7.84530387],0
b5,1,0.38852,0.74357,[223 129] ; [5 5],[221.70165746 130.29834254] ; [6.29834254 3.70165746],0
a8,1,0.388973,0.742149,[ 39 273] ; [2 7],[ 39.85046729 272.14953271] ; [1.14953271 7.85046729],0
p2,1,0.419647,0.651303,[282  69] ; [7 3],[280.99445983  70.00554017] ; [8.00554017 1.99445983],0
p8,1,0.436197,0.606267,[180 163] ; [4 6],[178.78753541 164.21246459] ; [5.21246459 4.78753541],0
v1,1,0.437667,0.602391,[183 166] ; [4 6],[181.79108635 167.20891365] ; [5.20891365 4.79108635],0
d4,1,0.459438,0.547264,[284  68] ; [9 1],[284.90607735  67.09392265] ; [8.09392265 1.90607735],0
r1,1,0.541826,0.372166,[290  61] ; [9 1],[290.71745152  60.28254848] ; [8.28254848 1.71745152],0
a3,1,0.57509,0.31424,[240 111] ; [6 4],[239.18559557 111.81440443] ; [6.81440443 3.18559557],0
d3,1,0.589015,0.291886,[239 112] ; [6 4],[238.2132964 112.7867036] ; [6.7867036 3.2132964],0
s8,1,0.608643,0.262156,[ 95 253] ; [2 8],[ 94.29050279 253.70949721] ; [2.70949721 7.29050279],0
s2,1,0.680404,0.169672,[ 51 297] ; [1 9],[ 50.54748603 297.45251397] ; [1.45251397 8.54748603],0
v2,1,0.692087,0.156835,[192 149] ; [5 5],[191.38746439 149.61253561] ; [5.61253561 4.38746439],0
s7,1,0.74634,0.104632,[ 94 237] ; [3 6],[ 94.43235294 236.56764706] ; [2.56764706 6.43235294],0
s5,1,0.752168,0.099718,[ 83 258] ; [2 8],[ 82.57834758 258.42165242] ; [2.42165242 7.57834758],0
d2,1,0.754736,0.097594,[158 193] ; [5 5],[158.48476454 192.51523546] ; [4.51523546 5.48476454],0
a7,1,0.755952,0.096597,[261  90] ; [7 3],[260.57617729  90.42382271] ; [7.42382271 2.57617729],0
u2,1,0.788841,0.071726,[63 48] ; [2 2],[62.73913043 48.26086957] ; [2.26086957 1.73913043],0
n4,1,0.800378,0.063937,[259  93] ; [7 3],[258.6519337  93.3480663] ; [7.3480663 2.6519337],0
s6,1,0.813241,0.055813,[159 185] ; [5 5],[159.36723164 184.63276836] ; [4.63276836 5.36723164],0
b2,1,0.867249,0.02794,[ 77 133] ; [2 4],[ 76.80555556 133.19444444] ; [2.19444444 3.80555556],0
b3,1,0.867249,0.02794,[ 77 133] ; [2 4],[ 76.80555556 133.19444444] ; [2.19444444 3.80555556],0
n2,1,0.927618,0.008252,[56 25] ; [2 1],[55.92857143 25.07142857] ; [2.07142857 0.92857143],0
s4,1,0.967029,0.001709,[ 36 310] ; [1 9],[ 35.96067416 310.03932584] ; [1.03932584 8.96067416],0
n1,1,0.97587,0.000915,[26 54] ; [1 2],[26.02409639 53.97590361] ; [0.97590361 2.02409639],0
p5,1,1.0,0.0,[ 35 315] ; [1 9],[ 35. 315.] ; [1. 9.],0
