Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000473,12.220744,[4 4] ; [118  12],[7.07246377 0.92753623] ; [114.92753623  15.07246377],1
n3,1,0.001267,10.38939,[1 4] ; [25  4],[3.82352941 1.17647059] ; [22.17647059  6.82352941],0
s6,1,0.007046,7.261164,[4 4] ; [111  18],[6.71532847 1.28467153] ; [108.28467153  20.71532847],0
p7,1,0.014534,5.972124,[2 5] ; [93 36],[4.88970588 2.11029412] ; [90.11029412 38.88970588],0
v2,1,0.019179,5.485092,[1 6] ; [73 50],[3.98461538 3.01538462] ; [70.01538462 52.98461538],0
r2,1,0.158275,1.990632,[6 2] ; [116  12],[7.17647059 0.82352941] ; [114.82352941  13.17647059],0
v1,1,0.180464,1.793799,[3 5] ; [78 49],[4.8 3.2] ; [76.2 50.8],0
a7,1,0.199797,1.643859,[3 5] ; [78 51],[4.72992701 3.27007299] ; [76.27007299 52.72992701],0
d5,1,0.209673,1.573684,[3 5] ; [78 52],[4.69565217 3.30434783] ; [76.30434783 53.69565217],0
p11,1,0.212361,1.555257,[5 3] ; [105  25],[6.37681159 1.62318841] ; [103.62318841  26.37681159],0
s3,1,0.242362,1.3668,[4 4] ; [90 39],[5.48905109 2.51094891] ; [88.51094891 40.48905109],0
r1,1,0.249551,1.325814,[5 3] ; [102  26],[6.29411765 1.70588235] ; [100.70588235  27.29411765],0
p9,1,0.300859,1.070385,[6 2] ; [114  16],[6.95652174 1.04347826] ; [113.04347826  16.95652174],0
s7,1,0.303614,1.058254,[5 3] ; [97 27],[6.18181818 1.81818182] ; [95.81818182 28.18181818],0
a4,1,0.326626,0.962229,[1 7] ; [37 93],[2.20289855 5.79710145] ; [35.79710145 94.20289855],0
v3,1,0.341707,0.904018,[4 3] ; [50 78],[2.8 4.2] ; [51.2 76.8],0
d3,1,0.351809,0.866923,[4 4] ; [44 86],[2.7826087 5.2173913] ; [45.2173913 84.7826087],0
s2,1,0.386722,0.749223,[4 4] ; [84 45],[5.13868613 2.86131387] ; [82.86131387 46.13868613],0
p10,1,0.396767,0.718103,[6 2] ; [110  18],[6.82352941 1.17647059] ; [109.17647059  18.82352941],0
n6,1,0.427383,0.629924,[6 2] ; [111  19],[6.7826087 1.2173913] ; [110.2173913  19.7826087],0
s5,1,0.43847,0.600283,[2 6] ; [48 76],[3.03030303 4.96969697] ; [46.96969697 77.03030303],0
b2,1,0.439005,0.598882,[3 2] ; [36 49],[2.16666667 2.83333333] ; [36.83333333 48.16666667],0
b3,1,0.439005,0.598882,[3 2] ; [36 49],[2.16666667 2.83333333] ; [36.83333333 48.16666667],0
n4,1,0.457352,0.552366,[5 3] ; [96 33],[5.89781022 2.10218978] ; [95.10218978 33.89781022],0
a5,1,0.487255,0.482582,[4 4] ; [81 49],[4.92753623 3.07246377] ; [80.07246377 49.92753623],0
n2,1,0.501991,0.450724,[4 2] ; [23  6],[4.62857143 1.37142857] ; [22.37142857  6.62857143],0
p3,1,0.546904,0.362893,[3 5] ; [63 67],[3.82608696 4.17391304] ; [62.17391304 67.82608696],0
p12,1,0.631547,0.229969,[1 7] ; [ 10 119],[0.64233577 7.35766423] ; [ 10.35766423 118.64233577],0
b1,1,0.637931,0.221459,[4 4] ; [54 76],[3.36231884 4.63768116] ; [54.63768116 75.36231884],0
d4,1,0.637931,0.221459,[4 4] ; [76 54],[4.63768116 3.36231884] ; [75.36231884 54.63768116],0
a6,1,0.637931,0.221459,[4 4] ; [76 54],[4.63768116 3.36231884] ; [75.36231884 54.63768116],0
a3,1,0.689926,0.159166,[5 3] ; [90 40],[5.50724638 2.49275362] ; [89.49275362 40.50724638],0
p2,1,0.700383,0.148073,[7 1] ; [106  23],[6.59854015 1.40145985] ; [106.40145985  22.59854015],0
d2,1,0.732869,0.116494,[2 6] ; [ 26 104],[1.62318841 6.37681159] ; [ 26.37681159 103.62318841],0
n1,1,0.749139,0.102256,[3 3] ; [12 16],[2.64705882 3.35294118] ; [12.35294118 15.64705882],0
b5,1,0.766335,0.088311,[4 4] ; [72 58],[4.4057971 3.5942029] ; [71.5942029 58.4057971],0
p4,1,0.789174,0.071494,[5 3] ; [75 55],[4.63768116 3.36231884] ; [75.36231884 54.63768116],0
s4,1,0.825508,0.048605,[1 7] ; [ 20 110],[1.2173913 6.7826087] ; [ 19.7826087 110.2173913],0
p6,1,0.861299,0.030527,[3 5] ; [52 76],[3.23529412 4.76470588] ; [51.76470588 76.23529412],0
b4,1,0.865623,0.028636,[4 4] ; [69 61],[4.23188406 3.76811594] ; [68.76811594 61.23188406],0
p8,1,0.915225,0.011332,[4 4] ; [67 62],[4.1459854 3.8540146] ; [66.8540146 62.1459854],0
u3,1,0.953415,0.003413,[2 1] ; [26 14],[1.95348837 1.04651163] ; [26.04651163 13.95348837],0
n5,1,0.980451,0.0006,[6 2] ; [98 32],[6.02898551 1.97101449] ; [97.97101449 32.02898551],0
