Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,81.171739,[433   7] ; [20 10],[424.08510638  15.91489362] ; [28.91489362  1.08510638],1
r1,1,0.0,79.893932,[387  52] ; [ 8 22],[369.73347548  69.26652452] ; [25.26652452  4.73347548],1
r2,1,0.0,77.176991,[433   6] ; [20  9],[424.92948718  14.07051282] ; [28.07051282  0.92948718],1
n6,1,0.0,27.962405,[385  52] ; [16 14],[375.23982869  61.76017131] ; [25.76017131  4.23982869],1
b1,1,7e-06,20.062035,[157 284] ; [23  7],[168.53503185 272.46496815] ; [11.46496815 18.53503185],1
n5,1,6.6e-05,15.912277,[363  75] ; [16 14],[354.70512821  83.29487179] ; [24.29487179  5.70512821],1
n4,1,0.000115,14.872893,[361  78] ; [16 14],[352.88486141  86.11513859] ; [24.11513859  5.88486141],1
p10,1,0.000303,13.052061,[373  60] ; [17 11],[366.31236443  66.68763557] ; [23.68763557  4.31236443],1
p11,1,0.00041,12.485354,[365  76] ; [17 13],[357.66878981  83.33121019] ; [24.33121019  5.66878981],1
a5,1,0.001815,9.72766,[345  96] ; [16 14],[338.00636943 102.99363057] ; [22.99363057  7.00636943],0
s8,1,0.002061,9.494461,[228 207] ; [ 7 23],[219.83870968 215.16129032] ; [15.16129032 14.83870968],0
v3,1,0.002405,9.21118,[221 204] ; [ 7 23],[212.96703297 212.03296703] ; [15.03296703 14.96703297],0
p8,1,0.002504,9.137737,[256 173] ; [ 9 20],[248.22052402 180.77947598] ; [16.77947598 12.22052402],0
p7,1,0.0106,6.531186,[296 129] ; [13 15],[289.90066225 135.09933775] ; [19.09933775  8.90066225],0
s2,1,0.012883,6.185159,[246 188] ; [10 20],[239.44827586 194.55172414] ; [16.55172414 13.44827586],0
a7,1,0.014763,5.944542,[325 115] ; [16 14],[319.23404255 120.76595745] ; [21.76595745  8.23404255],0
p4,1,0.016306,5.769552,[291 145] ; [13 16],[285.04086022 150.95913978] ; [18.95913978 10.04086022],0
s7,1,0.024482,5.060152,[226 192] ; [ 9 19],[220.24663677 197.75336323] ; [14.75336323 13.24663677],0
p9,1,0.03947,4.240536,[386  47] ; [23  7],[382.49892009  50.50107991] ; [26.50107991  3.49892009],0
u1,1,0.056804,3.628326,[ 93 348] ; [ 2 28],[ 88.94904459 352.05095541] ; [ 6.05095541 23.94904459],0
s6,1,0.059093,3.562672,[312 117] ; [17 13],[307.49673203 121.50326797] ; [21.50326797  8.49673203],0
s5,1,0.080803,3.048682,[171 251] ; [ 7 22],[166.55432373 255.44567627] ; [11.44567627 17.55432373],0
a2,1,0.109412,2.56269,[117 324] ; [ 4 26],[113.29299363 327.70700637] ; [ 7.70700637 22.29299363],0
n3,1,0.116799,2.459725,[55 19] ; [10  8],[52.2826087 21.7173913] ; [12.7173913  5.2826087],0
d2,1,0.140618,2.17118,[222 217] ; [11 19],[218.09594883 220.90405117] ; [14.90405117 15.09594883],0
a3,1,0.143927,2.135463,[330 108] ; [19 11],[326.62820513 111.37179487] ; [22.37179487  7.62820513],0
b4,1,0.147662,2.096243,[265 176] ; [14 16],[261.22929936 179.77070064] ; [17.77070064 12.22929936],0
p6,1,0.149316,2.079228,[187 240] ; [ 8 19],[183.4030837 243.5969163] ; [11.5969163 15.4030837],0
s4,1,0.18278,1.774876,[ 68 366] ; [ 2 28],[ 65.47413793 368.52586207] ; [ 4.52586207 25.47413793],0
a4,1,0.196016,1.671809,[214 224] ; [11 19],[210.57692308 227.42307692] ; [14.42307692 15.57692308],0
