Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,76.555968,[110  11] ; [11 36],[87.14880952 33.85119048] ; [33.85119048 13.14880952],1
n6,1,0.001392,10.21695,[109  12] ; [33 14],[102.27380952  18.72619048] ; [39.72619048  7.27380952],0
a8,1,0.004948,7.898347,[23 91] ; [ 1 43],[17.3164557 96.6835443] ; [ 6.6835443 37.3164557],0
r1,1,0.005765,7.622292,[104  19] ; [30 16],[97.52662722 25.47337278] ; [36.47337278  9.52662722],0
p7,1,0.007593,7.126958,[89 31] ; [23 21],[81.95121951 38.04878049] ; [30.04878049 13.95121951],0
a3,1,0.008294,6.968846,[97 26] ; [27 19],[90.24852071 32.75147929] ; [33.75147929 12.24852071],0
p4,1,0.00972,6.685564,[78 43] ; [20 27],[70.58333333 50.41666667] ; [27.41666667 19.58333333],0
p6,1,0.010699,6.514655,[64 58] ; [14 32],[56.64285714 65.35714286] ; [21.35714286 24.64285714],0
s7,1,0.01426,6.005624,[73 44] ; [18 26],[66.13043478 50.86956522] ; [24.86956522 19.13043478],0
r4,1,0.017339,5.661766,[113  10] ; [37 10],[108.52941176  14.47058824] ; [41.47058824  5.52941176],0
a2,1,0.018356,5.561822,[34 89] ; [ 5 42],[28.21764706 94.78235294] ; [10.78235294 36.21764706],0
p2,1,0.023249,5.149792,[108  14] ; [35 12],[103.23076923  18.76923077] ; [39.76923077  7.23076923],0
a5,1,0.032166,4.58963,[98 25] ; [30 17],[92.61176471 30.38823529] ; [35.38823529 11.61176471],0
p11,1,0.033334,4.52853,[100  23] ; [31 16],[94.78235294 28.21764706] ; [36.21764706 10.78235294],0
u1,1,0.033474,4.521383,[28 95] ; [ 4 43],[23.15294118 99.84705882] ; [ 8.84705882 38.15294118],0
p5,1,0.035629,4.414764,[ 20 102] ; [ 2 45],[ 15.8816568 106.1183432] ; [ 6.1183432 40.8816568],0
p9,1,0.052663,3.754576,[108  12] ; [37 10],[104.19161677  15.80838323] ; [40.80838323  6.19161677],0
s4,1,0.068949,3.307862,[31 88] ; [19 28],[35.84337349 83.15662651] ; [14.15662651 32.84337349],0
p12,1,0.089846,2.877123,[ 12 109] ; [ 1 46],[  9.36309524 111.63690476] ; [ 3.63690476 43.36309524],0
p8,1,0.10139,2.68354,[64 56] ; [18 28],[59.27710843 60.72289157] ; [22.72289157 23.27710843],0
p3,1,0.102308,2.669194,[69 53] ; [20 27],[64.24852071 57.75147929] ; [24.75147929 22.24852071],0
r3,1,0.115697,2.474632,[110  11] ; [46  1],[112.35714286   8.64285714] ; [43.64285714  3.35714286],0
b1,1,0.135067,2.233279,[52 71] ; [14 33],[47.75294118 75.24705882] ; [18.24705882 28.75294118],0
p10,1,0.140598,2.171406,[107  15] ; [37 10],[103.95266272  18.04733728] ; [40.04733728  6.95266272],0
n2,1,0.140871,2.168415,[23  3] ; [12  5],[21.1627907  4.8372093] ; [13.8372093  3.1627907],0
a1,1,0.147593,2.09695,[  4 119] ; [ 4 43],[  5.78823529 117.21176471] ; [ 2.21176471 44.78823529],0
n3,1,0.184946,1.757424,[19  6] ; [9 7],[17.07317073  7.92682927] ; [10.92682927  5.07317073],0
p1,1,0.189519,1.72135,[  8 114] ; [ 6 41],[ 10.10650888 111.89349112] ; [ 3.89349112 43.10650888],0
s8,1,0.203535,1.616822,[60 62] ; [18 29],[56.30769231 65.69230769] ; [21.69230769 25.30769231],0
a6,1,0.203812,1.614847,[76 47] ; [24 23],[72.35294118 50.64705882] ; [27.64705882 19.35294118],0
v1,1,0.268064,1.226627,[66 56] ; [20 25],[62.82634731 59.17365269] ; [23.17365269 21.82634731],0
b3,1,0.319678,0.990263,[35 49] ; [ 8 18],[32.83636364 51.16363636] ; [10.16363636 15.83636364],0
b2,1,0.319678,0.990263,[35 49] ; [ 8 18],[32.83636364 51.16363636] ; [10.16363636 15.83636364],0
s1,1,0.322072,0.980514,[  7 115] ; [ 1 46],[  5.77514793 116.22485207] ; [ 2.22485207 44.77514793],0
d4,1,0.346628,0.885762,[106  17] ; [43  4],[107.80588235  15.19411765] ; [41.19411765  5.80588235],0
a4,1,0.411068,0.675709,[61 62] ; [20 27],[58.60588235 64.39411765] ; [22.39411765 24.60588235],0
d2,1,0.424052,0.639057,[66 57] ; [22 25],[63.67058824 59.32941176] ; [24.32941176 22.67058824],0
s6,1,0.458095,0.550546,[104  15] ; [39  8],[102.51204819  16.48795181] ; [40.48795181  6.51204819],0
v4,1,0.489486,0.477656,[115   7] ; [42  4],[114.01190476   7.98809524] ; [42.98809524  3.01190476],0
n1,1,0.494287,0.46718,[15 11] ; [8 9],[13.90697674 12.09302326] ; [9.09302326 7.90697674],0
u2,1,0.507122,0.44,[12 12] ; [ 8 12],[10.90909091 13.09090909] ; [ 9.09090909 10.90909091],0
d5,1,0.525555,0.402979,[102  21] ; [37 10],[100.57058824  22.42941176] ; [38.42941176  8.57058824],0
a7,1,0.543082,0.369858,[82 41] ; [29 18],[80.31176471 42.68823529] ; [30.68823529 16.31176471],0
s3,1,0.615307,0.252519,[80 43] ; [28 18],[78.6035503 44.3964497] ; [29.3964497 16.6035503],0
r2,1,0.68943,0.159703,[115   6] ; [43  3],[114.47904192   6.52095808] ; [43.52095808  2.47904192],0
d1,1,0.74707,0.10401,[74 49] ; [27 20],[73.07647059 49.92352941] ; [27.92352941 19.07647059],0
d3,1,0.770983,0.084733,[84 39] ; [31 16],[83.20588235 39.79411765] ; [31.79411765 15.20588235],0
b5,1,0.835207,0.043276,[65 58] ; [24 23],[64.39411765 58.60588235] ; [24.60588235 22.39411765],0
s2,1,0.910579,0.012613,[80 43] ; [31 16],[80.31176471 42.68823529] ; [30.68823529 16.31176471],0
u3,1,0.915593,0.011233,[16 10] ; [12  8],[15.82608696 10.17391304] ; [12.17391304  7.82608696],0
b4,1,0.991719,0.000108,[76 47] ; [29 18],[75.97058824 47.02941176] ; [29.02941176 17.97058824],0
v2,1,0.998319,4e-06,[50 71] ; [19 27],[49.99401198 71.00598802] ; [19.00598802 26.99401198],0
